"label","text","googleScore","VADER"
"Neutral","@daniontwitt no lie, i unconsciously kill em back2back lol",0.3,-0.458831467741123
"Neutral","RT @JuiceBlikethat #imattractedto dudes under 5'7 w/ sidekicks, color skinny jeans, & backpacks.",0,0
"Neutral","RT @ronnestam: Ask Yourselves These 10 Questions And Then Go Off Conquer The World - Blog of Ronnestam http://bit.ly/aENEOk",-0.3,0
"Neutral","Tourism in Eastern Indonesia to be Developed",0,0
"Neutral","RT @tommcfly: Everything will be ok in the end. If it's not ok, it's not the end.",0,0.46172203081785
"Neutral","RT @_wotta: Unsure about #HeavyRain? Win our cpy just follow @wonderwallweb @_wotta and @alec_hilton and RT winner Friday when my SE copy arrives :)",0,0.862468816257373
"Neutral","RT @XXXsmurf84: @MsPrettiEPiscEs star hattin cause u called her out her name lol?lol nooo we always do that wit each otha",-0.3,0
"Neutral","If you want more followers give this a try - http://cli.gs/3vHy8t",0.5,0.0772283284276542
"Neutral","RT @DeauxmaLive: http://bit.ly/a24qJz << vote for my boobs RT RT can't believe I am on twitter and don't really know why I typed RT",-0.4,0
"Negative","I'm so hungry someone feed me :( http://myloc.me/44GoJ",-0.2,-0.440433570760169
"Neutral","RT @dealiodeals: Billion Dollar Babes Sale- Save big on Vintage CHANEL handbags + Extra $10 Off Coupon! http://bit.ly/amma3I #fb",0.1,0.541099395185994
"Neutral","Why do I have the itis from a weight watchers meal, a bottle of water and a ww peanut butter bar??",-0.5,0
"Neutral","Winter is a-stayin' in, Lhude sing Goddamm, Raineth drop and never stop and still the wind doth ramm! Roll on March!",0.2,-0.201318343166201
"Neutral","falling in love, such a delicate way to get hurt. and i can't say i'm not afraid.",0.8,0.102733099387503
"Neutral","RT @lisahayes4: RT @lowryagency: Please become a fan of Dave Courvoisier @CourVO Facebook Fan Page! http://ow.ly/19Jos #voiceover @LAVOice",0.1,0.734502538315336
"Neutral","Sitting in the library thinking, ""I'm sick of this"", and then I turn to my left to see a book titled ""I do what I like"".",-0.5,-0.510607056638284
"Positive","is home from school (: today was pretty good! I love you Brad and Alexis <3",0.8,0.949274722918811
"Neutral","RT @CANFIT: Strong CA data shows after school programs are sometimes the only place where youth get physical activity.",0,0.510607056638284
"Neutral","@Imprint_this its just the way we are if we are not in drought we flood but we are all happy to see the rain we were on water restriction",0.9,0.526741537567377
"Neutral","http://is.gd/8TDSI Shameless, I know, let's use HaitiAid to smuggle Heroin. #BornInNextLifeAsADUNGBEETLE",-0.3,-0.801995608018326
"Neutral","Through the blackest night, morning gently tiptoes, feeling its way to dawn. ~Robert Brault My site - http://tinyurl.com/ycgu788",0.2,0.54232614454664
"Positive","@nia_zuri yea i'm there with my band. we sing EVERYday at the Bell Ice Cube. u should come out! :)",0.4,0.509292289801147
"Neutral","@tajacek You didn't waste your money on the iPhone any more than you wasted money on your first car or first computer.",-0.9,-0.280475015235411
"Negative","@ILOVEYOU_KIMMIE: becauseeee you dont know how to call a hoe! skank!",-0.3,0
"Neutral","RT @abdussalam123: 25 Must have documents for Designers and Developers | Creative Repository http://bit.ly/6mYsJf",0.7,0.440433570760169
"Neutral","I'm proudly wearing my @bigasssandwich shirt underneath my chef coat today",0.5,0.557370401713154
"Neutral","@GreeGreece However, consider the uncertainty principle of QM and the observer effect. I don't think it only applies at the quantum level...",0,-0.339950051825042
"Neutral","Simple exercise to strengthen the memory and to promote a healthy brain. The oxygen will feed you... http://bit.ly/b279zH",0.5,0.7649686210234
"Negative","So apparently my PMR number is 69. Two years ago I didn't think of anything. Now? FUCK YEAH.",0,-0.25
"Neutral","Drupal/Moodle Theme Design by unilrn... http://bit.ly/doMRQg #Freelance #Jobs",0.2,0
"Positive","@mandapops I want my bedddd.",0,0.0772283284276542
"Negative","@SackieBaby LMFAO! HOW CAN YOU CALL SOMALIANS CRETURES!!! See what I'm saying compared to you lot I aint not racist",0,0.580093338165861
"Neutral","I'm looking into booking my band for a concert.... as a virtual band in Second Life. Anyone done this?",0.2,0
"Neutral","why cant i log on to tumblr?",-0.5,0
"Neutral","@crayonsness indeed ;D there are too many ashley's in the world so i couldn't get some form of my own name that wasn't n00bish~",-0.3,0
"Neutral","My drunk dad just explained curling to me. (:",0,0.20228869496967
"Neutral","Randomly #nowplaying. Summer Sunshine by The Corrs. Reminds me the days I liked this song. 2004/2005.",0.2,0.7184212081071
"Negative","She told me to shut up, then asked a question :( .. but she told me to shut up! I'm not a bad person :(",-0.2,0.737227996380137
"Neutral","""it rocks , it rocks""-barkley RT @Power106LA The continuing saga of @Junior106 & what he had 4lunch today:http://tweetphoto.com/12117560 .",0.2,0
"Neutral","I'm gonna start hunting girl scouts down... so they will sell me some cookies!!!",0.2,0
"Neutral","@heidiknoblauch @ccccatie @finitybeyond @julia365 @calculus_boy My notes for Media & Medicine lecture, fyi: http://bit.ly/9BWeI0",0,0.202288694969669
"Neutral","You Have Been Created As One Of A Kind. There Has NEVER Been One Like You...And There Never Will Be Again... http://snipurl.com/ts12h",0.1,0.508963039523296
"Positive","just got done rocking with @jbizness. it was dope spinning for you holmes!",0.7,0
"Neutral","http://twitpic.com/14sxwe - boredom. possibly the worst diagnosis i could ask for.",-0.3,-0.750630313328434
"Neutral","Just dropped @banrabbit picked him up from will I saw the room I'm 95% moving in",-0.2,0
"Neutral","@BrieNeli its capsim management simulations i have to run my own business online",0.3,0
"Neutral","Mark your calendar - LACMA announces three inaugural shows for new Resnick Pavilion | Culture Monster | Los Angeles Times http://goo.gl/gRLd",0.3,0
"Neutral","@Hahaha_YOU_mad yessir, I'm n there like fat girl wear",0.1,0.361157559257308
"Neutral","I'm trying to give justin bieber a chance but its not working.",-0.8,0.128036879932896
"Negative","my eye lids are trying to shut themselves! i must be tired or something!",0,-0.53986918176811
"Neutral","Allready up and running. Have to do some stuff today, but first a breakfast.",0.2,0
"Neutral","RT @ihatequotes: I love 3 things: the sun, the moon and you. The sun for the day, The moon for the night and You for-ever. -G. Blackmore #ihatequotes",0.4,0.636949942926426
"Neutral","#Musicmonday ""Dude Beenie Man Ft. Shawna and Miss Thing My bad yal my spelling is way off today",-0.1,-0.624893326938946
"Neutral","@LailaNnyane everything about the carnaval - http://ow.ly/19MMs #capetownc",0.5,0
"Neutral","Kahshe Casuals Giveaway. Enter to win a Crew Neck Sweatshirt http://www.todaysdiva.ca/2010/02/kahshe-casuals-giveaway-ends-march-3.html?",0.1,0.585881765446162
"Neutral","I can tell there's something behind.",0,0
"Neutral","@LauzAfrodite @obivain1 bit isnt jamie at the hotel at the moment ? x",0.1,0
"Positive","@josephpagen RT In each other's eyes we can see the entire universe, all the mysteries of the cosmos and the other side of our soul.",0.4,0
"Neutral","@modernemotive Wow had no idea! We have talked about starting our own garden. I wonder about all the plants out in our yard sometimes",0.3,0.438937013245849
"Neutral","Here among the flowers of faith and hope I stand, While you are buried in the mass of weeds you sowed by hand""",0.4,0.835975867759116
"Neutral","@lockup_test_1 002???Reader?Windows?Macintosh?UNIX???Acrobat?Windows?Macintosh???????",-0.1,0
"Negative","University websites have soooo much information! Not my favorite to design, but man is it an ever-going learning experience!",-0.1,-0.323475953679902
"Neutral","RT @TNgirlinWA: YEP! RT @NCognito336: Roman Polanski has new movie out called The Ghost Writer go watch it if u support child molesters...",-0.4,0.561048269402528
"Neutral","U did it again! Are u ROBL again?haha RT @ViraHalima: haha i know, it's my bad, i am error",0,-0.541099395185994
"Neutral","Niggas prolly bout to stop liking me at school lol I sit wit my headphones on til I got a cut talkn to no1 lol",0.6,0.700349291735761
"Positive","NEVER Struggle To Generate Traffic To Your Site Again! http://bit.ly/5atCi6 Grab Your Copy Of Twitter Decoded NOW!",-0.1,0.370730442974032
"Neutral","#imtiredof Winter and Snow",0.2,0
"Positive","had a wonderful meeting with the College Republicans of UNC-CH last night, thanks for having me and look forward... http://bit.ly/aiaWsB",0.4,0.7649686210234
"Neutral","RT @christinamendez: #IfYourDominican then you would know that #thatIamDominican",0,0
"Neutral","http://trunc.it/5tikz Some nice Nintendo DS ads on BannerBlog.",0.1,0.421463615211762
"Neutral","Here's a short news story on the condition David had & the new endoscopic surgery to treat it. http://www.ksat.com/video/22637257/index.html",0.3,0.401923825269382
"Neutral","Bone Marrow Aspiration and Biopsy? There's an app for that - http://tcrn.ch/cIR0nf",0,0
"Neutral","Feeling like shit this morning. I hope its just a cold",-0.2,0.318210996771242
"Neutral","just woke up goin to greer town hope kim you get better..., cant wait for the friggin weekedn",0.3,0.440433570760169
"Neutral","I uploaded some pictures of my #gamestuff http://nl.tinypic.com/useralbum.php?ua=0WjeFtSWVD0fEFqa%2FQXtCA%3D%3D&page=1",0.1,0
"Neutral","part1: http://v.youku.com/v_show/id_XMTUzNjE3MTgw.html",0.1,0
"Neutral","I think i found the right balance in my dinner, two pieces of rice cakes with 3-2 slices of cheese and a big cheese of peppers and white",0.1,0
"Positive","@WeedieWee hahaaaaaaa least of my worries....I know how to run! Lmaooooo!",0.2,0
"Neutral","RT @HauntedPhilly: City Tavern: Table settings are moved and silverware clatters; by them selves. http://www.citytavern.com/",0,0
"Neutral","This is the only tiger I feel sorry for:http://bit.ly/a3RJ7H Culled for body parts, what?!",-0.1,-0.151098778332824
"Negative","eating pudding; bored out of my mindd!! TAYLOR LAUTNER<3",0.2,-0.398744869761935
"Neutral","Like I wanted mom to cut off the back of my hawk but she was too lazy ""Why wouldn't you do a mohawk tomorrow for the last time?"" So I did.",-0.1,-0.467815895429671
"Neutral","@Dr_Supreme thanks for the RT",0.1,0.440433570760169
"Neutral","Oh, I tried a new organic shampoo for healthier scalp. Amazing after just 1 application. It's Avalon and you may want to check it out.",0.5,0.624893326938946
"Neutral","#Follow my guy @SnaksStar he needs 3 more til 100 followers RT",0.3,0
"Neutral","(??+?) RT @okwave: ??????????????????? RT @KUROKOLOVE ???????????? RT @okwave: ?????????????????????????????? http://twitpic.com/vzznj",-0.1,0
"Neutral","MAC Cyndi Lauper Viva Glam application complete! I adore @MACartists check it out http://twitpic.com/14wlse",0.8,0.598312136874872
"Positive","Yeay, sold my apartment! Moving in 6 days to the other one! Mi is happy!!!",0.5,0.706651426713125
"Negative","Guess i was not enough=(",-0.3,0
"Neutral","I have never met a man so ignorant that I couldn't learn something from him.",-0.4,-0.410052782634603
"Neutral","@Culdo pffft I remember a year ago you didnt even know who kol were",-0.6,0
"Neutral","recordando puerto ?????? http://www.twitpic.com/z5f5h",-0.1,0
"Neutral","Me and @thewaywetalk__ are going to the movies next Friday xDD",0.6,0
"Neutral","all the way turnt up is #roscoedashes song not @iamtravisporter",0,0
"Neutral","and he knows every word to @justinbieber s songss. its preettyy funnnyy not gonna lieee",0,0
"Neutral","RT @asherroth: ""Marijuana, in its natural form, is one of the safest therapeutically active substances known to man.""",0.6,0.784527379658275
"Neutral","Waiting aj mul.. Sabar ya.. Hahaha RT @mulatooo: Bosan! Mama pergi, ayah pergi, adek pergi. Mau ngapain nih?? :((",0,0.643040662828366
"Neutral","oh contract is gonna b first hour.wil b boring alot. hope i don sleep.",0,0.153093108923949
"Neutral","RT: Goodbye: I'll see you again, til your hand is ready to hold mine. Letting go: I'll miss your hand, I just realize it can't hold mine.",-0.3,0.888523316638639
"Neutral","bout to watch batman begins.... o yea",0.2,0
"Neutral","""?keep consuming and creating balanced?"" - Russell Burt, NEN discussion http://tumblr.com/xee6ppsdc",0.2,0.373620811804182
"Neutral","You'll need to apply yourself extra diligently today or you'll... More for Gemini http://twittascope.com/twittascope/?sign=3",0.1,0
"Positive","It looked like the RT_Steve_Jobs test worked. You must be human!",0,0.419921354126671
"Positive","Was thinking of something really cool and insightful to say on this last night but Im after completely forgetting what it was...",0.8,0.201439669623168
"Positive","waiting at luna park for paramore.. @loveonherwrist and @linna_la almost here :D 6 ppl in front HELL YEAH!",0.3,-0.570743081367889
"Neutral","RT @YogenFruzSC: There is a 50% off coupon on our Google Maps profile. Go find it !!",0,0
"Neutral","U are what u eat. Make sure what u eat is Beneficial 4 ur soul, because u need 2 be strong on the battlefield. It's a war out there. Night.",0.3,0.25
"Positive","@ashtay9 ME TOO I LOVE THAT STORE!",0.8,0.737148345235032
"Neutral","Top CNN Headline Iran arrests Sunni militant leader - Iranian authorities have arrested the leader of a Sunni milit... http://ow.ly/16DPUw",0.2,-0.636949942926426
"Positive","RT @XWhitakersNeckX: @hollywudbabylon @GGTMC I loved David Hess in Smash Cut, my wife has a big crush on him?",0.6,0.295958174200194
"Negative","I'm super tired but I'm going to stay awake for a little bit longer and finish some work. Also, I need to make my dad a facebook page.",0.3,0.128036879932896
"Neutral","I favorited a YouTube video -- INUYASHA THE FINAL ACT EPISODE 22 ENGLISH SUB [SUBBED] http://youtu.be/Qcb4JJZ3XBY?a",0.2,0.401923825269382
"Neutral","i give up studying....i gotta write this paper",0.7,0
"Neutral","RT @hancia: RT @OhJustLikeMe: Teachers were once students. Why can't they feel our pain? #OhJustLikeMe http://myloc.me/46izi",-0.1,-0.510607056638284
"Neutral","RT @jfuturistic09: OMG BOW BOW #WHOAREU IF U AINT HEARD #FUTURISTICZOO LETS GO! @ http://short.to/18czv #RETWEET",-0.1,0
"Neutral","Prosecutor: Man stalked, killed 5 Calif. victims http://bit.ly/aeh3mD",-0.6,-0.778253322150626
"Positive","Good news ;-) RT @little_break: @worldwidewade Apologies for the delay in responding to your claim, due to th... http://tinyurl.com/y9odjmt",0.1,0.381819167922678
"Neutral","RT @itsthesituation: @ Vanity in Vegas Shuttin it down w Jason Giambi n Jevon Walker - Situation Nation http://bit.ly/axlPkd",0,-0.226347954672536
"Positive","RT @BADBiTCHangie: #IfYourPuertoRican you love Christmas time, Thanksgiving, Easter..PERNiL!!!!!",0.8,0.748232394249038
