English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Khmer Word
persuasive	0	0	0	0	0	0	0	0	0	0	បញ្ចុះបញ្ចូល
pert	0	0	0	0	0	0	0	0	0	0	pert
pertinent	0	0	0	0	0	0	1	0	0	1	ពាក់ព័ន្ធ
perturbation	0	0	0	1	0	1	0	0	0	0	ការរំខាន
pertussis	0	0	0	0	0	1	0	0	0	0	ក្អកមាន់
perusal	0	0	0	0	0	0	0	0	0	0	ការពិនិត្យមើល
peruse	0	0	0	0	0	0	0	0	0	0	ប្រើប្រាស់
pervading	0	0	0	0	0	0	0	0	0	0	រីករាលដាល
perverse	1	0	1	1	0	1	0	0	0	0	ខុស
perversion	1	0	1	0	0	1	0	1	0	0	ការបង្វែរ
pervert	1	0	1	0	0	1	0	0	0	0	បង្ខូច
perverted	0	0	1	0	0	1	0	0	0	0	បំប្លែង
pessimism	1	0	0	1	0	1	0	1	0	0	ទុទិដ្ឋិនិយម
pessimist	0	0	0	1	0	1	0	1	0	0	អ្នកទុទិដ្ឋិនិយម
pest	1	0	1	1	0	1	0	0	0	0	សត្វល្អិត
pestilence	0	0	1	1	0	1	0	0	0	0	រោគរាតត្បាត
pet	0	0	0	0	0	1	0	0	0	0	សត្វចិញ្ចឹម
petition	0	0	0	0	0	0	0	0	0	0	ញត្តិ
petitioner	0	0	0	0	0	0	0	0	0	0	អ្នកដាក់ញត្តិ
petrol	0	0	0	0	0	0	0	0	0	0	សាំង
petroleum	0	0	1	0	0	1	1	0	0	0	ប្រេង
petting	0	0	0	0	0	0	0	0	0	0	ចិញ្ចឹម
petty	0	0	0	0	0	1	0	0	0	0	តូច
pew	0	0	0	0	0	0	0	0	0	0	pew
pewter	0	0	0	0	0	0	0	0	0	0	ម្សៅ
phalanx	0	0	0	1	0	0	0	0	0	1	phalanx
phantom	0	0	0	1	0	1	0	0	0	0	ខ្មោច
pharmaceutical	0	0	0	0	0	0	1	0	0	0	ឱសថ
pharmacist	0	0	0	0	0	0	0	0	0	0	ឱសថការី
pharmacology	0	0	0	0	0	0	0	0	0	0	ឱសថវិទ្យា
pharmacy	0	0	0	0	0	0	0	0	0	0	ឱសថស្ថាន
phase	0	0	0	0	0	0	0	0	0	0	ដំណាក់កាល
phenomenon	0	0	0	0	0	0	0	0	0	0	បាតុភូត
philanthropic	0	0	0	0	0	0	0	0	0	1	សប្បុរសធម៌
philanthropist	0	0	0	0	0	0	1	0	0	1	សប្បុរសជន
philanthropy	0	0	0	0	0	0	1	0	0	0	សប្បុរសធម៌
philosopher	0	0	0	0	0	0	1	0	0	1	ទស្សនវិទូ
philosophic	0	0	0	0	0	0	0	0	0	0	ទស្សនវិជ្ជា
philosophical	0	0	0	0	0	0	0	0	0	0	ទស្សនវិជ្ជា
philosophy	0	0	0	0	0	0	0	0	0	0	ទស្សនវិជ្ជា
phlegm	0	0	1	0	0	1	0	0	0	0	ទឹករំអិល
phoenix	0	0	0	0	0	0	1	0	0	0	ហ្វូនីក
phone	0	0	0	0	0	0	0	0	0	0	ទូរស័ព្ទ
phonetic	0	0	0	0	0	0	1	0	0	0	សូរសព្ទ
phonetics	0	0	0	0	0	0	0	0	0	0	សូរសព្ទ
phonics	0	0	0	0	0	0	0	0	0	0	សូរស័ព្ទ
phonograph	0	0	0	0	0	0	0	0	0	0	សូរស័ព្ទ
phonology	0	0	0	0	0	0	0	0	0	0	សូរវិទ្យា
phony	1	0	1	0	0	1	0	0	0	0	ភូតភរ
phosphor	0	0	0	0	0	0	0	0	0	0	ផូស្វ័រ
phosphorus	0	0	0	0	0	0	0	0	0	0	ផូស្វ័រ
photo	0	0	0	0	0	0	0	0	0	0	រូបថត
photogenic	0	0	0	0	0	0	0	0	0	0	រូបវិទ្យា
photograph	0	0	0	0	0	0	0	0	0	0	រូបថត
photographer	0	0	0	0	0	0	0	0	0	0	អ្នកថតរូប
photography	0	0	0	0	0	0	0	0	0	0	ការថតរូប
photometry	0	0	0	0	0	0	0	0	0	0	photometry
phrase	0	0	0	0	0	0	0	0	0	0	ឃ្លា
phraseology	0	0	0	0	0	0	0	0	0	0	វចនានុក្រម
phylogeny	0	0	0	0	0	0	0	0	0	0	phylogeny
physical	0	0	0	0	0	0	0	0	0	0	រាងកាយ
physician	0	0	0	0	0	0	1	0	0	1	គ្រូពេទ្យ
physicist	0	0	0	0	0	0	0	0	0	1	រូបវិទូ
physics	0	0	0	0	0	0	1	0	0	0	រូបវិទ្យា
physiology	0	0	0	0	0	0	1	0	0	0	សរីរវិទ្យា
physique	0	0	0	0	0	0	1	0	0	0	រាងកាយ
pianist	0	0	0	0	0	0	0	0	0	0	អ្នកលេងព្យ៉ាណូ
piano	0	0	0	0	0	0	0	0	0	0	ព្យាណូ
piazza	0	0	0	0	0	0	0	0	0	0	ភីហ្សា
piccolo	0	0	0	0	0	0	0	0	0	0	ភីកកូឡូ
pick	0	0	0	0	0	0	1	0	0	0	រើស
picked	0	0	0	0	0	0	0	0	0	0	រើស
picket	1	1	0	1	0	1	0	0	0	0	picket
picketing	1	0	0	0	0	1	0	0	0	0	ការរើសយក
pickle	0	0	0	0	0	1	0	0	0	0	ជ្រក់
pickup	0	0	0	0	0	0	0	0	0	0	លើកឡើង
picnic	0	1	0	0	1	0	1	0	1	1	ពិកនិច
pictorial	0	0	0	0	0	0	0	0	0	0	រូបភាព
picture	0	0	0	0	0	0	0	0	0	0	រូបភាព
picturesque	0	0	0	0	1	0	1	0	0	0	ស្រស់ស្អាត
pie	0	0	0	0	0	0	0	0	0	0	នំ
piecemeal	0	0	0	0	0	0	0	0	0	0	ដុំ
pied	0	0	0	0	0	0	0	0	0	0	pied
pier	0	0	0	0	0	0	0	0	0	0	ផែ
pierce	0	0	0	0	0	0	0	0	0	0	ចោះ
piety	0	0	0	0	0	0	1	0	0	0	ការគោរព
pig	0	0	1	0	0	1	0	0	0	0	ជ្រូក
pigeon	0	0	0	0	0	1	0	0	0	0	ព្រាប
pigment	0	0	0	0	0	0	0	0	0	0	សារធាតុពណ៌
pike	0	0	0	0	0	0	0	0	0	0	pike
pile	0	0	0	0	0	0	0	0	0	0	គំនរ
piles	0	0	1	0	0	1	0	0	0	0	គំនរ
pilgrim	0	0	0	0	0	0	0	0	0	0	ធម្មយាត្រា
pilgrimage	0	0	0	0	0	0	0	0	0	0	ធម្មយាត្រា
pill	0	0	0	0	0	0	1	0	0	1	ថ្នាំ​គ្រាប់
pillage	1	0	1	1	0	1	0	0	0	0	ការប្លន់
pillar	0	0	0	0	0	0	0	0	0	0	សសរស្តម្ភ
pillow	0	0	0	0	0	0	1	0	0	0	ខ្នើយ
pillowcase	0	0	0	0	0	0	0	0	0	0	ស្រោមខ្នើយ
pilot	0	0	0	0	0	0	1	0	0	1	អ្នកបើកយន្តហោះ
pimp	0	0	0	0	0	1	0	0	0	0	pimp
pimple	0	0	1	0	0	1	0	0	0	0	មុន
pin	0	0	0	0	0	0	0	0	0	0	ម្ជុល
pinch	0	0	0	0	0	0	0	0	0	0	pinch
pinching	0	0	0	0	0	0	0	0	0	0	ខ្ទាស់
pine	0	0	0	0	0	1	0	1	0	0	ស្រល់
pineapple	0	0	0	0	0	0	0	0	0	0	ម្នាស់
ping	0	0	0	0	0	0	0	0	0	0	ភីង
pinhole	0	0	0	0	0	0	0	0	0	0	រន្ធ
pinion	0	0	0	1	0	1	0	0	0	0	pinion
pink	0	0	0	0	0	0	0	0	0	0	ពណ៌ផ្កាឈូក
pinnacle	0	0	0	0	0	0	1	0	0	0	កំពូល
pioneer	0	0	0	0	0	0	1	0	0	0	អ្នកត្រួសត្រាយ
pious	0	0	1	0	0	0	1	1	0	1	គោរព
pip	0	0	0	0	0	0	0	0	0	0	pip
pipe	0	0	0	0	0	0	0	0	0	0	បំពង់
piped	0	0	0	0	0	0	0	0	0	0	បំពង់
pipeline	0	0	0	0	0	0	0	0	0	0	បំពង់
piper	0	0	0	0	0	0	0	0	0	0	បំពង់
pipette	0	0	0	0	0	0	0	0	0	0	pipette
pique	1	0	0	0	0	1	0	0	0	0	pique
piracy	0	0	0	0	0	1	0	0	0	0	ការលួចចម្លង
pirate	1	0	0	0	0	1	0	0	0	0	ចោរសមុទ្រ
piscina	0	0	0	0	0	0	0	0	0	0	ភីស្ស៊ីណា
pistol	0	0	0	0	0	1	0	0	0	0	កាំភ្លើងខ្លី
piston	0	0	0	0	0	0	0	0	0	0	ស្តុង
pit	0	0	0	0	0	0	0	0	0	0	រណ្តៅ
pitch	0	0	0	0	0	0	0	0	0	0	ទីលាន
pitcher	0	0	0	0	0	0	0	0	0	0	ក្អម
pitfall	1	0	1	1	0	1	0	1	1	0	រណ្ដៅ
pith	0	0	0	0	0	0	1	0	0	1	ផិត
pithy	0	0	0	0	0	0	0	0	0	0	អាណិត
pitted	0	0	0	0	0	0	0	0	0	0	រណ្តៅ
pity	0	0	0	0	0	0	0	1	0	0	អាណិត
pivot	0	0	0	0	0	0	1	0	0	1	ស្នូល
pix	0	0	0	0	0	0	0	0	0	0	ភីក
placard	0	0	0	0	0	0	0	0	1	0	បដា
place	0	0	0	0	0	0	0	0	0	0	កន្លែង
placebo	0	0	0	0	0	0	0	0	0	0	ថ្នាំ placebo
placid	0	0	0	0	0	0	1	0	0	0	ស្ងប់ស្ងាត់
placket	0	0	0	0	0	0	0	0	0	0	ផ្លាកេត
plagiarism	0	0	1	0	0	1	0	0	0	0	ការលួចចម្លង
plague	0	0	1	1	0	1	0	1	0	0	ប៉េស្ត
plaid	0	0	0	0	0	0	0	0	0	0	plaid
plain	0	0	0	0	0	0	0	0	0	0	ធម្មតា។
plaintiff	0	0	0	0	0	1	0	0	0	0	ដើមបណ្តឹង
plaintive	0	0	0	0	0	0	0	1	0	0	ត្អូញត្អែរ
plan	0	1	0	0	0	0	0	0	0	0	ផែនការ
plane	0	0	0	0	0	0	0	0	0	0	យន្តហោះ
planet	0	0	0	0	0	0	0	0	0	0	ភព
planetarium	0	0	0	0	0	0	0	0	0	0	ភពផែនដី
planets	0	0	0	0	0	0	0	0	0	0	ភព
plank	0	0	0	0	0	0	0	0	0	0	បន្ទះឈើ
planned	0	0	0	0	0	0	0	0	0	0	បានគ្រោងទុក
planning	0	1	0	0	0	0	1	0	0	1	ការធ្វើផែនការ
plant	0	0	0	0	0	0	0	0	0	0	រុក្ខជាតិ
plantation	0	0	0	0	0	0	0	0	0	0	ចំការ
planter	0	0	0	0	0	0	0	0	0	0	អ្នកដាំ
planting	0	0	0	0	0	0	0	0	0	0	ដាំ
plasma	0	0	0	0	0	0	0	0	0	0	ប្លាស្មា
plaster	0	0	0	0	0	0	0	0	0	0	ម្នាងសិលា
plastic	0	0	0	0	0	0	0	0	0	0	ប្លាស្ទិក
plasticity	0	0	0	0	0	0	0	0	0	0	ប្លាស្ទិក
plat	0	0	0	0	0	0	0	0	0	0	ចាន
plate	0	0	0	0	0	0	0	0	0	0	ចាន
plateau	0	0	0	0	0	0	0	0	0	0	ខ្ពង់រាប
plated	0	0	0	0	0	1	0	0	0	0	លាប
platform	0	0	0	0	0	0	0	0	0	0	វេទិកា
plating	0	0	0	0	0	0	0	0	0	0	ការដាក់ចាន
platoon	0	0	0	0	0	0	0	0	0	0	កងអនុសេនាតូច
platter	0	0	0	0	0	0	0	0	0	0	ចានរាងសំប៉ែត
plausibility	0	0	0	0	0	0	0	0	0	0	ភាពអាចជឿជាក់បាន
play	0	0	0	0	0	0	0	0	0	0	លេង
playa	0	0	0	0	0	0	0	0	0	0	លេង
player	0	0	0	0	0	1	0	0	0	0	អ្នកលេង
playful	1	0	0	0	1	0	1	0	1	1	លេង
playground	0	1	0	0	1	0	1	0	1	1	សួនកុមារ
playhouse	0	0	0	0	1	0	1	0	0	0	ផ្ទះលេង
playmate	0	0	0	0	0	0	0	0	0	0	មិត្តរួមលេង
playwright	0	0	0	0	0	0	0	0	0	0	អ្នកនិពន្ធរឿងល្ខោន
plaza	0	0	0	0	0	0	0	0	0	0	ផ្លាហ្សា
plea	0	1	0	1	0	1	0	1	0	0	អង្វរ
pleasant	0	1	0	0	1	0	1	0	1	1	រីករាយ
pleased	0	0	0	0	1	0	1	0	0	0	រីករាយ
pleasurable	0	0	0	0	1	0	1	0	0	0	រីករាយ
pleat	0	0	0	0	0	0	0	0	0	0	អង្អែល
pleated	0	0	0	0	0	0	0	0	0	0	pleated
pledge	0	0	0	0	1	0	1	0	0	1	សន្យា
pledged	0	0	0	0	0	0	0	0	0	0	បានសន្យា
plenary	0	0	0	0	0	0	1	0	0	0	ពេញអង្គ
plentiful	0	0	0	0	0	0	1	0	0	0	សម្បូរ
plenty	0	0	0	0	0	0	0	0	0	0	ច្រើន
plenum	0	0	0	0	0	0	0	0	0	0	ពេញអង្គ
plethora	0	0	0	0	0	0	0	0	0	0	ច្រើនក្រៃលែង
plexus	0	0	0	0	0	0	1	0	0	0	plexus
pliable	0	0	0	0	0	0	0	0	0	0	អាចបត់បែនបាន។
plication	0	0	0	0	0	0	0	0	0	0	ការដាក់ពាក្យ
pliers	0	0	0	0	0	0	0	0	0	0	ដង្កៀប
plight	0	1	1	1	0	1	0	1	0	0	ស្ថានភាពលំបាក
plinth	0	0	0	0	0	0	0	0	0	0	កម្រាលឥដ្ឋ
plodding	0	0	0	0	0	1	0	0	0	0	ការភ្ជួររាស់
plot	0	0	0	0	0	0	0	0	0	0	គ្រោង
plough	0	0	0	0	0	0	0	0	0	0	ភ្ជួរ
ploughed	0	0	0	0	0	0	0	0	0	0	ភ្ជួរ
plover	0	0	0	0	0	0	0	0	0	0	ភ្លូវើរ
plow	0	0	0	0	0	0	0	0	0	0	ភ្ជួរ
plowed	0	0	0	0	0	0	0	0	0	0	ភ្ជួរ
plowing	0	0	0	0	0	0	0	0	0	0	ភ្ជួរ
pluck	0	0	0	0	0	0	0	0	0	0	ដក
plug	0	0	0	0	0	0	0	0	0	0	ដោត
plum	0	0	0	0	0	0	1	0	0	0	ផ្លែព្រូន
plumage	0	0	0	0	0	0	0	0	0	0	plumage
plumb	0	0	0	0	0	0	1	0	0	0	ទុយោ
plume	0	0	0	0	0	0	0	0	0	0	plume
plummet	0	0	0	1	0	1	0	0	0	0	ធ្លាក់ចុះ
plump	0	1	0	0	0	0	0	0	0	0	ដុះ
plumper	0	0	0	0	0	0	0	0	0	0	plumper
plunder	1	0	1	1	0	1	0	1	1	0	ប្លន់
plunge	0	0	0	1	0	1	0	0	0	0	ធ្លាក់
plural	0	0	0	0	0	0	0	0	0	0	ពហុវចនៈ
plurality	0	0	0	0	0	0	0	0	0	0	ពហុភាព
plush	0	0	0	0	0	0	1	0	0	0	បូក
plutonium	0	0	0	0	0	0	0	0	0	0	ប្លាតូនីញ៉ូម
ply	0	0	0	0	0	0	1	0	0	0	ផ្លុំ
pneumonia	0	0	0	1	0	1	0	0	0	0	ការរលាកសួត
poaching	1	0	1	1	0	1	0	1	0	0	ការបរបាញ់
pocket	0	0	0	0	0	0	0	0	0	0	ហោប៉ៅ
pocketbook	0	0	0	0	0	0	0	0	0	0	សៀវភៅហោប៉ៅ
pod	0	0	0	0	0	0	0	0	0	0	ផត
poem	0	0	0	0	0	0	0	0	0	0	កំណាព្យ
poet	0	0	0	0	0	0	0	0	0	0	កវី
poetic	0	0	0	0	0	0	0	0	0	0	កំណាព្យ
poetical	0	0	0	0	0	0	0	0	0	0	កំណាព្យ
poetics	0	0	0	0	0	0	0	0	0	0	កំណាព្យ
poetry	0	0	0	0	0	0	0	0	0	0	កំណាព្យ
poignant	0	0	0	0	0	0	0	0	0	0	ក្តៅក្រហាយ
point	0	0	0	0	0	0	0	0	0	0	ចំណុច
pointedly	0	0	0	0	0	0	1	0	0	0	យ៉ាងច្បាស់លាស់
pointer	0	0	0	0	0	0	0	0	0	0	ទ្រនិច
pointless	0	0	0	0	0	1	0	1	0	0	គ្មានន័យ
poise	0	0	0	0	0	0	0	0	0	0	ភាពរឹងមាំ
poison	1	0	1	1	0	1	0	1	0	0	ពុល
poisoned	1	0	1	1	0	1	0	1	0	0	ពុល
poisoning	0	0	1	0	0	1	0	0	0	0	ការពុល
poisonous	1	0	1	1	0	1	0	1	0	0	ពុល
poke	0	1	0	0	0	1	0	0	0	0	ចាក់
poker	0	0	0	0	0	0	0	0	0	0	បៀ
polar	0	0	0	0	0	0	0	0	0	0	ប៉ូល
polarity	0	0	0	0	0	0	0	0	1	0	បន្ទាត់រាងប៉ូល។
pole	0	0	0	0	0	0	0	0	0	0	បង្គោល
polemic	1	0	1	0	0	1	0	0	0	0	ប៉ូលីមិច
police	0	0	0	1	0	0	1	0	0	1	ប៉ូលីស
policeman	0	0	0	1	0	0	1	0	0	1	ប៉ូលីស
policy	0	0	0	0	0	0	0	0	0	1	គោលនយោបាយ
polio	0	0	0	1	0	1	0	1	0	0	ប៉ូលីយ៉ូ
polish	0	0	0	0	0	0	1	0	0	0	ប៉ូឡូញ
polished	0	0	0	0	0	0	1	0	0	0	ប៉ូឡូញ
polite	0	0	0	0	0	0	1	0	0	0	គួរសម
politeness	0	0	0	0	0	0	1	0	0	0	ភាពគួរសម
politic	0	0	1	0	0	0	1	0	0	0	នយោបាយ
politician	0	0	0	0	0	0	0	0	0	0	អ្នកនយោបាយ
politics	1	0	0	0	0	0	0	0	0	0	នយោបាយ
polity	0	0	0	0	0	0	0	0	0	0	នយោបាយ
poll	0	0	0	0	0	0	0	0	0	1	ការស្ទង់មតិ
pollute	0	0	1	0	0	1	0	0	0	0	បំពុល
pollution	0	0	1	0	0	1	0	0	0	0	ការបំពុល
polo	0	0	0	0	0	0	0	0	0	0	ប៉ូឡូ
polygamy	0	0	1	0	0	1	0	0	0	0	ពហុពន្ធភាព
polygon	0	0	0	0	0	0	0	0	0	0	ពហុកោណ
polygonal	0	0	0	0	0	0	0	0	0	0	ពហុកោណ
polymer	0	0	0	0	0	0	0	0	0	0	វត្ថុធាតុ polymer
polymorphism	0	0	0	0	0	0	0	0	0	0	polymorphism
pomp	0	0	0	0	0	1	0	0	0	0	រីករាយ
pompous	0	0	1	0	0	1	0	0	0	0	អស្ចារ្យ
poncho	0	0	0	0	0	0	0	0	0	0	poncho
pond	0	0	0	0	0	0	0	0	0	0	ស្រះ
ponder	0	0	0	0	0	0	0	0	0	0	ពិចារណា
ponderous	0	0	0	0	0	1	0	0	0	0	សញ្ជឹងគិត
pontiff	0	0	0	0	0	0	0	0	0	1	សម្តេចសង្ឃ
pontificate	0	0	0	0	0	0	0	0	0	0	សម្តេចសង្ឃ
pontoon	0	0	0	0	0	0	0	0	0	0	ផុង
pony	0	0	0	0	0	0	0	0	0	0	សេះ
poodle	0	0	0	0	0	0	0	0	0	0	poodle
pool	0	0	0	0	0	0	1	0	0	0	អាង
poop	0	0	0	0	0	0	0	0	0	0	លាមក
poorly	0	0	0	0	0	1	0	0	0	0	យ៉ាងលំបាក
pop	0	0	0	0	0	1	0	0	1	0	ប៉ុប
pope	0	0	0	0	0	0	1	0	0	0	សម្តេចប៉ាប
poppy	0	0	0	0	0	0	0	0	0	0	អាភៀន
popular	0	0	0	0	0	0	0	0	0	0	ពេញនិយម
popularity	0	0	0	0	0	0	1	0	0	0	ប្រជាប្រិយភាព
popularized	0	0	0	0	0	0	1	0	0	0	ពេញនិយម
population	0	0	0	0	0	0	1	0	0	0	ចំនួនប្រជាជន
populous	0	0	0	0	0	0	0	0	0	0	ប្រជាជន
porcelain	0	0	0	0	0	0	0	0	0	0	ប៉សឺឡែន
porch	0	0	0	0	0	0	0	0	0	0	រានហាល។
porcupine	0	0	0	0	0	1	0	0	0	0	បបរ
pore	0	0	0	0	0	0	0	0	0	0	រន្ធញើស
pork	0	0	0	0	0	0	0	0	0	0	សាច់ជ្រូក
porn	0	0	1	0	0	1	0	0	0	0	សិច
porno	0	0	0	0	0	1	0	0	0	0	អាសអាភាស
pornographic	0	0	0	0	0	1	0	0	0	0	អាសអាភាស
pornography	0	0	1	0	0	1	0	0	0	0	រូបអាសអាភាស
porosity	0	0	0	0	0	0	0	0	0	0	porosity
porous	0	0	0	0	0	0	0	0	0	0	porous
porridge	0	0	0	0	0	0	0	0	0	0	បបរ
port	0	0	0	0	0	0	0	0	0	0	ច្រក
portable	0	0	0	0	0	0	1	0	0	0	ចល័ត
portage	0	0	0	0	0	0	0	0	0	0	ច្រក
portal	0	0	0	0	0	0	0	0	0	0	វិបផតថល
porter	0	0	0	0	0	0	0	0	0	0	អ្នកដឹកជញ្ជូន
portfolio	0	0	0	0	0	0	0	0	0	0	ផលប័ត្រ
portico	0	0	0	0	0	0	0	0	0	0	ច្រកទ្វារ
portion	0	0	0	0	0	0	0	0	0	0	ផ្នែក
portrait	0	0	0	0	0	0	0	0	0	0	បញ្ឈរ
portraiture	0	0	0	0	0	0	0	0	0	0	រូបបញ្ឈរ
portray	0	0	0	0	0	0	0	0	0	0	បង្ហាញ
pose	0	0	0	0	0	1	0	0	0	0	បង្ក
poser	0	0	0	0	0	0	0	0	0	0	poser
posited	0	0	0	0	0	0	0	0	0	0	បានដាក់
position	0	0	0	0	0	0	0	0	0	0	ទីតាំង
posse	0	0	0	1	0	0	0	0	0	0	មាន
possess	0	1	0	0	1	0	1	0	0	1	មាន
possessed	1	0	1	1	0	1	0	0	0	0	កាន់កាប់
possessing	0	0	0	0	0	0	0	0	0	0	កាន់កាប់
possession	1	0	1	1	0	1	0	0	0	0	កម្មសិទ្ធិ
possessor	0	0	0	0	0	0	0	0	0	0	ភោគី
possibility	0	1	0	0	0	0	0	0	0	0	លទ្ធភាព
possibly	0	0	0	0	0	0	0	0	0	0	ប្រហែលជា
post	0	0	0	0	0	0	0	0	0	0	ប្រកាស
postal	0	0	0	0	0	0	0	0	0	0	ប្រៃសណីយ៍
poster	0	0	0	0	0	0	0	0	0	0	ផ្ទាំងរូបភាព
posterior	0	0	0	0	0	0	0	0	0	0	ក្រោយ
posterity	0	0	0	0	0	0	0	0	0	0	កូនចៅ
posthumous	0	0	0	0	0	1	0	1	0	0	posthumous
postpone	0	0	0	0	0	0	0	0	0	0	ពន្យារពេល
postponed	0	0	0	0	0	0	0	0	0	0	ពន្យារពេល
postponement	0	0	0	0	0	1	0	0	1	0	ការពន្យារពេល
postscript	0	0	0	0	0	0	0	0	0	0	postscript
postulate	0	0	0	0	0	0	0	0	0	0	ប្រកាស
posture	0	0	0	0	0	0	0	0	0	0	ឥរិយាបថ
pot	0	0	0	0	0	0	0	0	0	0	ផើង
potable	0	0	0	0	0	0	1	0	0	0	ដែលអាចបរិភោគបាន។
potency	0	0	0	0	0	0	1	0	0	0	កម្លាំង
potent	0	0	0	0	0	0	0	0	0	0	ខ្លាំង
potential	0	0	0	0	0	0	0	0	0	0	សក្តានុពល
potion	0	0	0	0	0	0	0	0	0	0	ថ្នាំ
potluck	0	0	0	0	0	0	0	0	0	0	potluck
potpourri	0	0	0	0	0	0	0	0	0	0	ផូរី
potter	0	0	0	0	0	0	0	0	0	0	ជាងស្មូន
pottery	0	0	0	0	0	0	0	0	0	0	គ្រឿងស្មូន
pouch	0	0	0	0	0	0	0	0	0	0	ថង់
poultry	0	0	0	0	0	0	0	0	0	0	បសុបក្សី
pound	1	0	0	0	0	1	0	0	0	0	ផោន
pour	0	0	0	0	0	0	0	0	0	0	ចាក់
poverty	1	0	1	1	0	1	0	1	0	0	ភាពក្រីក្រ
pow	1	0	0	0	0	0	0	0	0	0	ប៉ូវ
powder	0	0	0	0	0	0	0	0	0	0	ម្សៅ
powdered	0	0	0	0	0	0	0	0	0	0	ម្សៅ
powdery	0	0	0	0	0	0	0	0	0	0	ម្សៅ
powerful	1	1	1	1	1	0	1	0	0	1	ខ្លាំង
powerfully	0	0	0	1	0	0	1	0	0	0	ខ្លាំង
powerless	1	0	1	1	0	1	0	1	0	0	គ្មានថាមពល
pox	0	0	0	0	0	0	0	0	0	0	ជំងឺអុតស្វាយ
practicable	0	0	0	0	0	0	0	0	0	0	អាចអនុវត្តបាន។
practical	0	0	0	0	0	0	0	0	0	0	ជាក់ស្តែង
practically	0	0	0	0	0	0	0	0	0	0	អនុវត្ត
practice	0	0	0	0	0	0	1	0	0	0	ការអនុវត្ត
practiced	0	0	0	0	1	0	1	0	1	1	បានអនុវត្ត
practise	0	1	0	0	0	0	1	0	0	0	ការអនុវត្ត
practitioner	0	0	0	0	0	0	0	0	0	0	អ្នកអនុវត្ត
prairie	0	0	0	0	0	0	0	0	0	0	វាលស្មៅ
praise	0	0	0	0	1	0	1	0	0	1	សរសើរ
praised	0	0	0	0	1	0	1	0	0	0	សរសើរ
praiseworthy	0	1	0	0	1	0	1	0	1	1	គួរឲ្យសរសើរ
prank	0	0	0	0	0	1	0	0	1	0	លេងសើច
praxis	0	0	0	0	0	0	0	0	0	0	praxis
pray	0	1	0	1	1	0	1	0	1	1	អធិស្ឋាន
prayer	0	0	0	0	0	0	0	0	0	0	ការអធិស្ឋាន
preach	0	0	0	0	0	0	0	0	0	0	អធិប្បាយ
preacher	0	0	0	0	0	0	0	0	0	0	គ្រូអធិប្បាយ
preaching	0	0	0	0	0	0	0	0	0	0	ការអធិប្បាយ
preamble	0	0	0	0	0	0	0	0	0	0	បុព្វកថា
precarious	0	1	0	1	0	1	0	1	0	0	មិនច្បាស់លាស់
precaution	0	0	0	0	0	0	1	0	0	0	ការប្រុងប្រយ័ត្ន
precautionary	0	0	0	0	0	0	0	0	0	0	ការប្រុងប្រយ័ត្ន
precede	0	0	0	0	0	0	1	0	0	0	នាំមុខ
precedence	0	0	0	0	0	0	1	0	0	1	អាទិភាព
precedent	0	0	0	0	0	0	0	0	0	0	គំរូ
preceding	0	0	0	0	0	0	0	0	0	0	មុន។
precept	0	0	0	0	0	0	0	0	0	0	សិក្ខាបទ
preceptor	0	0	0	0	0	0	0	0	0	0	អាចារ្យ
precession	0	0	0	0	0	0	0	0	0	0	បុព្វកាល
precinct	0	0	0	0	0	1	0	0	0	0	បរិវេណ
precincts	0	0	0	0	0	0	0	0	0	0	បរិវេណ
precious	0	1	0	0	1	0	1	0	1	0	ដ៏មានតម្លៃ
precipice	0	0	0	1	0	0	0	0	0	0	ជ្រោះ
precipitate	0	0	0	0	0	0	0	0	0	0	ភ្លៀង
precipitation	0	0	0	0	0	0	0	0	0	0	ទឹកភ្លៀង
precipitous	0	0	0	0	0	0	0	0	0	0	ភ្លៀង
precise	0	0	0	0	0	0	1	0	0	0	ច្បាស់លាស់
precisely	0	0	0	0	0	0	0	0	0	0	យ៉ាងជាក់លាក់
precision	0	0	0	0	0	0	1	0	0	0	ភាពជាក់លាក់
preclude	1	0	0	0	0	0	0	0	0	0	រារាំង
precocious	0	0	0	0	0	0	0	0	0	0	precocious
precursor	0	1	0	0	0	0	0	0	0	0	មុនគេ
predatory	0	0	0	0	0	1	0	0	0	0	predatory
predecessor	0	0	0	0	0	0	0	0	0	0	អ្នកកាន់តំណែងមុន។
predicament	0	0	0	1	0	1	0	0	0	0	គ្រោះមហន្តរាយ
predicate	0	0	0	0	0	0	0	0	0	0	ព្យាករណ៍
predict	0	1	0	0	0	0	0	0	0	0	ទស្សន៍ទាយ
predicting	0	0	0	0	0	0	0	0	0	0	ការព្យាករណ៍
prediction	0	1	0	0	0	0	0	0	0	0	ការព្យាករណ៍
predictive	0	0	0	0	0	0	0	0	0	0	ទស្សន៍ទាយ
predictor	0	0	0	0	0	0	0	0	0	0	អ្នកទស្សន៍ទាយ
predilection	0	1	0	0	0	0	1	0	0	0	ការព្យាករណ៍
predispose	0	1	0	0	0	0	0	0	0	0	predispose
predisposed	0	0	0	0	0	0	0	0	0	0	ទុកជាមុន
predisposition	0	0	0	0	0	0	0	0	0	0	ទំនោរចិត្ត
predominance	0	0	0	0	0	0	0	0	0	0	ភាពលេចធ្លោ
