English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Polish Word
imperative	0	0	0	0	0	0	0	0	0	0	tryb rozkazujący
imperceptible	0	0	0	0	0	0	0	0	0	0	niedostrzegalny
imperfection	0	0	0	0	0	1	0	0	0	0	niedoskonałość
imperfectly	0	0	0	0	0	1	0	0	0	0	niedoskonale
imperial	0	0	0	0	0	0	0	0	0	0	cesarski
impermeable	1	0	0	1	0	0	0	0	0	0	nieprzepuszczalny
impermissible	0	0	0	0	0	0	0	0	0	0	niedopuszczalny
impersonal	0	0	0	0	0	0	0	0	0	0	bezosobowy
impersonate	0	0	0	0	0	1	0	0	0	0	podszywać się
impersonation	0	0	0	0	0	1	0	0	0	0	personifikacja
impervious	0	0	0	0	0	0	1	0	0	0	nieprzepuszczalny
impetus	0	0	0	0	0	0	0	0	0	0	impet
implacable	0	0	0	0	0	1	0	0	0	0	nieubłagany
implant	0	0	0	0	0	0	0	0	0	0	wszczepiać
implantation	0	0	0	0	0	0	0	0	0	0	implantacja
implanted	0	0	0	0	0	0	0	0	0	0	wszczepiony
implement	0	0	0	0	0	0	0	0	0	0	wprowadzić w życie
implicate	1	0	0	0	0	1	0	0	0	0	wplątać
implicated	0	0	0	0	0	0	0	0	0	0	zamieszany
implication	0	0	0	0	0	0	0	0	0	0	implikacja
implied	0	0	0	0	0	0	0	0	0	0	ukryty
implore	0	0	0	0	0	0	0	0	0	0	błagać
implosion	0	0	0	0	0	0	0	0	0	0	implozja
imply	0	0	0	0	0	0	0	0	0	0	sugerować
impolite	0	0	1	0	0	1	0	0	0	0	nieuprzejmy
import	0	0	0	0	0	0	0	0	0	0	import
importance	0	1	0	0	0	0	1	0	0	0	znaczenie
important	0	0	0	0	0	0	1	0	0	1	ważny
importation	0	0	0	0	0	0	0	0	0	0	przywóz
impose	0	0	0	0	0	0	0	0	0	0	narzucać
imposing	0	0	0	0	0	0	0	0	0	0	imponujący
imposition	0	0	0	0	0	1	0	0	0	0	nakładanie
impossibility	0	0	0	0	0	0	0	0	0	0	niemożliwość
impossible	0	0	0	0	0	1	0	1	0	0	niemożliwy
impotence	1	0	0	1	0	1	0	1	0	0	impotencja
impotent	0	0	0	0	0	1	0	0	0	0	bezsilny
impound	0	0	0	0	0	1	0	0	0	0	zająć własność
impracticable	0	0	0	0	0	1	0	0	0	0	niewykonalny
impress	0	0	0	0	0	0	1	0	0	0	imponować
impression	0	0	0	0	0	0	1	0	0	0	wrażenie
impressionable	0	0	0	0	0	0	0	0	0	1	sugestywny
imprint	0	0	0	0	0	0	0	0	0	0	odcisk
imprison	0	0	0	0	0	1	0	0	0	0	uwięzić
imprisoned	1	0	1	1	0	1	0	1	0	0	uwięziony
imprisonment	1	0	1	1	0	1	0	1	0	0	uwięzienie
improbable	0	0	0	0	0	0	0	0	0	0	nieprawdopodobny
impromptu	0	0	0	0	0	0	0	0	0	0	zaimprowizowany
impropriety	0	0	0	0	0	1	0	0	0	0	niewłaściwość
improve	0	1	0	0	1	0	1	0	0	1	poprawić
improved	0	0	0	0	0	0	1	0	0	0	ulepszony
improvement	0	0	0	0	1	0	1	0	0	1	poprawa
improving	0	0	0	0	0	0	1	0	0	0	poprawa
improvisation	0	0	0	0	0	0	0	0	1	0	improwizacja
improvise	0	1	0	0	0	0	1	0	1	0	improwizować
improvised	0	0	0	0	0	0	0	0	0	0	zaimprowizowany
imprudent	0	0	0	0	0	1	0	1	0	0	nieroztropny
impulse	0	0	0	0	0	0	0	0	0	0	impuls
impunity	0	0	0	0	0	0	0	0	0	0	bezkarność
impure	0	0	1	0	0	1	0	0	0	0	zanieczyszczony
impurity	0	0	1	0	0	1	0	0	0	0	zanieczyszczenie
imputation	0	0	0	0	0	1	0	0	0	0	przypisanie
inability	0	0	0	0	0	1	0	1	0	0	niemożność
inaccessible	0	0	0	0	0	1	0	0	0	0	niedostępny
inaccurate	0	0	0	0	0	1	0	0	0	0	niedokładny
inaction	0	0	0	0	0	1	0	0	0	0	bezczynność
inactivate	0	0	0	0	0	0	0	0	0	0	unieczynnić
inactivation	0	0	0	0	0	0	0	0	0	0	dezaktywacja
inactive	0	0	0	0	0	0	0	0	0	0	nieaktywny
inactivity	0	0	0	0	0	1	0	0	0	0	bezczynność
inadequacy	0	0	0	0	0	1	0	0	0	0	nieodpowiedniość
inadequate	0	0	0	0	0	1	0	1	0	0	niewystarczający
inadmissible	1	0	1	0	0	1	0	0	0	0	niedopuszczalny
inadvertent	0	0	0	0	0	0	0	0	0	0	nieumyślny
inadvertently	0	0	0	0	0	0	0	0	0	0	nieumyślnie
inalienable	0	0	0	0	0	0	1	0	0	0	niezbywalny
inane	0	0	0	0	0	1	0	0	0	0	głupkowaty
inanimate	0	0	0	0	0	0	0	0	0	0	nieożywiony
inapplicable	0	0	0	0	0	1	0	0	0	0	nieodpowiedni
inappropriate	1	0	1	0	0	1	0	1	0	0	nieodpowiedni
inattention	1	0	0	0	0	1	0	0	0	0	nieuwaga
inaudible	0	0	0	0	0	1	0	0	0	0	niesłyszalny
inaugural	0	1	0	0	0	0	0	0	0	0	inauguracyjny
inaugurate	0	0	0	0	0	0	0	0	0	0	zainaugurować
inauguration	0	1	0	0	1	0	1	0	0	1	inauguracja
inborn	0	0	0	0	0	0	0	0	0	0	wrodzony
inbred	0	0	0	0	0	0	0	0	0	0	wsobny
incalculable	0	0	0	0	0	1	0	0	0	0	nieobliczalny
incandescent	0	0	0	0	0	0	0	0	0	0	rozżarzony
incapable	0	0	0	0	0	0	0	0	0	0	niezdolny
incapacity	0	0	0	0	0	1	0	0	0	0	nieudolność
incarceration	1	0	1	1	0	1	0	1	0	0	uwięzienie
incase	1	0	1	1	0	1	0	1	0	0	w razie
incendiary	1	0	0	1	0	1	0	0	1	0	zapalający
incense	1	0	0	0	0	1	0	0	0	0	kadzidło
incentive	0	0	0	0	0	0	0	0	0	0	zachęta
inception	0	0	0	0	0	0	0	0	0	0	początek
incessant	0	0	0	0	0	1	0	0	0	0	nieustanny
incessantly	0	0	0	0	0	0	0	0	0	0	nieustannie
incest	1	0	1	1	0	1	0	1	0	0	kazirodztwo
incestuous	0	0	1	0	0	1	0	0	0	0	kazirodczy
inch	0	0	0	0	0	0	0	0	0	0	cal
incidence	0	0	0	0	0	0	0	0	0	0	zakres
incident	0	0	0	0	0	0	0	0	1	0	incydent
incidentally	0	0	0	0	0	0	0	0	0	0	nawiasem mówiąc
incineration	0	0	0	0	0	1	0	0	0	0	spopielanie
incipient	0	0	0	0	0	0	0	0	0	0	w początkowym stadium
incision	0	0	0	0	0	0	0	0	0	0	nacięcie
incisive	0	0	0	0	0	0	1	0	0	0	zjadliwy
incite	1	1	0	1	0	1	0	0	0	0	nawoływać
incitement	0	0	0	0	0	0	0	0	0	0	podżeganie
inclement	0	0	0	0	0	1	0	0	0	0	surowy
inclination	0	0	0	0	0	0	0	0	0	0	nachylenie
incline	0	0	0	0	0	0	0	0	0	1	skłonić
inclined	0	0	0	0	0	0	0	0	0	0	skłonny
include	0	0	0	0	0	0	1	0	0	0	włączać
included	0	0	0	0	0	0	1	0	0	0	w zestawie
including	0	0	0	0	0	0	1	0	0	0	włącznie z
inclusion	0	0	0	0	0	0	0	0	0	1	włączenie
inclusive	0	0	0	0	0	0	1	0	0	0	włącznie
incognito	0	0	0	0	0	0	0	0	0	0	incognito
incoherent	0	0	0	0	0	1	0	0	0	0	niespójny
income	0	1	0	0	1	1	1	1	0	1	dochód
incoming	0	0	0	0	0	0	0	0	0	0	przychodzący
incompatible	1	0	1	0	0	1	0	1	0	0	niekompatybilny
incompetence	0	0	0	0	0	1	0	0	0	0	niekompetencja
incompetent	1	0	0	0	0	1	0	1	0	0	niekompetentny
incompletely	0	0	0	0	0	0	0	0	0	0	niezupełnie
incompleteness	0	0	0	0	0	1	0	0	0	0	niekompletność
incomprehensible	0	0	0	0	0	1	0	0	0	0	niezrozumiały
inconclusive	0	0	0	0	0	0	0	0	0	0	nieprzekonywający
incongruous	1	0	0	0	0	1	0	0	0	0	absurdalny
inconsequential	0	0	0	0	0	1	0	1	0	0	niekonsekwentny
inconsiderate	1	0	1	0	0	1	0	1	0	0	nieuprzejmy
inconsistency	0	0	0	0	0	1	0	0	0	0	niezgodność
inconspicuous	0	0	0	0	0	0	0	0	0	0	niepozorny
incontinence	0	0	0	0	0	0	0	0	1	0	niemożność utrzymania
inconvenient	1	0	1	0	0	1	0	1	0	0	niewygodny
incorporate	0	0	0	0	0	0	0	0	0	0	włączać
incorporation	0	0	0	0	0	0	0	0	0	0	włączenie
incorrect	0	0	0	0	0	1	0	0	0	0	błędny
increase	0	0	0	0	0	0	1	0	0	0	zwiększać
increased	0	0	0	0	0	0	0	0	0	0	zwiększony
incredulous	1	0	1	0	0	1	0	0	0	0	niedowierzający
increment	0	0	0	0	0	0	0	0	0	0	przyrost
incrimination	0	0	0	1	0	1	0	1	0	0	obwinienie
incubation	0	0	0	0	0	0	0	0	0	0	inkubacja
incubus	0	0	1	1	0	1	0	0	0	0	zmora
incur	0	0	0	0	0	1	0	0	0	0	ponieść
incurable	1	0	1	1	0	1	0	1	0	0	nieuleczalny
incursion	0	0	0	1	0	1	0	0	0	0	najazd
indebted	0	0	0	0	0	0	0	0	0	0	wdzięczny
indecency	1	0	1	0	0	0	0	0	0	0	nieprzyzwoitość
indecent	0	0	1	0	0	1	0	0	0	0	nieprzyzwoity
indecision	0	0	0	0	0	1	0	0	0	0	niezdecydowanie
indecisive	0	0	0	0	0	1	0	0	0	0	niezdecydowany
indefensible	0	0	0	1	0	1	0	0	0	0	nie do obrony
indelible	0	0	0	0	0	0	1	0	0	1	niezatarty
indemnification	0	0	0	0	0	0	0	0	0	0	odszkodowanie
indemnify	0	0	0	0	0	1	0	0	0	0	wynagradzać
indemnity	0	0	0	0	0	0	1	0	0	1	odszkodowanie
indent	0	0	0	0	0	0	0	0	0	1	akapit
indentation	0	0	0	0	0	0	0	0	0	0	wcięcie
indenture	1	0	0	0	0	1	0	0	0	0	umowa obustronna
independence	0	1	0	0	1	0	1	0	1	1	niezależność
independent	0	0	0	0	0	0	0	0	0	0	niezależny
indescribable	0	0	0	0	0	0	0	0	0	0	nie do opisania
indestructible	0	0	0	0	0	0	1	0	0	1	niezniszczalna
indeterminate	0	0	0	0	0	1	0	0	0	0	nieokreślony
index	0	0	0	0	0	0	0	0	0	0	indeks
indicating	0	0	0	0	0	0	0	0	0	0	wskazując
indication	0	0	0	0	0	0	0	0	0	0	wskazanie
indicative	0	0	0	0	0	0	0	0	0	0	orientacyjny
indicator	0	0	0	0	0	0	0	0	0	0	wskaźnik
indice	0	0	0	0	0	0	0	0	0	0	indeks
indict	1	0	0	1	0	1	0	0	0	0	oskarżać
indictment	0	0	0	1	0	1	0	0	0	0	akt oskarżenia
indifference	1	0	1	1	0	1	0	1	0	0	obojętność
indigenous	0	0	0	0	0	0	0	0	0	0	rdzenny
indigent	0	0	0	0	0	1	0	1	0	0	biedny
indigestion	0	0	0	0	0	0	0	0	0	0	niestrawność
indignant	1	0	0	0	0	1	0	0	0	0	oburzony
indignation	1	0	1	0	0	1	0	0	0	0	oburzenie
indigo	0	0	0	0	0	0	0	0	0	0	indygo
indirect	0	0	0	0	0	0	0	0	0	0	pośredni
indispensable	0	0	0	0	0	0	0	0	0	0	niezbędny
indistinct	0	0	0	0	0	1	0	0	0	0	niewyraźny
indistinguishable	0	0	0	0	0	0	0	0	0	0	nie do odróżnienia
individuality	0	0	0	0	0	0	1	0	0	0	indywidualność
indivisible	0	0	0	0	0	0	0	0	0	1	niepodzielny
indoctrination	1	0	0	1	0	1	0	0	0	0	indoktrynacja
indolent	0	0	0	0	0	1	0	0	0	0	leniwy
indomitable	0	0	0	1	0	0	1	0	0	0	nieposkromiony
indoor	0	0	0	0	0	0	0	0	0	0	wnętrz
induce	0	0	0	0	0	0	0	0	0	0	spowodować
induced	0	0	0	0	0	0	0	0	0	0	wywołany
inducement	0	0	0	0	0	0	0	0	0	0	nakłanianie
induction	0	0	0	0	0	0	0	0	0	0	wprowadzenie
indulge	0	0	0	0	0	0	0	0	0	0	pobłażać
indulgence	0	0	0	0	0	0	0	0	0	0	wyrozumiałość
indulgent	0	0	0	0	0	0	0	0	0	0	pobłażliwy
industrious	0	0	0	0	0	0	0	0	0	0	pracowity
industry	0	0	0	0	0	0	0	0	0	0	przemysł
ineffable	0	0	0	0	0	0	1	0	0	0	niewypowiedziany
ineffective	0	0	0	0	0	1	0	0	0	0	nieskuteczny
ineffectual	0	0	1	0	0	1	0	0	0	0	nieudolny
inefficiency	0	0	1	0	0	1	0	1	0	0	nieskuteczność
inefficient	0	0	0	0	0	1	0	1	0	0	nieskuteczny
inelastic	0	0	0	0	0	0	0	0	0	0	nieelastyczny
ineligible	0	0	0	0	0	0	0	0	0	0	którego nie można wybrać
inept	1	0	1	0	0	1	0	0	0	0	niedorzeczny
ineptitude	0	0	1	1	0	1	0	1	0	0	niestosowność
inequality	1	0	0	1	0	1	0	1	0	0	nierówność
inequitable	0	0	0	0	0	1	0	0	0	0	niesprawiedliwy
inert	0	0	0	0	0	1	0	0	0	0	obojętny
inertia	0	0	0	0	0	0	0	0	0	0	bezwładność
inevitable	0	0	0	0	0	0	0	0	0	0	nieunikniony
inexact	0	0	0	0	0	0	0	0	0	0	niedokładny
inexcusable	1	0	1	0	0	1	0	1	0	0	niewybaczalny
inexhaustible	0	0	0	0	0	0	0	0	0	0	niewyczerpany
inexpensive	0	0	0	0	0	0	1	0	0	0	niedrogi
inexperience	0	0	0	0	0	1	0	0	0	0	brak doświadczenia
inexperienced	0	0	0	0	0	1	0	0	0	0	niedoświadczony
inexplicable	0	0	0	0	0	1	0	0	1	0	niewytłumaczalny
infallibility	0	0	0	0	0	0	0	0	0	1	nieomylność
infallible	0	0	0	0	0	0	1	0	0	0	nieomylny
infamous	1	0	1	1	0	1	0	0	0	0	niesławny
infamy	0	0	0	0	0	1	0	1	0	0	hańba
infancy	0	0	0	0	0	0	0	0	0	0	dzieciństwo
infant	0	1	0	1	1	0	1	0	1	0	Dziecko
infanticide	1	1	1	1	0	1	0	1	0	0	dzieciobójca
infantile	1	0	1	0	0	1	0	0	0	0	infantylny
infantry	0	0	0	0	0	0	0	0	0	0	piechota
infarct	0	0	0	1	0	1	0	0	1	0	zawał
infatuation	0	0	0	0	0	0	0	0	0	0	zaślepienie
infeasible	0	0	0	0	0	0	0	0	0	0	niewykonalne
infect	0	0	1	0	0	1	0	0	0	0	infekować
infection	0	0	0	1	0	1	0	0	0	0	infekcja
infectious	0	0	1	1	0	1	0	1	0	0	zakaźny
infer	0	0	0	0	0	0	0	0	0	0	wywnioskować
inference	0	0	0	0	0	0	0	0	0	0	wnioskowanie
inferential	0	0	0	0	0	0	0	0	0	0	wnioskowania
inferior	0	0	0	0	0	1	0	1	0	0	gorszy
inferiority	0	0	0	0	0	1	0	0	0	0	niższość
inferno	1	0	0	1	0	1	0	0	0	0	piekło
infertile	0	0	0	0	0	0	0	0	0	0	niepłodny
infertility	0	0	0	0	0	1	0	1	0	0	bezpłodność
infestation	0	0	1	1	0	1	0	0	0	0	plaga
infidel	1	0	1	1	0	1	0	0	0	0	niewierny
infidelity	1	0	1	1	0	1	0	1	0	0	niewierność
infiltration	0	0	0	0	0	1	1	0	0	0	infiltracja
infinite	0	0	0	0	0	0	1	0	0	0	nieskończony
infinitely	0	0	0	0	0	0	0	0	0	0	nieskończenie
infinitesimal	0	0	0	0	0	0	0	0	0	0	nieskończenie mały
infinity	0	1	0	0	1	0	1	0	0	1	nieskończoność
infirm	0	0	0	0	0	1	0	0	0	0	niedołężny
infirmary	0	0	0	0	0	0	0	0	0	0	szpital
infirmity	0	0	0	1	0	1	0	0	0	0	niemoc
inflammation	0	0	0	0	0	1	0	0	0	0	zapalenie
inflated	0	0	0	0	0	1	0	0	0	0	nadmuchany
inflation	0	0	0	1	0	1	0	0	0	0	inflacja
inflection	0	0	0	0	0	0	0	0	0	0	przegięcie
inflict	1	0	0	1	0	1	0	1	0	0	zadać
infliction	0	0	0	1	0	1	0	1	0	0	zadanie
inflorescence	0	0	0	0	0	0	0	0	0	0	kwiatostan
influence	0	0	0	0	0	1	1	0	0	0	wpływ
influential	0	0	0	0	0	0	1	0	0	1	wpływowy
influenza	0	0	0	0	0	1	0	0	0	0	grypa
influx	0	0	0	0	0	0	0	0	0	0	napływ
inform	0	0	0	0	0	0	0	0	0	1	poinformować
informal	0	0	0	0	0	0	0	0	0	0	nieformalny
informant	0	0	0	0	0	0	0	0	0	0	informator
information	0	0	0	0	0	0	1	0	0	0	Informacja
informed	0	0	0	0	0	0	0	0	0	0	powiadomiony
informer	0	0	0	0	0	1	0	0	0	0	informator
infraction	1	0	0	0	0	1	0	0	0	0	naruszenie
infrequent	0	0	0	0	0	0	0	0	1	0	nieczęsty
infrequently	0	0	0	0	0	1	0	0	0	0	nieczęsto
infringement	0	0	0	0	0	1	0	0	0	0	naruszenie
infuse	0	0	0	0	0	0	0	0	0	0	zaparzać
infused	0	0	0	0	0	0	0	0	0	0	napar
infusion	0	0	0	0	0	0	0	0	0	0	napar
ingenious	0	0	0	0	0	0	1	0	0	0	pomysłowy
ingenuity	0	0	0	0	0	0	0	0	0	0	pomysłowość
ingest	0	0	0	0	0	0	0	0	0	0	łykać
ingestion	0	0	0	0	0	0	0	0	0	0	przyjmowanie pokarmu
ingot	0	0	0	0	0	0	0	0	0	0	wlewek
ingrained	0	0	0	0	0	0	0	0	0	0	zakorzeniony
ingredient	0	0	0	0	0	0	0	0	0	0	składnik
ingress	0	0	0	0	0	0	0	0	0	0	ingres
inhabit	0	0	0	0	0	0	0	0	0	0	zamieszkać
inhabitant	0	0	0	0	0	0	0	0	0	0	mieszkaniec
inhabited	0	0	0	0	0	0	0	0	0	0	zamieszkany
inhabiting	0	0	0	0	0	0	0	0	0	0	zamieszkać
inhalation	0	0	0	0	0	0	0	0	0	0	inhalacja
inhale	0	0	0	0	0	0	0	0	0	0	wdychać
inherent	0	0	0	0	0	0	0	0	0	0	nieodłączny
inherit	0	0	0	0	0	0	0	0	0	0	dziedziczyć
inheritance	0	1	0	0	1	0	1	0	1	1	dziedzictwo
inhibit	1	0	1	0	0	1	0	1	0	0	hamować
inhibition	0	0	0	0	0	0	0	0	0	0	zahamowanie
inhospitable	0	0	0	0	0	1	0	1	0	0	nieprzyjazny
inhuman	1	0	1	1	0	1	0	1	0	0	nieludzki
inhumanity	0	0	0	0	0	1	0	1	0	0	nieludzkość
inimical	1	0	0	0	0	1	0	1	0	0	wrogi
inimitable	0	0	0	0	0	0	1	0	0	1	nie do naśladowania
iniquity	0	0	1	0	0	1	0	0	0	0	niesprawiedliwość
initial	0	0	0	0	0	0	0	0	0	0	Inicjał
initiate	0	0	0	0	0	0	0	0	0	0	zainicjować
initiated	0	0	0	0	0	0	0	0	0	0	zapoczątkowany
initiative	0	0	0	0	0	0	0	0	0	0	inicjatywa
inject	0	0	0	0	0	0	0	0	0	0	wstrzykiwać
injection	0	0	0	1	0	0	0	0	0	0	zastrzyk
injunction	0	0	0	0	0	1	0	0	0	0	nakaz
injure	1	0	0	1	0	1	0	1	0	0	zranić
injured	0	0	0	1	0	1	0	1	0	0	ranny
injurious	1	0	0	1	0	1	0	1	0	0	szkodliwy
injury	1	0	0	1	0	1	0	1	0	0	uraz
injustice	1	0	0	0	0	1	0	0	0	0	niesprawiedliwość
ink	0	0	0	0	0	0	0	0	0	0	atrament
inkling	0	0	0	0	0	0	0	0	0	0	poczucie
inland	0	0	0	0	0	0	0	0	0	0	śródlądowy
inlay	0	0	0	0	0	0	0	0	0	0	intarsja
inlet	0	0	0	0	0	0	0	0	0	0	wlot
inmate	0	0	1	1	0	1	0	0	0	0	więzień
inn	0	0	0	0	0	0	0	0	0	0	Zajazd
innate	0	0	0	0	0	0	0	0	0	0	wrodzony
innermost	0	0	0	0	0	0	0	0	0	0	najgłębszy
innings	0	0	0	0	0	0	0	0	0	0	okres pełnienia obowiązków
innkeeper	0	0	0	0	0	0	0	0	0	0	oberżysta
innocence	0	0	0	0	0	0	1	0	0	0	niewinność
innocent	0	0	0	0	0	0	1	0	0	1	niewinny
innocently	0	0	0	0	0	0	1	0	0	0	niewinnie
innocuous	0	0	0	0	0	0	1	0	0	0	nieszkodliwy
innovate	0	0	0	0	0	0	1	0	0	0	wprowadzać innowacje
innovation	0	0	0	0	0	0	1	0	0	0	innowacja
innuendo	0	0	0	0	0	0	0	0	0	0	insynuacja
innumerable	0	0	0	0	0	0	0	0	0	0	bez liku
inoculation	0	1	0	0	0	0	0	0	0	1	szczepienie ochronne
inoperative	1	0	0	0	0	1	0	0	0	0	nieczynny
inordinate	0	0	0	0	0	0	0	0	0	0	nadmierny
inorganic	0	0	0	0	0	0	0	0	0	0	nieorganiczny
inquest	0	0	0	0	0	0	0	0	0	0	śledztwo
inquire	0	0	0	0	0	0	0	0	0	0	dowiadywać się
inquirer	0	0	0	0	0	0	1	0	0	0	informujący się
inquiring	0	0	0	0	0	0	0	0	0	0	dociekliwy
inquiry	0	1	0	0	0	0	1	0	0	0	zapytanie ofertowe
inquisitive	0	0	0	0	0	0	1	0	0	0	ciekawy
insane	1	0	0	1	0	1	0	0	0	0	obłąkany
insanity	1	0	1	1	0	1	0	1	0	0	niepoczytalność
inscription	0	0	0	0	0	0	0	0	0	0	napis
inscrutable	0	0	0	0	0	0	0	0	0	0	tajemniczy
insect	0	0	0	0	0	0	0	0	0	0	owad
insecure	1	0	0	1	0	1	0	1	0	0	niepewny
insecurity	0	0	0	1	0	1	0	0	0	0	niepewność
inseparable	0	0	0	0	1	0	1	0	0	1	nierozerwalny
insert	0	0	0	0	0	0	0	0	0	0	wstawić
inserted	0	0	0	0	0	0	0	0	0	0	włożona
insertion	0	0	0	0	0	0	0	0	0	0	wprowadzenie
inside	0	0	0	0	0	0	0	0	0	0	w środku
insidious	1	0	1	1	0	1	0	0	0	0	podstępny
insight	0	0	0	0	0	0	0	0	0	0	wgląd
insignia	0	0	0	0	0	0	1	0	0	0	insygnia
insignificance	0	0	0	0	0	1	0	0	0	0	znikomość
insignificant	1	0	0	0	0	1	0	1	0	0	nieistotny
insipid	0	0	0	0	0	1	0	0	0	0	mdły
insist	0	0	0	0	0	0	0	0	0	0	nalegać
insolent	0	0	0	0	0	1	0	0	0	0	bezczelny
insoluble	0	0	0	0	0	0	0	0	0	0	nierozpuszczalny
insolvency	0	0	0	1	0	1	0	1	1	0	niewypłacalność
insolvent	0	0	0	1	0	1	0	1	0	1	niewypłacalny
inspect	0	0	0	0	0	0	0	0	0	0	sprawdzać
inspector	0	0	0	0	0	0	1	0	0	0	inspektor
inspiration	0	1	0	0	1	0	1	0	0	0	Inspiracja
inspire	0	1	0	0	1	0	1	0	0	1	inspirować
inspired	0	0	0	0	1	0	1	0	1	1	natchniony
instability	0	0	1	1	0	1	0	0	0	0	niestabilność
install	0	1	0	0	0	0	0	0	0	0	zainstalować
installation	0	0	0	0	0	0	0	0	0	0	instalacja
installment	0	0	0	0	0	0	0	0	0	0	rata
instance	0	0	0	0	0	0	0	0	0	0	instancja
instant	0	0	0	0	0	0	0	0	0	0	natychmiastowy
instantaneous	0	0	0	0	0	0	0	0	0	0	natychmiastowy
instantaneously	0	0	0	0	0	0	0	0	0	0	momentalnie
instigate	0	0	0	0	0	1	0	0	0	0	podżegać
instigation	0	0	0	0	0	1	0	0	0	0	podżeganie
instill	0	0	0	0	0	0	0	0	0	0	zaszczepić
instinct	0	0	0	0	0	0	0	0	0	0	instynkt
instinctive	1	0	1	1	0	0	1	0	0	0	instynktowny
institute	0	0	0	0	0	0	0	0	0	1	instytut
institution	0	0	0	0	0	0	0	0	0	0	instytucja
instruct	0	0	0	0	0	0	1	0	0	1	pouczać
instructed	0	0	0	0	0	0	0	0	0	0	poinstruowany
instruction	0	0	0	0	0	0	1	0	0	1	instrukcja
instructional	0	0	0	0	0	0	0	0	0	0	instrukcyjny
instructions	0	1	0	0	0	0	0	0	0	1	instrukcje
instructive	0	0	0	0	0	0	0	0	0	0	pouczający
instructor	0	1	0	0	0	0	1	0	0	1	instruktor
instrument	0	0	0	0	0	0	0	0	0	0	instrument
instrumental	0	0	0	0	0	0	1	0	0	0	instrumentalny
instrumentalist	0	0	0	0	0	0	0	0	0	0	instrumentalista
instrumentality	0	0	0	0	0	0	0	0	0	0	środek
insufficiency	1	0	0	0	0	1	0	0	0	0	niewydolność
insufficient	0	0	0	0	0	1	0	0	0	0	niewystarczający
insufficiently	0	0	0	0	0	1	0	0	0	0	niewystarczająco
insular	0	0	0	0	0	0	0	0	0	0	wyspiarski
insulate	0	0	0	0	0	0	0	0	0	0	izolować
insulation	0	0	0	0	0	0	0	0	0	1	izolacja
insult	1	0	1	0	0	1	0	1	1	0	zniewaga
insulting	1	0	1	1	0	1	0	1	0	0	obraźliwy
insurance	0	0	0	0	0	0	0	0	0	0	ubezpieczenie
insure	0	0	0	0	0	0	1	0	0	1	ubezpieczać
insurgent	0	0	0	0	0	1	0	0	0	0	powstaniec
insurmountable	0	0	0	1	0	1	0	1	0	0	nie do pokonania
insurrection	1	0	0	0	0	1	0	0	0	0	insurekcja
intact	0	0	0	0	0	0	1	0	0	1	nienaruszony
intangible	0	0	0	0	0	0	0	0	0	0	nieuchwytny
integer	0	0	0	0	0	0	0	0	0	0	liczba całkowita
integral	0	0	0	0	0	0	0	0	0	0	całka
integrate	0	0	0	0	0	0	0	0	0	0	zintegrować
integration	0	0	0	0	0	0	0	0	0	0	integracja
integrity	0	0	0	0	0	0	1	0	0	1	uczciwość
intellect	0	0	0	0	0	0	1	0	0	0	intelekt
intellectual	0	0	0	0	0	0	1	0	0	0	intelektualny
intelligence	0	0	0	1	1	0	1	0	0	1	inteligencja
intelligent	0	0	0	0	0	0	1	0	0	1	inteligentny
intelligibility	0	0	0	0	0	0	0	0	0	0	zrozumiałość
intelligible	0	0	0	0	0	0	0	0	0	0	zrozumiały
intend	0	0	0	0	0	0	0	0	0	1	zamierzać
intended	0	1	0	0	0	0	1	0	0	0	przeznaczony
intending	0	0	0	0	0	0	0	0	0	0	zamierzać
intense	1	0	1	1	1	1	1	0	1	1	intensywny
intensely	0	0	0	0	0	0	0	0	0	0	mocno
intensify	0	0	0	0	0	0	0	0	0	0	zintensyfikować
intensity	0	0	0	0	0	0	0	0	0	0	intensywność
intent	0	0	0	0	0	0	0	0	0	0	zamiar
intention	0	0	0	0	0	0	0	0	0	0	zamiar
intentional	0	0	0	0	0	0	0	0	0	0	zamierzony
intentionally	0	0	0	0	0	0	0	0	0	0	celowo
inter	0	0	0	0	0	1	0	1	0	0	pochować
interaction	0	0	0	0	0	0	0	0	0	0	interakcja
intercede	0	0	0	1	0	0	0	1	0	0	interweniować
intercept	0	0	0	0	0	0	0	0	0	0	przechwycić
interception	0	0	0	0	0	0	0	0	0	0	przechwycenie
intercession	0	0	0	0	0	0	0	0	0	1	wstawiennictwo
interchange	0	0	0	0	0	0	0	0	0	0	wymieniać
interchangeable	0	0	0	0	0	0	0	0	0	0	wymienny
interchanged	0	0	0	0	0	0	0	0	0	0	zamienione
intercom	0	0	0	0	0	0	0	0	0	0	awiofon
intercourse	0	0	0	0	0	0	1	0	0	0	stosunek płciowy
interdependence	0	0	0	0	0	0	0	0	0	0	współzależność
interdependent	0	0	0	0	0	0	0	0	0	0	współzależny
interdiction	0	0	0	0	0	1	0	0	0	0	zakaz
interest	0	0	0	0	0	0	1	0	0	0	odsetki
interested	0	0	1	0	0	0	1	1	0	0	zainteresowany
interesting	0	0	0	0	0	0	1	0	0	0	ciekawe
interference	0	0	0	0	0	1	0	0	0	0	ingerencja
interferometer	0	0	0	0	0	0	0	0	0	0	interferometr
