English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Myanmar-Burmese Word
hysterical	1	0	0	1	0	1	0	0	0	0	ဒေါသူပုန်ထသည်။
ice	0	0	0	0	0	0	0	0	0	0	ရေခဲ
iceberg	0	0	0	0	0	0	0	0	0	0	ရေခဲတောင်
icon	0	0	0	0	0	0	0	0	0	0	အိုင်ကွန်
iconic	0	0	0	0	0	0	0	0	0	0	အထင်ကရ
iconography	0	0	0	0	0	0	0	0	0	0	iconography
icy	0	0	0	0	0	0	0	0	0	0	ရေခဲ
idea	0	0	0	0	0	0	0	0	0	0	စိတ်ကူး
idealism	0	0	0	0	0	0	1	0	0	0	စိတ်ကူးယဉ်ဝါဒ
idealist	0	0	0	0	0	0	0	0	0	0	စိတ်ကူးယဉ်သမား
identical	0	0	0	0	0	0	0	0	0	0	ထပ်တူထပ်မျှ
identically	0	0	0	0	0	0	0	0	0	0	အတူတူပါပဲ။
identification	0	0	0	0	0	0	0	0	0	0	သက်သေခံခြင်း။
identify	0	0	0	0	0	0	0	0	0	0	ဖော်ထုတ်
identity	0	0	0	0	0	0	0	0	0	0	အထောက်အထား
ideology	0	0	0	0	0	0	0	0	0	0	အယူဝါဒ
idiocy	1	0	1	0	0	1	0	1	0	0	အမိုက်စား
idiom	0	0	0	0	0	0	0	0	0	0	အသုံးအနှုန်း
idiomatic	0	0	0	0	0	0	0	0	0	0	idiomatic
idiot	0	0	1	0	0	1	0	0	0	0	လူမိုက်
idiotic	1	0	1	0	0	1	0	0	0	0	အမိုက်စား
idle	0	0	0	0	0	0	0	0	0	0	ဘာမှမလုပ်ဘူး။
idleness	0	0	0	0	0	0	0	0	0	0	ပျင်းရိခြင်း
idler	0	0	0	0	0	1	0	0	0	0	ပျင်းရိသူ
idol	0	0	0	0	0	0	1	0	0	0	ရုပ်တု
idolatry	0	0	1	1	0	1	0	0	0	0	ရုပ်တုကိုးကွယ်ခြင်း။
igloo	0	0	0	0	0	0	0	0	0	0	iglo
igneous	0	0	0	0	0	0	0	0	0	0	မီးလောင်ကျွမ်းသည်။
ignite	0	0	0	0	0	0	0	0	0	0	မီးစွဲ
ignition	0	0	0	0	0	0	0	0	0	0	စက်နှိုးခြင်း။
ignorance	0	0	0	0	0	1	0	0	0	0	မောဟ
ignorant	0	0	1	0	0	1	0	0	0	0	နားမလည်
ignore	0	0	0	0	0	1	0	0	0	0	လျစ်လျူရှု
ilk	0	0	0	0	0	0	0	0	0	0	ilk
ill	1	0	1	1	0	1	0	1	0	0	နေမကောင်းပါ။
illegal	1	0	1	1	0	1	0	1	0	0	တရားမဝင်
illegality	1	0	1	1	0	1	0	0	0	0	တရားမဝင်မှု
illegally	0	0	0	0	0	0	0	0	0	0	တရားမဝင်
illegible	0	0	0	0	0	1	0	0	0	0	တရားမဝင်
illegitimate	1	0	1	1	0	1	0	1	1	0	တရားမဝင်
illicit	1	0	1	1	0	1	0	0	0	0	တရားမဝင်
illiterate	0	0	1	0	0	1	0	0	0	0	စာမတတ်
illness	0	0	0	1	0	1	0	1	0	0	နာမကျန်းဖြစ်ခြင်း
illogical	0	0	0	0	0	1	0	0	0	0	ယုတ္တိမတန်ပါ။
illuminate	0	1	0	0	1	0	1	0	1	0	အလင်းပေးသည်။
illumination	0	0	0	0	1	0	1	0	1	1	အလင်းရောင်
illuminator	0	0	0	0	0	0	0	0	0	0	အလင်းပေးစက်
illusion	0	0	0	0	0	1	0	0	1	0	ထင်ယောင်ထင်မှား
illustrate	0	0	0	0	0	0	1	0	0	0	ပုံဥပမာ
illustration	0	0	0	0	0	0	0	0	0	0	ပုံဥပမာ
illustrative	0	0	0	0	0	0	0	0	0	0	သရုပ်ဖော်သည်။
illustrious	0	0	0	0	0	0	1	0	0	0	ထင်ရှားကျော်ကြားသော
image	0	0	0	0	0	0	0	0	0	0	ပုံ
imagery	0	0	0	0	0	0	0	0	0	0	ရုပ်ပုံများ
imaginary	0	0	0	0	0	0	0	0	0	0	စိတ်ကူးယဉ်
imagination	0	0	0	0	0	0	0	0	0	0	စိတ်ကူးစိတ်သန်း
imaginative	0	0	0	0	0	0	1	0	0	0	စိတ်ကူးယဉ်
imagine	0	0	0	0	0	0	0	0	0	0	စိတ်ကူးပါ။
imagined	0	0	0	0	0	0	0	0	0	0	စိတ်ကူးသည်။
imagining	0	0	0	0	0	0	0	0	0	0	စိတ်ကူးယဉ်
imam	0	0	0	0	0	0	0	0	0	0	အီမာမ်
imbedded	0	0	0	0	0	0	0	0	0	0	မြှုပ်ထားသည်။
imitate	0	0	0	0	0	0	0	0	0	0	အတုယူပါ။
imitated	0	0	0	0	0	1	0	0	0	0	အတုယူပါ။
imitation	0	0	0	0	0	1	0	0	0	0	အတုအယောင်
immaculate	0	0	0	0	1	0	1	0	0	1	သန့်ရှင်းသော
immaterial	0	0	0	0	0	0	0	0	0	0	ပစ္စည်းမဲ့
immature	0	1	0	0	0	1	0	0	0	0	မရင့်ကျက်
immaturity	1	1	0	0	0	1	0	0	0	0	မရင့်ကျက်
immeasurable	0	0	0	0	0	0	0	0	0	0	အတိုင်းအဆမရှိ
immeasurably	0	0	0	0	0	0	0	0	0	0	ခွက်ခွက်လန်အောင်
immediacy	0	0	0	0	0	0	0	0	1	0	ချက်ခြင်း
immediately	0	1	0	0	0	1	1	0	0	0	ချက်ချင်း
immemorial	0	0	0	0	0	0	0	0	0	0	ရှေးပဝေသဏီ
immense	0	0	0	0	0	0	1	0	0	0	ဧရာ
immerse	0	1	0	1	1	0	1	0	1	1	နှစ်မြှုပ်
immersion	0	0	0	0	0	0	0	0	0	0	နှစ်မြှုပ်ခြင်း
immigrant	0	0	0	1	0	0	0	0	0	0	ရွှေ့ပြောင်းနေထိုင်သူ
immigration	0	0	0	0	0	0	0	0	0	0	လူဝင်မှုကြီးကြပ်ရေး
imminent	0	1	0	1	0	0	0	0	0	0	အံ့ဆဲဆဲ
immoral	1	0	1	1	0	1	0	1	0	0	အကျင့်ပျက်
immorality	1	0	1	0	0	1	0	0	0	0	အကျင့်ပျက်မှု၊
immortal	0	0	0	0	0	0	1	0	0	0	မသေနိုင်သော
immortality	0	1	0	0	0	0	0	0	0	0	မဖောက်ပြန်
immovable	0	0	0	0	0	1	1	0	0	1	မရွှေ့ပြောင်းနိုင်သော
immune	0	0	0	0	0	0	0	0	0	0	ကိုယ်ခံအား
immunity	0	0	0	0	0	0	0	0	0	0	ကိုယ်ခံစွမ်းအား
immunization	0	0	0	0	0	0	0	0	0	1	ကာကွယ်ဆေးထိုးခြင်း။
immutable	0	0	0	0	0	0	0	0	0	0	မပြောင်းလဲနိုင်သော
imp	0	0	0	0	0	0	0	0	0	0	imp
impact	0	0	0	0	0	0	0	0	0	0	ထိခိုက်မှု
impair	0	0	0	0	0	1	0	0	0	0	ယုတ်ညံ့စေ
impairment	0	0	0	0	0	1	0	0	0	0	ချွတ်ယွင်း
impart	0	0	0	0	0	0	1	0	0	1	ပေးသည်။
impartial	0	0	0	0	0	0	1	0	0	1	ဘက်မလိုက်သော
impartiality	0	0	0	0	0	0	1	0	0	1	သမာသမတ်ကျမှု၊
impassable	0	0	0	0	0	1	0	0	0	0	သွားလာ၍မရသော၊
impassioned	0	0	0	0	0	0	0	0	0	0	လူးလွန့်သည်။
impatience	0	0	0	0	0	1	0	0	0	0	စိတ်မရှည်ခြင်း။
impatient	0	1	0	0	0	1	0	0	0	0	စိတ်မရှည်
impeach	0	0	1	1	0	1	0	0	0	0	စွပ်စွဲပြစ်တင်
impeachment	0	0	0	0	0	1	0	0	0	0	စွပ်စွဲပြစ်တင်ခြင်း။
impeccable	0	0	0	0	0	0	1	0	0	1	အပြစ်ကင်းသော
impede	0	0	0	0	0	1	0	0	0	0	ဟန့်တားသည်။
impediment	0	0	0	0	0	0	0	0	0	0	အထစ်အငေါ့
impelled	0	0	0	0	0	0	0	0	0	0	တွန်းအားပေးခဲ့သည်။
impending	0	1	0	1	0	0	0	0	0	0	မကြာမီ
impenetrable	0	0	0	0	0	0	0	0	0	1	သည်းမခံနိုင်သော
imperative	0	0	0	0	0	0	0	0	0	0	မရှိမဖြစ်
imperceptible	0	0	0	0	0	0	0	0	0	0	မမြင်နိုင်သော
imperfection	0	0	0	0	0	1	0	0	0	0	မစုံလင်မှု
imperfectly	0	0	0	0	0	1	0	0	0	0	မစုံလင်
imperial	0	0	0	0	0	0	0	0	0	0	နယ်ချဲ့
impermeable	1	0	0	1	0	0	0	0	0	0	စိမ့်ဝင်နိုင်သော
impermissible	0	0	0	0	0	0	0	0	0	0	ခွင့်မပြုသော
impersonal	0	0	0	0	0	0	0	0	0	0	ကိုယ်ရေးကိုယ်တာ
impersonate	0	0	0	0	0	1	0	0	0	0	အယောင်ဆောင်
impersonation	0	0	0	0	0	1	0	0	0	0	အယောင်ဆောင်
impervious	0	0	0	0	0	0	1	0	0	0	ရေမချိုးနိုင်သော
impetus	0	0	0	0	0	0	0	0	0	0	တွန်းအား
implacable	0	0	0	0	0	1	0	0	0	0	အခဲမကျေ
implant	0	0	0	0	0	0	0	0	0	0	implant
implantation	0	0	0	0	0	0	0	0	0	0	implantation
implanted	0	0	0	0	0	0	0	0	0	0	စိုက်ထားသည်။
implement	0	0	0	0	0	0	0	0	0	0	အကောင်အထည်ဖော်ပါ။
implicate	1	0	0	0	0	1	0	0	0	0	ငြိတွယ်သည်။
implicated	0	0	0	0	0	0	0	0	0	0	ငြိတွယ်သည်။
implication	0	0	0	0	0	0	0	0	0	0	ဂယက်
implied	0	0	0	0	0	0	0	0	0	0	ရည်ညွှန်းသည်။
implore	0	0	0	0	0	0	0	0	0	0	တောင်းပန်
implosion	0	0	0	0	0	0	0	0	0	0	implosion
imply	0	0	0	0	0	0	0	0	0	0	ဆိုလိုရင်း
impolite	0	0	1	0	0	1	0	0	0	0	မယဉ်ကျေးသော
import	0	0	0	0	0	0	0	0	0	0	တင်သွင်းခြင်း။
importance	0	1	0	0	0	0	1	0	0	0	အရေးကြီးပုံ
important	0	0	0	0	0	0	1	0	0	1	အရေးကြီးတယ်။
importation	0	0	0	0	0	0	0	0	0	0	တင်သွင်းမှု
impose	0	0	0	0	0	0	0	0	0	0	စည်းကြပ်သည်။
imposing	0	0	0	0	0	0	0	0	0	0	ခံ့ညား
imposition	0	0	0	0	0	1	0	0	0	0	ပြဌာန်းချက်
impossibility	0	0	0	0	0	0	0	0	0	0	မဖြစ်နိုင်
impossible	0	0	0	0	0	1	0	1	0	0	မဖြစ်နိုင်ဘူး။
impotence	1	0	0	1	0	1	0	1	0	0	ပန်းသေခြင်း။
impotent	0	0	0	0	0	1	0	0	0	0	မသန်စွမ်း
impound	0	0	0	0	0	1	0	0	0	0	လှောင်အိမ်
impracticable	0	0	0	0	0	1	0	0	0	0	လက်တွေ့မဆန်သော
impress	0	0	0	0	0	0	1	0	0	0	အထင်ကြီးသည်။
impression	0	0	0	0	0	0	1	0	0	0	အထင်ကြီးမှု၊
impressionable	0	0	0	0	0	0	0	0	0	1	အထင်ကြီးလောက်စရာ
imprint	0	0	0	0	0	0	0	0	0	0	အမှတ်အသား
imprison	0	0	0	0	0	1	0	0	0	0	ထောင်ချ
imprisoned	1	0	1	1	0	1	0	1	0	0	ထောင်ကျတယ်။
imprisonment	1	0	1	1	0	1	0	1	0	0	ထောင်ချခြင်း။
improbable	0	0	0	0	0	0	0	0	0	0	မဖြစ်နိုင်ပါ။
impromptu	0	0	0	0	0	0	0	0	0	0	လက်တန်း
impropriety	0	0	0	0	0	1	0	0	0	0	မလျော်မကန်
improve	0	1	0	0	1	0	1	0	0	1	တိုးတက်
improved	0	0	0	0	0	0	1	0	0	0	တိုးတက်
improvement	0	0	0	0	1	0	1	0	0	1	တိုးတက်မှု
improving	0	0	0	0	0	0	1	0	0	0	တိုးတက်နေ
improvisation	0	0	0	0	0	0	0	0	1	0	improvisation
improvise	0	1	0	0	0	0	1	0	1	0	ကြံဖန်
improvised	0	0	0	0	0	0	0	0	0	0	ကြံဖန်ဖန်
imprudent	0	0	0	0	0	1	0	1	0	0	မသမာသော
impulse	0	0	0	0	0	0	0	0	0	0	လှုံ့ဆော်မှု
impunity	0	0	0	0	0	0	0	0	0	0	အရေးမယူ
impure	0	0	1	0	0	1	0	0	0	0	မသန့်ရှင်း
impurity	0	0	1	0	0	1	0	0	0	0	အညစ်အကြေး
imputation	0	0	0	0	0	1	0	0	0	0	imputation
inability	0	0	0	0	0	1	0	1	0	0	မတတ်စွမ်း
inaccessible	0	0	0	0	0	1	0	0	0	0	တပိုင်တနိုင်
inaccurate	0	0	0	0	0	1	0	0	0	0	မမှန်ပါ။
inaction	0	0	0	0	0	1	0	0	0	0	လှုပ်ရှားမှုမရှိခြင်း။
inactivate	0	0	0	0	0	0	0	0	0	0	အသက်မဝင်ပါ။
inactivation	0	0	0	0	0	0	0	0	0	0	မလှုပ်ရှားခြင်း။
inactive	0	0	0	0	0	0	0	0	0	0	မလှုပ်မရှား
inactivity	0	0	0	0	0	1	0	0	0	0	လှုပ်ရှားမှုမရှိခြင်း။
inadequacy	0	0	0	0	0	1	0	0	0	0	မလုံလောက်မှု
inadequate	0	0	0	0	0	1	0	1	0	0	မလုံလောက်ပါ။
inadmissible	1	0	1	0	0	1	0	0	0	0	လက်မခံနိုင်သော
inadvertent	0	0	0	0	0	0	0	0	0	0	အမှတ်မဲ့
inadvertently	0	0	0	0	0	0	0	0	0	0	အမှတ်မထင်
inalienable	0	0	0	0	0	0	1	0	0	0	ရှောင်လွှဲလို့မရသော
inane	0	0	0	0	0	1	0	0	0	0	အရူး
inanimate	0	0	0	0	0	0	0	0	0	0	သက်မဲ့
inapplicable	0	0	0	0	0	1	0	0	0	0	မသက်ဆိုင်ပါ။
inappropriate	1	0	1	0	0	1	0	1	0	0	မသင့်လျော်သော
inattention	1	0	0	0	0	1	0	0	0	0	သတိမထားမိ
inaudible	0	0	0	0	0	1	0	0	0	0	မကြားရဘူး။
inaugural	0	1	0	0	0	0	0	0	0	0	ဖွင့်ပွဲ
inaugurate	0	0	0	0	0	0	0	0	0	0	ဖွင့်ပွဲ
inauguration	0	1	0	0	1	0	1	0	0	1	ကျမ်းသစ္စာကျိန်ဆိုခြင်း။
inborn	0	0	0	0	0	0	0	0	0	0	မွေးရာပါ
inbred	0	0	0	0	0	0	0	0	0	0	မွေးရာပါ
incalculable	0	0	0	0	0	1	0	0	0	0	မရေမတွက်နိုင်သော
incandescent	0	0	0	0	0	0	0	0	0	0	မီးရောင်
incapable	0	0	0	0	0	0	0	0	0	0	မပါမဖြစ်
incapacity	0	0	0	0	0	1	0	0	0	0	မသန်စွမ်း
incarceration	1	0	1	1	0	1	0	1	0	0	ထောင်ချခြင်း
incase	1	0	1	1	0	1	0	1	0	0	ခဲ့လျှင်
incendiary	1	0	0	1	0	1	0	0	1	0	လောင်မီး
incense	1	0	0	0	0	1	0	0	0	0	နံ့သာပေါင်း
incentive	0	0	0	0	0	0	0	0	0	0	မက်လုံး
inception	0	0	0	0	0	0	0	0	0	0	စတင်ခြင်း
incessant	0	0	0	0	0	1	0	0	0	0	အဆက်မပြတ်
incessantly	0	0	0	0	0	0	0	0	0	0	တတွတ်တွတ်
incest	1	0	1	1	0	1	0	1	0	0	incest
incestuous	0	0	1	0	0	1	0	0	0	0	ဝမ်းဗိုက်
inch	0	0	0	0	0	0	0	0	0	0	လက်မ
incidence	0	0	0	0	0	0	0	0	0	0	ဖြစ်ပွားမှု
incident	0	0	0	0	0	0	0	0	1	0	အဖြစ်အပျက်
incidentally	0	0	0	0	0	0	0	0	0	0	စကားမစပ်
incineration	0	0	0	0	0	1	0	0	0	0	မီးရှို့ခြင်း
incipient	0	0	0	0	0	0	0	0	0	0	အစပြုသူ
incision	0	0	0	0	0	0	0	0	0	0	ခွဲစိတ်ခြင်း။
incisive	0	0	0	0	0	0	1	0	0	0	incisive
incite	1	1	0	1	0	1	0	0	0	0	သွေးထိုးတယ်။
incitement	0	0	0	0	0	0	0	0	0	0	လှုံ့ဆော်မှု
inclement	0	0	0	0	0	1	0	0	0	0	inclement
inclination	0	0	0	0	0	0	0	0	0	0	ယိုင်ခြင်း။
incline	0	0	0	0	0	0	0	0	0	1	ညွတ်
inclined	0	0	0	0	0	0	0	0	0	0	ရှိုင်း
include	0	0	0	0	0	0	1	0	0	0	ပါဝင်ပါတယ်။
included	0	0	0	0	0	0	1	0	0	0	ပါဝင်ပါသည်။
including	0	0	0	0	0	0	1	0	0	0	အပါအဝင်
inclusion	0	0	0	0	0	0	0	0	0	1	ပါဝင်မှု
inclusive	0	0	0	0	0	0	1	0	0	0	ပါဝင်ပါသည်။
incognito	0	0	0	0	0	0	0	0	0	0	ရုပ်ဖျက်
incoherent	0	0	0	0	0	1	0	0	0	0	ကမောက်ကမ
income	0	1	0	0	1	1	1	1	0	1	ဝင်ငွေ
incoming	0	0	0	0	0	0	0	0	0	0	ဝင်လာ
incompatible	1	0	1	0	0	1	0	1	0	0	သဟဇာတမဖြစ်
incompetence	0	0	0	0	0	1	0	0	0	0	အရည်အချင်းမရှိခြင်း။
incompetent	1	0	0	0	0	1	0	1	0	0	အရည်အချင်းမပြည့်မီ
incompletely	0	0	0	0	0	0	0	0	0	0	အပြည့်အစုံ
incompleteness	0	0	0	0	0	1	0	0	0	0	မပြည့်စုံခြင်း။
incomprehensible	0	0	0	0	0	1	0	0	0	0	နားမလည်နိုင်
inconclusive	0	0	0	0	0	0	0	0	0	0	ခိုင်လုံသော
incongruous	1	0	0	0	0	1	0	0	0	0	ရှုပ်ထွေးသော
inconsequential	0	0	0	0	0	1	0	1	0	0	အကျိုးဆက်
inconsiderate	1	0	1	0	0	1	0	1	0	0	မစာနာ
inconsistency	0	0	0	0	0	1	0	0	0	0	ရှေ့နောက်မညီခြင်း။
inconspicuous	0	0	0	0	0	0	0	0	0	0	မထင်ရှား
incontinence	0	0	0	0	0	0	0	0	1	0	မထိန်းနိုင်
inconvenient	1	0	1	0	0	1	0	1	0	0	အဆင်မပြေ
incorporate	0	0	0	0	0	0	0	0	0	0	ပေါင်းစပ်ပါ။
incorporation	0	0	0	0	0	0	0	0	0	0	ပေါင်းစပ်ခြင်း။
incorrect	0	0	0	0	0	1	0	0	0	0	မမှန်ပါ။
increase	0	0	0	0	0	0	1	0	0	0	တိုးမြှင့်လာသည်
increased	0	0	0	0	0	0	0	0	0	0	တိုးလာသည်။
incredulous	1	0	1	0	0	1	0	0	0	0	မယုံနိုင်စရာ
increment	0	0	0	0	0	0	0	0	0	0	တိုး
incrimination	0	0	0	1	0	1	0	1	0	0	စိတ်မလုံ
incubation	0	0	0	0	0	0	0	0	0	0	ပေါက်ဖွားခြင်း။
incubus	0	0	1	1	0	1	0	0	0	0	incubus
incur	0	0	0	0	0	1	0	0	0	0	အကျုံးဝင်သည်။
incurable	1	0	1	1	0	1	0	1	0	0	ကုမရပါ။
incursion	0	0	0	1	0	1	0	0	0	0	ကျုးကျော်ခြင်း။
indebted	0	0	0	0	0	0	0	0	0	0	အကြွေး
indecency	1	0	1	0	0	0	0	0	0	0	အယုတ်တမာ
indecent	0	0	1	0	0	1	0	0	0	0	မဖွယ်မရာ
indecision	0	0	0	0	0	1	0	0	0	0	ဆုံးဖြတ်ချက်မချ
indecisive	0	0	0	0	0	1	0	0	0	0	ပြတ်ပြတ်သားသား
indefensible	0	0	0	1	0	1	0	0	0	0	အကာအကွယ်မဲ့
indelible	0	0	0	0	0	0	1	0	0	1	ဖျောက်ဖျက်လို့မရသော
indemnification	0	0	0	0	0	0	0	0	0	0	လျော်ကြေးပေးခြင်း
indemnify	0	0	0	0	0	1	0	0	0	0	လျော်ကြေးပေးသည်။
indemnity	0	0	0	0	0	0	1	0	0	1	လျော်ကြေးငွေ
indent	0	0	0	0	0	0	0	0	0	1	အင်တင်း
indentation	0	0	0	0	0	0	0	0	0	0	indentation
indenture	1	0	0	0	0	1	0	0	0	0	indenture
independence	0	1	0	0	1	0	1	0	1	1	လွတ်လပ်ရေး
independent	0	0	0	0	0	0	0	0	0	0	လွတ်လပ်သော
indescribable	0	0	0	0	0	0	0	0	0	0	ဖော်မပြနိုင်သော
indestructible	0	0	0	0	0	0	1	0	0	1	မပျက်စီးနိုင်သော
indeterminate	0	0	0	0	0	1	0	0	0	0	အတိအကျသတ်မှတ်
index	0	0	0	0	0	0	0	0	0	0	အညွှန်း
indicating	0	0	0	0	0	0	0	0	0	0	ညွှန်ပြသည်။
indication	0	0	0	0	0	0	0	0	0	0	ညွှန်ပြချက်
indicative	0	0	0	0	0	0	0	0	0	0	ညွှန်ပြသည်။
indicator	0	0	0	0	0	0	0	0	0	0	ညွှန်ပြချက်
indice	0	0	0	0	0	0	0	0	0	0	အင်ဒစ်
indict	1	0	0	1	0	1	0	0	0	0	စွဲချက်တင်သည်။
indictment	0	0	0	1	0	1	0	0	0	0	စွဲချက်တင်ခြင်း။
indifference	1	0	1	1	0	1	0	1	0	0	ဥပေက္ခာ
indigenous	0	0	0	0	0	0	0	0	0	0	ဌာနေတိုင်းရင်းသား
indigent	0	0	0	0	0	1	0	1	0	0	indigent
indigestion	0	0	0	0	0	0	0	0	0	0	အစာမကြေခြင်း။
indignant	1	0	0	0	0	1	0	0	0	0	ဒေါသ
indignation	1	0	1	0	0	1	0	0	0	0	ဒေါသထွက်ခြင်း။
indigo	0	0	0	0	0	0	0	0	0	0	မဲနယ်
indirect	0	0	0	0	0	0	0	0	0	0	သွယ်ဝိုက်သော
indispensable	0	0	0	0	0	0	0	0	0	0	မရှိမဖြစ်
indistinct	0	0	0	0	0	1	0	0	0	0	ဝေခွဲမရ
indistinguishable	0	0	0	0	0	0	0	0	0	0	ခွဲခြားလို့မရပါဘူး။
individuality	0	0	0	0	0	0	1	0	0	0	ပုဂ္ဂိုလ်ရေး
indivisible	0	0	0	0	0	0	0	0	0	1	ခွဲခြားလို့မရပါဘူး။
indoctrination	1	0	0	1	0	1	0	0	0	0	လာပြန်ပြီ။
indolent	0	0	0	0	0	1	0	0	0	0	ဝီရိယ
indomitable	0	0	0	1	0	0	1	0	0	0	မခံချင်စိတ်
indoor	0	0	0	0	0	0	0	0	0	0	မိုးလုံလေလုံ
induce	0	0	0	0	0	0	0	0	0	0	နှစ်ခြိုက်စွာ
induced	0	0	0	0	0	0	0	0	0	0	လှုံ့ဆော်ပေးသည်။
inducement	0	0	0	0	0	0	0	0	0	0	သွေးဆောင်မှု
induction	0	0	0	0	0	0	0	0	0	0	induction
indulge	0	0	0	0	0	0	0	0	0	0	လုပ်ကြ
indulgence	0	0	0	0	0	0	0	0	0	0	ဖူးဖူးမှုတ်
indulgent	0	0	0	0	0	0	0	0	0	0	နှိုက်နှိုက်ချွတ်ချွတ်
industrious	0	0	0	0	0	0	0	0	0	0	ဝီရိယ
industry	0	0	0	0	0	0	0	0	0	0	စက်မှုလုပ်ငန်း
ineffable	0	0	0	0	0	0	1	0	0	0	inefable
ineffective	0	0	0	0	0	1	0	0	0	0	မထိရောက်ဘူး။
ineffectual	0	0	1	0	0	1	0	0	0	0	ထိရောက်မှုမရှိပါ။
inefficiency	0	0	1	0	0	1	0	1	0	0	အုပ်စိုးမှု မရှိခြင်း။
inefficient	0	0	0	0	0	1	0	1	0	0	စွမ်းဆောင်ရည် မပြည့်မီ
inelastic	0	0	0	0	0	0	0	0	0	0	မပျော့ပျောင်း
ineligible	0	0	0	0	0	0	0	0	0	0	အရည်အချင်းမပြည့်မီ
inept	1	0	1	0	0	1	0	0	0	0	မကောင်းတဲ့
ineptitude	0	0	1	1	0	1	0	1	0	0	ညံ့ဖျင်းခြင်း
inequality	1	0	0	1	0	1	0	1	0	0	မညီမျှမှု
inequitable	0	0	0	0	0	1	0	0	0	0	မမျှတသော
inert	0	0	0	0	0	1	0	0	0	0	အစွမ်းသတ္တိ
inertia	0	0	0	0	0	0	0	0	0	0	အင်တာတိ
inevitable	0	0	0	0	0	0	0	0	0	0	မလွှဲမရှောင်သာ
inexact	0	0	0	0	0	0	0	0	0	0	မတိကျ
inexcusable	1	0	1	0	0	1	0	1	0	0	ခွင့်မလွှတ်နိုင်သော
inexhaustible	0	0	0	0	0	0	0	0	0	0	မကုန်ခန်းနိုင်
inexpensive	0	0	0	0	0	0	1	0	0	0	စျေးမကြီးဘူး။
inexperience	0	0	0	0	0	1	0	0	0	0	အတွေ့အကြုံမရှိ
inexperienced	0	0	0	0	0	1	0	0	0	0	အတွေ့အကြုံမရှိသူ
inexplicable	0	0	0	0	0	1	0	0	1	0	နားမလည်နိုင်သော
infallibility	0	0	0	0	0	0	0	0	0	1	မှားယွင်းနိုင်မှု
infallible	0	0	0	0	0	0	1	0	0	0	မမှားနိုင်သော
infamous	1	0	1	1	0	1	0	0	0	0	နာမည်ဆိုး
infamy	0	0	0	0	0	1	0	1	0	0	နာမည်ပျက်
infancy	0	0	0	0	0	0	0	0	0	0	နို့စို့အရွယ်
infant	0	1	0	1	1	0	1	0	1	0	မွေးကင်းစ
infanticide	1	1	1	1	0	1	0	1	0	0	မွေးကင်းစကလေးများ
infantile	1	0	1	0	0	1	0	0	0	0	မွေးကင်းစကလေး
infantry	0	0	0	0	0	0	0	0	0	0	ခြေလျင်တပ်
infarct	0	0	0	1	0	1	0	0	1	0	infarct
infatuation	0	0	0	0	0	0	0	0	0	0	အရူးအမူး
infeasible	0	0	0	0	0	0	0	0	0	0	မဖြစ်နိုင်ဘူး။
infect	0	0	1	0	0	1	0	0	0	0	ကူးစက်
infection	0	0	0	1	0	1	0	0	0	0	ကူးစက်မှု
infectious	0	0	1	1	0	1	0	1	0	0	ကူးစက်သည်။
infer	0	0	0	0	0	0	0	0	0	0	ကောက်ချက်
inference	0	0	0	0	0	0	0	0	0	0	အနုမာန
inferential	0	0	0	0	0	0	0	0	0	0	အတုအယောင်
inferior	0	0	0	0	0	1	0	1	0	0	ယုတ်ညံ့သည်။
inferiority	0	0	0	0	0	1	0	0	0	0	သိမ်ငယ်ခြင်း။
inferno	1	0	0	1	0	1	0	0	0	0	inferno
infertile	0	0	0	0	0	0	0	0	0	0	မျိုးမပွားနိုင်သော
infertility	0	0	0	0	0	1	0	1	0	0	မျိုးမပွားနိုင်ခြင်း
infestation	0	0	1	1	0	1	0	0	0	0	ကျရောက်ခြင်း။
infidel	1	0	1	1	0	1	0	0	0	0	သစ္စာမဲ့
infidelity	1	0	1	1	0	1	0	1	0	0	ဖောက်ပြန်မှု
infiltration	0	0	0	0	0	1	1	0	0	0	အောင်ကြီး
infinite	0	0	0	0	0	0	1	0	0	0	အနန္တ
infinitely	0	0	0	0	0	0	0	0	0	0	အကန့်အသတ်မရှိ
infinitesimal	0	0	0	0	0	0	0	0	0	0	အဆုံးမရှိ
infinity	0	1	0	0	1	0	1	0	0	1	အဆုံးမရှိ
infirm	0	0	0	0	0	1	0	0	0	0	ချည့်နဲ့
infirmary	0	0	0	0	0	0	0	0	0	0	ဆေးရုံ
infirmity	0	0	0	1	0	1	0	0	0	0	အနာရောဂါ
inflammation	0	0	0	0	0	1	0	0	0	0	ရောင်ရမ်းခြင်း။
inflated	0	0	0	0	0	1	0	0	0	0	ဖောင်းတယ်။
