English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Urdu Word
passenger	0	1	0	0	0	0	0	0	0	0	مسافر
passim	0	0	0	0	0	0	0	0	0	0	پاسم
passing	0	0	0	0	0	0	0	0	0	0	گزرنا
passion	0	1	0	0	1	0	1	0	0	1	جذبہ
passionate	0	1	0	0	1	0	1	0	0	1	پرجوش
passive	0	0	0	0	0	1	0	0	0	0	غیر فعال
passivity	0	0	0	0	0	1	0	0	0	0	غیر فعالی
passport	0	0	0	0	0	0	0	0	0	0	پاسپورٹ
past	0	0	0	0	0	0	0	0	0	0	ماضی
paste	0	0	0	0	0	0	0	0	0	0	پیسٹ
pastel	0	0	0	0	0	0	0	0	0	0	پیسٹل
pastime	0	0	0	0	0	0	1	0	0	0	تفریح
pastor	0	0	0	0	1	0	1	0	0	1	پادری
pastry	0	0	0	0	1	0	1	0	0	0	پیسٹری
pasture	0	0	0	0	0	0	1	0	0	0	چراگاہ
pasty	0	0	0	0	0	0	0	0	0	0	پیسٹی
pat	0	0	0	0	0	0	0	0	0	0	تھپکی
patch	0	0	0	0	0	1	0	0	0	0	پیچ
patchwork	0	0	0	0	0	0	0	0	0	0	پیچ ورک
pate	0	0	0	0	0	0	0	0	0	0	پیٹ
patella	0	0	0	0	0	0	0	0	0	0	پٹیلا
patent	0	0	0	0	0	0	1	0	0	0	پیٹنٹ
paternal	0	0	0	0	0	0	0	0	0	0	پھوپھی
paternity	0	0	0	0	0	0	0	0	0	0	ولدیت
path	0	0	0	0	0	0	0	0	0	0	راستہ
pathetic	0	0	1	0	0	1	0	1	0	0	دلکش
pathology	0	0	0	0	0	0	0	0	0	0	پیتھالوجی
pathos	0	0	0	0	0	0	0	0	0	0	پیتھوس
pathway	0	0	0	0	0	0	0	0	0	0	راستہ
patience	0	1	0	0	0	0	1	0	0	1	صبر
patient	0	1	0	0	0	0	1	0	0	0	صبر
patio	0	0	0	0	0	0	0	0	0	0	آنگن
patriarch	0	0	0	0	0	0	0	0	0	0	سرپرست
patriarchal	0	0	0	0	0	0	1	0	0	1	پدرانہ
patrimony	0	0	0	0	0	0	0	0	0	0	حب الوطنی
patriot	0	0	0	0	0	0	0	0	0	0	محب وطن
patriotic	0	0	0	0	0	0	0	0	0	0	محب وطن
patriotism	0	0	0	0	0	0	0	0	0	0	حب الوطنی
patrol	0	0	0	0	0	0	0	0	0	1	گشت
patron	0	0	0	0	0	0	1	0	0	1	سرپرست
patronage	0	0	0	0	0	0	1	0	0	1	سرپرستی
patronize	0	0	0	0	0	0	0	0	0	0	سرپرستی کرنا
patronizing	0	0	0	0	0	1	0	0	0	0	سرپرستی
patter	1	0	0	0	0	1	0	0	0	0	گڑبڑ
pattern	0	0	0	0	0	0	0	0	0	0	پیٹرن
paucity	1	0	1	0	0	1	0	1	0	0	کمی
pauper	0	0	0	0	0	1	0	1	0	0	غریب
pause	0	0	0	0	0	0	0	0	0	0	توقف
pave	0	0	0	0	0	0	0	0	0	0	ہموار
pavement	0	0	0	0	0	0	0	0	0	1	فرش
pavilion	0	0	0	0	0	0	0	0	0	0	پویلین
paving	0	0	0	0	0	0	0	0	0	0	ہموار
paw	0	0	0	0	0	0	0	0	0	0	paw
pawn	0	0	0	0	0	1	0	0	0	1	پیادہ
pax	0	0	0	0	0	0	0	0	0	0	pax
pay	0	1	0	0	1	0	1	0	0	1	ادائیگی
payback	1	0	0	0	0	1	0	0	0	0	واپسی
payer	0	0	0	0	0	0	0	0	0	0	ادا کرنے والا
payment	0	0	0	0	0	1	0	0	0	0	ادائیگی
pea	0	0	0	0	0	0	0	0	0	0	مٹر
peace	0	1	0	0	1	0	1	0	0	1	امن
peaceable	0	0	0	0	0	0	1	0	0	0	پرامن
peaceful	0	1	0	0	1	0	1	0	1	1	پرامن
peacock	0	0	0	0	0	0	1	0	0	0	مور
peak	0	0	0	0	0	0	0	0	0	0	چوٹی
peaked	0	0	0	0	0	0	0	0	0	0	چوٹی
pearl	0	0	0	0	0	0	0	0	0	0	موتی
peasant	0	0	0	0	0	0	0	0	0	0	کسان
peat	0	0	0	0	0	0	0	0	0	0	پیٹ
pebble	0	0	0	0	0	0	0	0	0	0	پتھر
peck	0	0	0	0	0	0	1	0	0	0	چونچ
peculiar	0	0	0	0	0	0	0	0	0	0	عجیب
peculiarities	0	0	0	0	0	1	0	0	0	0	خصوصیات
peculiarity	0	0	0	0	0	0	1	0	0	0	خاصیت
peculiarly	0	0	0	0	0	0	0	0	0	0	خاص طور پر
pecuniary	0	0	0	0	0	0	0	0	0	0	مالیاتی
pedal	0	0	0	0	0	0	0	0	0	0	پیڈل
pedantic	0	0	0	0	0	0	0	0	0	0	پیڈینٹک
peddle	0	0	0	0	0	0	0	0	0	0	پیڈل
pedestal	0	0	0	0	0	0	0	0	0	0	پیڈسٹل
pedestrian	0	0	0	0	0	1	0	0	0	0	پیدل چلنے والا
pediatrics	0	0	0	0	0	0	0	0	0	0	اطفال
pedigree	0	0	0	0	0	0	1	0	0	1	نسب
pedometer	0	0	0	0	0	0	0	0	0	0	پیڈومیٹر
peel	0	0	0	0	0	0	0	0	0	0	چھلکا
peep	0	0	0	0	0	0	0	0	0	0	جھانکنا
peer	0	0	0	0	0	0	0	0	0	0	ساتھی
peering	0	0	0	0	0	0	0	0	0	0	جھانکنا
peerless	0	0	0	0	0	0	1	0	0	0	بے مثال
peg	0	0	0	0	0	0	0	0	0	0	پت
pegs	0	0	0	0	0	0	0	0	0	0	کھونٹے
pelagic	0	0	0	0	0	0	0	0	0	0	پیلاجک
pellet	0	0	0	0	0	0	0	0	0	0	گولی
pen	0	0	0	0	0	0	0	0	0	0	قلم
penal	0	0	0	1	0	1	0	1	0	0	جرمانہ
penalty	1	0	0	1	0	1	0	1	0	0	جرمانہ
penance	0	0	0	1	0	0	0	1	0	0	توبہ
penchant	0	0	0	0	0	0	1	0	0	0	خیال
pencil	0	0	0	0	0	0	0	0	0	0	پینسل
pendant	0	0	0	0	0	0	0	0	0	0	لاکٹ
pendency	0	0	0	0	0	0	0	0	0	0	زیر التواء
pendent	0	0	0	0	0	0	0	0	0	0	لٹکا ہوا
pending	0	0	0	0	0	0	0	0	0	0	زیر التواء
pendulum	0	0	0	0	0	0	0	0	0	0	پینڈولم
penetrate	0	0	0	0	0	0	0	0	0	0	گھسنا
penetrating	0	0	0	0	0	0	0	0	0	0	گھسنے والا
penetration	1	0	0	1	0	1	0	0	0	0	دخول
peninsula	0	0	0	0	0	0	0	0	0	0	جزیرہ نما
penitentiary	1	0	0	0	0	1	0	0	0	0	توبہ کرنے والا
pennant	0	0	0	0	0	0	0	0	0	0	قلم
penniless	0	0	0	0	0	0	0	0	0	0	بے لاگ
penny	0	0	0	0	0	0	0	0	0	0	پیسہ
pension	0	0	0	0	0	0	0	0	0	0	پینشن
pensioner	0	0	0	0	0	0	0	0	0	0	پنشنر
pensive	0	0	0	0	0	0	0	1	0	0	سوچنے والا
pentagon	0	0	0	0	0	0	0	0	0	0	پینٹاگون
penthouse	0	0	0	0	0	0	0	0	0	0	پینٹ ہاؤس
penultimate	0	0	0	0	0	0	0	0	0	0	آخری
people	0	0	0	0	0	0	0	0	0	0	لوگ
peopled	0	0	0	0	0	0	0	0	0	0	لوگ
pepper	0	0	0	0	0	0	0	0	0	0	کالی مرچ
peptic	0	0	0	0	0	0	0	0	0	0	پیپٹک
perceive	0	0	0	0	0	0	1	0	0	1	سمجھنا
percentage	0	0	0	0	0	0	0	0	0	0	فیصد
perceptible	0	0	0	0	0	0	1	0	0	0	قابل ادراک
perception	0	0	0	0	0	0	0	0	0	0	ادراک
perceptive	0	0	0	0	0	0	0	0	0	0	ادراک کرنے والا
perch	0	0	0	0	0	0	0	0	0	0	پرچ
perchance	0	0	0	0	0	0	0	0	1	0	امکان
percolation	0	0	0	0	0	0	0	0	0	0	ٹکرانا
percussion	0	0	0	0	0	0	0	0	0	0	ٹکرانا
perdition	1	0	1	1	0	1	0	1	0	0	تباہی
peremptory	0	0	0	0	0	0	0	0	0	0	اجازت دینے والا
perennial	0	0	0	0	0	0	1	0	0	1	بارہماسی
perfect	0	1	0	0	1	0	1	0	0	1	کامل
perfection	0	1	0	0	1	0	1	0	1	1	کمال
perforated	0	0	0	0	0	0	0	0	0	0	سوراخ شدہ
perforation	0	0	0	0	0	0	0	0	0	0	سوراخ
perforce	0	0	0	0	0	0	0	0	0	0	زور
perform	0	0	0	0	0	0	0	0	0	0	انجام دیں
performance	0	0	0	0	0	0	0	0	0	0	کارکردگی
performer	0	0	0	0	0	0	1	0	0	0	اداکار
perfume	0	0	0	0	0	0	0	0	0	0	خوشبو
perfumed	0	0	0	0	0	0	0	0	0	0	خوشبو
peri	0	0	0	0	0	0	0	0	1	0	پیری
peridot	0	0	0	0	0	0	0	0	0	0	peridot
peril	0	1	0	1	0	1	0	1	0	0	خطرہ
perilous	0	1	0	1	0	1	0	1	0	0	خطرناک
perimeter	0	0	0	0	0	0	0	0	0	0	احاطہ
period	0	0	0	0	0	0	0	0	0	0	مدت
periodic	0	0	0	0	0	0	0	0	0	0	متواتر
periodical	0	0	0	0	0	0	0	0	0	0	متواتر
periodically	0	0	0	0	0	0	0	0	0	0	وقتا فوقتا
periodicity	0	0	0	0	0	0	0	0	0	1	متواتر
periphery	0	0	0	0	0	0	0	0	0	0	دائرہ
perish	0	0	0	1	0	1	0	1	0	0	ہلاک
perishable	0	0	0	0	0	1	0	0	0	0	فنا ہونے والا
perished	0	0	0	0	0	1	0	1	0	0	ہلاک
perishing	0	0	0	1	0	1	0	1	0	0	فنا ہونے والا
perjury	0	0	0	1	0	1	0	0	1	0	جھوٹی گواہی
perk	0	0	0	0	0	0	1	0	0	0	فائدہ
permanence	0	0	0	0	0	0	0	0	0	0	مستقل مزاجی
permeable	0	0	0	0	0	0	0	0	0	0	قابل رسائی
permeate	0	0	0	0	0	0	0	0	0	0	پھیلنا
permeation	0	0	0	0	0	0	0	0	0	0	داخل ہونا
permissible	0	0	0	0	0	0	0	0	0	0	جائز
permission	0	0	0	0	0	0	1	0	0	0	اجازت
permissive	0	0	0	0	0	0	0	0	0	0	اجازت دینے والا
permit	0	0	0	0	0	0	0	0	0	0	اجازت
permitted	0	0	0	0	0	0	0	0	0	0	اجازت دی
permitting	0	0	0	0	0	0	0	0	0	0	اجازت دینا
permutation	0	0	0	0	0	0	0	0	0	0	تبدیلی
pernicious	1	0	0	1	0	1	0	1	0	0	نقصان دہ
perpendicular	0	0	0	0	0	0	0	0	0	0	کھڑا
perpetrate	0	0	0	0	0	0	0	0	0	0	مرتکب
perpetrator	1	0	1	1	0	1	0	1	0	0	مجرم
perpetual	0	0	0	0	0	0	0	0	0	0	دائمی
perpetually	0	0	0	0	0	0	0	0	0	0	ہمیشہ
perpetuate	0	1	0	0	0	0	0	0	0	0	برقرار رکھنا
perpetuation	0	0	0	0	0	1	0	0	0	0	دائمی
perpetuity	0	1	0	0	0	0	1	0	0	1	دائمی
perplexed	0	0	0	0	0	1	0	0	0	0	پریشان
perplexing	0	0	0	0	0	0	0	0	0	0	پریشان کن
perplexity	0	0	0	0	0	1	0	1	0	0	الجھن
persecute	1	0	0	1	0	1	0	0	0	0	ستانا
persecution	1	0	1	1	0	1	0	1	0	0	ظلم و ستم
perseverance	0	0	0	0	0	0	0	0	0	0	استقامت
persevere	0	0	0	0	0	0	0	0	0	0	ثابت قدم رہنا
persist	0	0	0	0	0	0	0	0	0	0	اصرار
persistence	0	0	0	0	0	0	1	0	0	0	استقامت
persistent	0	0	0	0	0	0	1	0	0	0	مسلسل
persisting	0	0	0	0	0	0	0	0	0	0	برقرار
person	0	0	0	0	0	0	0	0	0	0	شخص
personable	0	0	0	0	0	0	1	0	0	0	قابل شخصیت
personage	0	0	0	0	0	0	0	0	0	0	شخصیت
personal	0	0	0	0	0	0	0	0	0	1	ذاتی
personification	0	0	0	0	0	0	0	0	0	0	شخصیت
personnel	0	0	0	0	0	0	0	0	0	0	عملے کی
persons	0	0	0	0	0	0	0	0	0	0	افراد
perspective	0	0	0	0	0	0	0	0	0	0	نقطہ نظر
perspiration	0	0	1	0	0	0	0	0	0	0	پسینہ
persuade	0	0	0	0	0	0	0	0	0	1	قائل کرنا
persuasion	0	0	0	0	0	0	0	0	0	0	قائل
persuasive	0	0	0	0	0	0	0	0	0	0	قائل کرنے والا
pert	0	0	0	0	0	0	0	0	0	0	pert
pertinent	0	0	0	0	0	0	1	0	0	1	متعلقہ
perturbation	0	0	0	1	0	1	0	0	0	0	گڑبڑ
pertussis	0	0	0	0	0	1	0	0	0	0	کالی کھانسی
perusal	0	0	0	0	0	0	0	0	0	0	مشاہدہ
peruse	0	0	0	0	0	0	0	0	0	0	غور کرنا
pervading	0	0	0	0	0	0	0	0	0	0	پھیلا ہوا
perverse	1	0	1	1	0	1	0	0	0	0	ٹیڑھا
perversion	1	0	1	0	0	1	0	1	0	0	بگاڑ
pervert	1	0	1	0	0	1	0	0	0	0	بیہودہ
perverted	0	0	1	0	0	1	0	0	0	0	بگاڑ
pessimism	1	0	0	1	0	1	0	1	0	0	مایوسی
pessimist	0	0	0	1	0	1	0	1	0	0	مایوسی پسند
pest	1	0	1	1	0	1	0	0	0	0	کیڑے
pestilence	0	0	1	1	0	1	0	0	0	0	وبا
pet	0	0	0	0	0	1	0	0	0	0	پالتو جانور
petition	0	0	0	0	0	0	0	0	0	0	درخواست
petitioner	0	0	0	0	0	0	0	0	0	0	درخواست گزار
petrol	0	0	0	0	0	0	0	0	0	0	پیٹرول
petroleum	0	0	1	0	0	1	1	0	0	0	پٹرولیم
petting	0	0	0	0	0	0	0	0	0	0	پالتو جانور
petty	0	0	0	0	0	1	0	0	0	0	چھوٹا
pew	0	0	0	0	0	0	0	0	0	0	پیو
pewter	0	0	0	0	0	0	0	0	0	0	پیوٹر
phalanx	0	0	0	1	0	0	0	0	0	1	فالنکس
phantom	0	0	0	1	0	1	0	0	0	0	پریت
pharmaceutical	0	0	0	0	0	0	1	0	0	0	فارماسیوٹیکل
pharmacist	0	0	0	0	0	0	0	0	0	0	فارماسسٹ
pharmacology	0	0	0	0	0	0	0	0	0	0	فارماکولوجی
pharmacy	0	0	0	0	0	0	0	0	0	0	فارمیسی
phase	0	0	0	0	0	0	0	0	0	0	مرحلہ
phenomenon	0	0	0	0	0	0	0	0	0	0	رجحان
philanthropic	0	0	0	0	0	0	0	0	0	1	انسان دوست
philanthropist	0	0	0	0	0	0	1	0	0	1	انسان دوست
philanthropy	0	0	0	0	0	0	1	0	0	0	انسان دوستی
philosopher	0	0	0	0	0	0	1	0	0	1	فلسفی
philosophic	0	0	0	0	0	0	0	0	0	0	فلسفیانہ
philosophical	0	0	0	0	0	0	0	0	0	0	فلسفیانہ
philosophy	0	0	0	0	0	0	0	0	0	0	فلسفہ
phlegm	0	0	1	0	0	1	0	0	0	0	بلغم
phoenix	0	0	0	0	0	0	1	0	0	0	فینکس
phone	0	0	0	0	0	0	0	0	0	0	فون
phonetic	0	0	0	0	0	0	1	0	0	0	صوتیاتی
phonetics	0	0	0	0	0	0	0	0	0	0	صوتیات
phonics	0	0	0	0	0	0	0	0	0	0	صوتیات
phonograph	0	0	0	0	0	0	0	0	0	0	فونوگراف
phonology	0	0	0	0	0	0	0	0	0	0	صوتیات
phony	1	0	1	0	0	1	0	0	0	0	جعلی
phosphor	0	0	0	0	0	0	0	0	0	0	فاسفور
phosphorus	0	0	0	0	0	0	0	0	0	0	فاسفورس
photo	0	0	0	0	0	0	0	0	0	0	تصویر
photogenic	0	0	0	0	0	0	0	0	0	0	فوٹوجینک
photograph	0	0	0	0	0	0	0	0	0	0	تصویر
photographer	0	0	0	0	0	0	0	0	0	0	فوٹوگرافر
photography	0	0	0	0	0	0	0	0	0	0	فوٹو گرافی
photometry	0	0	0	0	0	0	0	0	0	0	فوٹومیٹری
phrase	0	0	0	0	0	0	0	0	0	0	جملہ
phraseology	0	0	0	0	0	0	0	0	0	0	جملہ بازی
phylogeny	0	0	0	0	0	0	0	0	0	0	phylogeny
physical	0	0	0	0	0	0	0	0	0	0	جسمانی
physician	0	0	0	0	0	0	1	0	0	1	طبیب
physicist	0	0	0	0	0	0	0	0	0	1	ماہر طبیعیات
physics	0	0	0	0	0	0	1	0	0	0	طبیعیات
physiology	0	0	0	0	0	0	1	0	0	0	فزیالوجی
physique	0	0	0	0	0	0	1	0	0	0	جسم
pianist	0	0	0	0	0	0	0	0	0	0	پیانوادک
piano	0	0	0	0	0	0	0	0	0	0	پیانو
piazza	0	0	0	0	0	0	0	0	0	0	پیزا
piccolo	0	0	0	0	0	0	0	0	0	0	پکولو
pick	0	0	0	0	0	0	1	0	0	0	چنو
picked	0	0	0	0	0	0	0	0	0	0	اٹھایا
picket	1	1	0	1	0	1	0	0	0	0	دھرنا
picketing	1	0	0	0	0	1	0	0	0	0	دھرنا
pickle	0	0	0	0	0	1	0	0	0	0	اچار
pickup	0	0	0	0	0	0	0	0	0	0	اٹھاؤ
picnic	0	1	0	0	1	0	1	0	1	1	پکنک
pictorial	0	0	0	0	0	0	0	0	0	0	سچتر
picture	0	0	0	0	0	0	0	0	0	0	تصویر
picturesque	0	0	0	0	1	0	1	0	0	0	دلکش
pie	0	0	0	0	0	0	0	0	0	0	پائی
piecemeal	0	0	0	0	0	0	0	0	0	0	ٹکڑے ٹکڑے
pied	0	0	0	0	0	0	0	0	0	0	pied
pier	0	0	0	0	0	0	0	0	0	0	گھاٹ
pierce	0	0	0	0	0	0	0	0	0	0	چھیدنا
piety	0	0	0	0	0	0	1	0	0	0	تقویٰ
pig	0	0	1	0	0	1	0	0	0	0	سور
pigeon	0	0	0	0	0	1	0	0	0	0	کبوتر
pigment	0	0	0	0	0	0	0	0	0	0	روغن
pike	0	0	0	0	0	0	0	0	0	0	پائیک
pile	0	0	0	0	0	0	0	0	0	0	ڈھیر
piles	0	0	1	0	0	1	0	0	0	0	ڈھیر
pilgrim	0	0	0	0	0	0	0	0	0	0	حجاج
pilgrimage	0	0	0	0	0	0	0	0	0	0	حج
pill	0	0	0	0	0	0	1	0	0	1	گولی
pillage	1	0	1	1	0	1	0	0	0	0	لوٹنا
pillar	0	0	0	0	0	0	0	0	0	0	ستون
pillow	0	0	0	0	0	0	1	0	0	0	تکیہ
pillowcase	0	0	0	0	0	0	0	0	0	0	تکیہ
pilot	0	0	0	0	0	0	1	0	0	1	پائلٹ
pimp	0	0	0	0	0	1	0	0	0	0	دلال
pimple	0	0	1	0	0	1	0	0	0	0	پمپل
pin	0	0	0	0	0	0	0	0	0	0	پن
pinch	0	0	0	0	0	0	0	0	0	0	چوٹکی
pinching	0	0	0	0	0	0	0	0	0	0	چوٹکی
pine	0	0	0	0	0	1	0	1	0	0	پائن
pineapple	0	0	0	0	0	0	0	0	0	0	انناس
ping	0	0	0	0	0	0	0	0	0	0	پنگ
pinhole	0	0	0	0	0	0	0	0	0	0	pinhole
pinion	0	0	0	1	0	1	0	0	0	0	پنشن
pink	0	0	0	0	0	0	0	0	0	0	گلابی
pinnacle	0	0	0	0	0	0	1	0	0	0	چوٹی
pioneer	0	0	0	0	0	0	1	0	0	0	سرخیل
pious	0	0	1	0	0	0	1	1	0	1	متقی
pip	0	0	0	0	0	0	0	0	0	0	pip
pipe	0	0	0	0	0	0	0	0	0	0	پائپ
piped	0	0	0	0	0	0	0	0	0	0	پائپ شدہ
pipeline	0	0	0	0	0	0	0	0	0	0	پائپ لائن
piper	0	0	0	0	0	0	0	0	0	0	پائپر
pipette	0	0	0	0	0	0	0	0	0	0	پائپیٹ
pique	1	0	0	0	0	1	0	0	0	0	پک
piracy	0	0	0	0	0	1	0	0	0	0	قزاقی
pirate	1	0	0	0	0	1	0	0	0	0	سمندری ڈاکو
piscina	0	0	0	0	0	0	0	0	0	0	piscina
pistol	0	0	0	0	0	1	0	0	0	0	پستول
piston	0	0	0	0	0	0	0	0	0	0	پسٹن
pit	0	0	0	0	0	0	0	0	0	0	گڑھا
pitch	0	0	0	0	0	0	0	0	0	0	پچ
pitcher	0	0	0	0	0	0	0	0	0	0	گھڑا
pitfall	1	0	1	1	0	1	0	1	1	0	نقصان
pith	0	0	0	0	0	0	1	0	0	1	گڑھا
pithy	0	0	0	0	0	0	0	0	0	0	پاگل
pitted	0	0	0	0	0	0	0	0	0	0	گڑھا
pity	0	0	0	0	0	0	0	1	0	0	افسوس
pivot	0	0	0	0	0	0	1	0	0	1	محور
pix	0	0	0	0	0	0	0	0	0	0	pix
placard	0	0	0	0	0	0	0	0	1	0	احتجاجی اشتہار
place	0	0	0	0	0	0	0	0	0	0	جگہ
placebo	0	0	0	0	0	0	0	0	0	0	placebo
placid	0	0	0	0	0	0	1	0	0	0	پرسکون
placket	0	0	0	0	0	0	0	0	0	0	تختی
plagiarism	0	0	1	0	0	1	0	0	0	0	ادبی چوری
plague	0	0	1	1	0	1	0	1	0	0	طاعون
plaid	0	0	0	0	0	0	0	0	0	0	plaid
plain	0	0	0	0	0	0	0	0	0	0	سادہ
plaintiff	0	0	0	0	0	1	0	0	0	0	مدعی
plaintive	0	0	0	0	0	0	0	1	0	0	مدعی
plan	0	1	0	0	0	0	0	0	0	0	منصوبہ
plane	0	0	0	0	0	0	0	0	0	0	ہوائی جہاز
planet	0	0	0	0	0	0	0	0	0	0	سیارہ
planetarium	0	0	0	0	0	0	0	0	0	0	سیارہ
planets	0	0	0	0	0	0	0	0	0	0	سیارے
plank	0	0	0	0	0	0	0	0	0	0	تختہ
planned	0	0	0	0	0	0	0	0	0	0	منصوبہ بندی
planning	0	1	0	0	0	0	1	0	0	1	منصوبہ بندی
plant	0	0	0	0	0	0	0	0	0	0	پودا
plantation	0	0	0	0	0	0	0	0	0	0	شجرکاری
planter	0	0	0	0	0	0	0	0	0	0	لگانے والا
planting	0	0	0	0	0	0	0	0	0	0	پودے لگانا
plasma	0	0	0	0	0	0	0	0	0	0	پلازما
plaster	0	0	0	0	0	0	0	0	0	0	پلاسٹر
plastic	0	0	0	0	0	0	0	0	0	0	پلاسٹک
plasticity	0	0	0	0	0	0	0	0	0	0	پلاسٹکیت
plat	0	0	0	0	0	0	0	0	0	0	پلیٹ
plate	0	0	0	0	0	0	0	0	0	0	پلیٹ
plateau	0	0	0	0	0	0	0	0	0	0	سطح مرتفع
plated	0	0	0	0	0	1	0	0	0	0	چڑھایا
platform	0	0	0	0	0	0	0	0	0	0	پلیٹ فارم
plating	0	0	0	0	0	0	0	0	0	0	چڑھانا
platoon	0	0	0	0	0	0	0	0	0	0	پلاٹون
platter	0	0	0	0	0	0	0	0	0	0	تھالی
plausibility	0	0	0	0	0	0	0	0	0	0	شائستگی
play	0	0	0	0	0	0	0	0	0	0	کھیلیں
playa	0	0	0	0	0	0	0	0	0	0	پلے
player	0	0	0	0	0	1	0	0	0	0	کھلاڑی
playful	1	0	0	0	1	0	1	0	1	1	چنچل
playground	0	1	0	0	1	0	1	0	1	1	کھیل کا میدان
playhouse	0	0	0	0	1	0	1	0	0	0	پلے ہاؤس
playmate	0	0	0	0	0	0	0	0	0	0	پلے میٹ
playwright	0	0	0	0	0	0	0	0	0	0	ڈرامہ نگار
plaza	0	0	0	0	0	0	0	0	0	0	پلازہ
plea	0	1	0	1	0	1	0	1	0	0	التجا
pleasant	0	1	0	0	1	0	1	0	1	1	خوشگوار
pleased	0	0	0	0	1	0	1	0	0	0	خوش
pleasurable	0	0	0	0	1	0	1	0	0	0	خوشگوار
pleat	0	0	0	0	0	0	0	0	0	0	pleat
pleated	0	0	0	0	0	0	0	0	0	0	pleated
pledge	0	0	0	0	1	0	1	0	0	1	عہد
pledged	0	0	0	0	0	0	0	0	0	0	عہد کیا
plenary	0	0	0	0	0	0	1	0	0	0	مکمل
plentiful	0	0	0	0	0	0	1	0	0	0	بھرپور
plenty	0	0	0	0	0	0	0	0	0	0	کافی
plenum	0	0	0	0	0	0	0	0	0	0	پلینم
plethora	0	0	0	0	0	0	0	0	0	0	بہتات
plexus	0	0	0	0	0	0	1	0	0	0	plexus
pliable	0	0	0	0	0	0	0	0	0	0	لچکدار
plication	0	0	0	0	0	0	0	0	0	0	درخواست
pliers	0	0	0	0	0	0	0	0	0	0	چمٹا
plight	0	1	1	1	0	1	0	1	0	0	حالت زار
plinth	0	0	0	0	0	0	0	0	0	0	چبوترہ
plodding	0	0	0	0	0	1	0	0	0	0	پلڈنگ
plot	0	0	0	0	0	0	0	0	0	0	پلاٹ
plough	0	0	0	0	0	0	0	0	0	0	ہل
ploughed	0	0	0	0	0	0	0	0	0	0	ہل چلا
plover	0	0	0	0	0	0	0	0	0	0	plover
plow	0	0	0	0	0	0	0	0	0	0	ہل
plowed	0	0	0	0	0	0	0	0	0	0	ہل چلا
plowing	0	0	0	0	0	0	0	0	0	0	ہل چلانا
pluck	0	0	0	0	0	0	0	0	0	0	توڑنا
plug	0	0	0	0	0	0	0	0	0	0	پلگ
plum	0	0	0	0	0	0	1	0	0	0	آلوبخارہ
plumage	0	0	0	0	0	0	0	0	0	0	plumage
plumb	0	0	0	0	0	0	1	0	0	0	ساہل
plume	0	0	0	0	0	0	0	0	0	0	plume
plummet	0	0	0	1	0	1	0	0	0	0	ساہ
plump	0	1	0	0	0	0	0	0	0	0	بولڈ
plumper	0	0	0	0	0	0	0	0	0	0	plumper
plunder	1	0	1	1	0	1	0	1	1	0	لوٹ مار
plunge	0	0	0	1	0	1	0	0	0	0	چھلانگ لگانا
plural	0	0	0	0	0	0	0	0	0	0	جمع
plurality	0	0	0	0	0	0	0	0	0	0	کثرتیت
plush	0	0	0	0	0	0	1	0	0	0	آلیشان
plutonium	0	0	0	0	0	0	0	0	0	0	پلوٹونیم
ply	0	0	0	0	0	0	1	0	0	0	پلائی
pneumonia	0	0	0	1	0	1	0	0	0	0	نمونیا
poaching	1	0	1	1	0	1	0	1	0	0	غیر قانونی شکار
pocket	0	0	0	0	0	0	0	0	0	0	جیب
pocketbook	0	0	0	0	0	0	0	0	0	0	جیب بک
pod	0	0	0	0	0	0	0	0	0	0	پھلی
poem	0	0	0	0	0	0	0	0	0	0	نظم
poet	0	0	0	0	0	0	0	0	0	0	شاعر
poetic	0	0	0	0	0	0	0	0	0	0	شاعرانہ
poetical	0	0	0	0	0	0	0	0	0	0	شاعرانہ
poetics	0	0	0	0	0	0	0	0	0	0	شاعری
poetry	0	0	0	0	0	0	0	0	0	0	شاعری
poignant	0	0	0	0	0	0	0	0	0	0	دلکش
point	0	0	0	0	0	0	0	0	0	0	نقطہ
pointedly	0	0	0	0	0	0	1	0	0	0	واضح طور پر
pointer	0	0	0	0	0	0	0	0	0	0	پوائنٹر
pointless	0	0	0	0	0	1	0	1	0	0	بے معنی
poise	0	0	0	0	0	0	0	0	0	0	آرام
poison	1	0	1	1	0	1	0	1	0	0	زہر
poisoned	1	0	1	1	0	1	0	1	0	0	زہر
poisoning	0	0	1	0	0	1	0	0	0	0	زہر
poisonous	1	0	1	1	0	1	0	1	0	0	زہریلا
poke	0	1	0	0	0	1	0	0	0	0	پرہیز
poker	0	0	0	0	0	0	0	0	0	0	پوکر
polar	0	0	0	0	0	0	0	0	0	0	قطبی
polarity	0	0	0	0	0	0	0	0	1	0	قطبیت
pole	0	0	0	0	0	0	0	0	0	0	قطب
polemic	1	0	1	0	0	1	0	0	0	0	بحث
police	0	0	0	1	0	0	1	0	0	1	پولیس
policeman	0	0	0	1	0	0	1	0	0	1	پولیس اہلکار
policy	0	0	0	0	0	0	0	0	0	1	پالیسی
polio	0	0	0	1	0	1	0	1	0	0	پولیو
polish	0	0	0	0	0	0	1	0	0	0	پالش
polished	0	0	0	0	0	0	1	0	0	0	پالش
polite	0	0	0	0	0	0	1	0	0	0	شائستہ
