English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Uyghur Word
mandible	0	0	0	0	0	0	0	0	0	0	mandible
mandolin	0	0	0	0	0	0	0	0	0	0	ماندولىن
mandrel	0	0	0	0	0	0	0	0	0	0	mandrel
mane	0	0	0	0	0	0	0	0	0	0	mane
maneuver	0	0	0	0	0	0	0	0	0	0	maneuver
maneuvering	0	0	0	0	0	0	0	0	0	0	maneuvering
mange	0	0	1	1	0	1	0	0	0	0	mange
manger	0	0	0	0	0	0	0	0	0	0	manger
mangle	1	0	1	1	0	1	0	1	0	0	mangle
mango	0	0	0	0	0	0	0	0	0	0	مانگو
mangosteen	0	0	0	0	0	0	0	0	0	0	mangosteen
manhood	0	0	0	0	0	0	1	0	0	0	ئەرلىك
mania	0	0	0	0	0	1	0	0	0	0	mania
maniac	1	0	0	1	0	1	0	0	0	0	maniac
maniacal	0	0	0	0	0	1	0	0	0	0	maniacal
manicure	0	0	0	0	0	0	0	0	0	0	manicure
manifest	0	0	0	0	0	0	0	0	0	0	روشەن
manifestation	0	0	0	1	0	0	0	0	0	0	ئىپادىلەش
manifested	0	0	0	0	0	0	1	0	0	0	كۆرۈندى
manifestly	0	0	0	0	0	0	0	0	0	0	ئېنىقكى
manifesto	0	0	0	0	0	0	0	0	0	0	manifesto
manifold	0	0	0	0	0	0	0	0	0	0	manifold
manipulate	0	0	0	0	0	1	0	0	0	0	manipulate
manipulation	1	0	0	1	0	1	0	0	0	0	manipulation
mankind	0	0	0	0	0	0	0	0	0	0	ئىنسانىيەت
manly	0	0	0	0	0	0	1	0	0	0	manly
manna	0	0	0	0	0	0	1	0	0	0	manna
manner	0	0	0	0	0	0	0	0	0	0	ئۇسۇلى
mannered	0	0	0	0	0	0	1	0	0	0	mannered
manners	0	0	0	0	0	0	1	0	0	0	ئەدەپ-ئەخلاق
manor	0	0	0	0	0	0	0	0	0	0	manor
mansion	0	0	0	0	0	0	0	0	0	0	ساراي
manslaughter	1	0	1	1	0	1	0	1	1	0	قاتىل
mantle	0	0	0	0	0	0	0	0	0	0	mantle
manual	0	0	0	0	0	0	0	0	0	1	manual
manufacture	0	0	0	0	0	0	0	0	0	0	ياساش
manufacturer	0	0	0	0	0	0	1	0	0	0	ئىشلەپچىقارغۇچى
manure	0	0	1	0	0	1	0	0	0	0	ئوغۇت
manuscript	0	0	0	0	0	0	0	0	0	0	قوليازما
map	0	0	0	0	0	0	0	0	0	0	خەرىتە
mar	0	0	0	0	0	1	0	0	0	0	mar
marble	0	0	0	0	0	0	0	0	0	0	مەرمەر
marbled	0	0	0	0	0	0	0	0	0	0	marbled
marbles	0	0	0	0	0	0	0	0	0	0	marbles
march	0	0	0	0	0	0	1	0	0	0	يۈرۈش
mare	0	0	0	0	0	0	0	0	0	0	mare
margin	0	0	0	0	0	1	0	1	0	0	margin
marginal	0	0	0	0	0	0	0	0	0	0	marginal
marijuana	0	0	0	0	0	0	0	0	0	0	نەشە
marine	0	0	0	0	0	0	0	0	0	1	دېڭىز
mariner	0	0	0	0	0	0	0	0	0	0	mariner
maritime	0	0	0	0	0	0	0	0	0	0	دېڭىز
mark	0	0	0	0	0	0	0	0	0	0	mark
marked	0	0	0	0	0	0	1	0	0	0	بەلگە قويۇلغان
market	0	0	0	0	0	0	0	0	0	0	بازار
marketable	0	0	0	0	0	0	1	0	0	0	بازارلىق
marketplace	0	0	0	0	0	0	0	0	0	0	بازار
marks	0	0	0	0	0	0	0	0	0	0	بەلگە
marl	0	0	0	0	0	0	0	0	0	0	marl
marmalade	0	0	0	0	0	0	0	0	0	0	marmalade
maroon	0	0	0	0	0	1	0	0	0	0	maroon
marquee	0	0	0	0	0	0	0	0	0	0	marquee
marquis	0	0	0	0	0	0	1	0	0	0	marquis
marriage	0	1	0	0	1	0	1	0	0	1	نىكاھ
married	0	0	0	0	0	0	0	0	0	0	توي قىلغان
marrow	0	0	0	0	1	0	1	0	0	1	marrow
marry	0	1	0	1	1	0	1	0	1	1	توي قىلىڭ
marsh	0	0	0	0	0	0	0	0	0	0	marsh
marshal	0	0	0	0	0	0	1	0	0	1	marshal
mart	0	0	0	0	0	0	0	0	0	0	mart
martial	1	0	0	0	0	0	0	0	0	0	martial
martingale	0	0	0	0	0	1	0	0	0	0	martingale
martyr	0	0	0	1	0	1	0	1	0	0	شەھىد
martyrdom	0	0	0	1	0	1	0	1	0	0	شەھىدلىك
marvel	0	0	0	0	0	0	1	0	1	0	marvel
marvelous	0	0	0	0	1	0	1	0	0	0	ئاجايىپ
marvelously	0	0	0	0	1	0	1	0	0	0	ئاجايىپ
masculine	0	0	0	0	0	0	1	0	0	0	مەردانە
masculinity	0	0	0	0	0	0	0	0	0	0	مەردانە
mash	0	0	0	0	0	0	0	0	0	0	mash
mask	0	0	0	0	0	0	0	0	0	0	ماسكا
masochism	1	0	1	1	0	1	0	0	0	0	maschism
mason	0	0	0	0	0	0	0	0	0	0	ماسون
masquerade	0	0	0	0	0	0	0	0	0	0	masquerade
mass	0	0	0	0	0	0	0	0	0	0	mass
massacre	1	0	1	1	0	1	0	1	0	0	قىرغىنچىلىق
massage	0	0	0	0	1	0	1	0	0	0	massage
massive	0	0	0	0	0	0	0	0	0	0	mass
master	0	0	0	0	0	0	1	0	0	0	ئۇستاز
mastermind	0	0	0	0	0	0	0	0	0	0	mastermind
masterpiece	0	0	0	0	1	0	1	0	0	0	نادىر ئەسەر
mastery	1	0	0	0	1	0	1	0	0	1	خوجايىن
masturbate	0	0	0	0	0	0	0	0	0	0	masturbate
masturbation	0	0	0	0	0	0	0	0	0	0	masturbation
mat	0	0	0	0	0	0	0	0	0	0	mat
match	0	0	0	0	0	0	0	0	0	0	match
matching	0	0	0	0	0	0	0	0	0	0	ماسلاشتۇرۇش
matchmaker	0	1	0	0	0	0	0	0	0	0	matchmaker
mate	0	0	0	0	0	0	1	0	0	1	mate
material	0	0	0	0	0	0	0	0	0	0	ماتېرىيال
materialism	0	0	0	0	0	1	0	0	0	0	ماتېرىيالىزم
materialist	0	0	1	0	0	1	0	0	0	0	ماتېرىيالىزمچى
materialistic	0	0	0	0	0	0	0	0	0	0	ماتېرىيالىزمچى
materiality	0	0	0	0	0	0	0	0	0	0	ماددىلىق
materialize	0	0	0	0	0	0	0	0	0	0	ماتېرىياللاشتۇرۇش
materially	0	0	0	0	0	0	0	0	0	0	ماددىي جەھەتتىن
materials	0	0	0	0	0	0	0	0	0	0	ماتېرىياللار
materiel	0	0	0	0	0	0	0	0	0	0	materiel
maternal	0	1	0	0	0	1	1	0	0	0	ئانا
maternity	0	0	0	0	0	0	0	0	0	0	تۇغۇتلۇق
mathematical	0	0	0	0	0	0	0	0	0	1	ماتېماتىكىلىق
mathematician	0	0	0	0	0	0	0	0	0	0	ماتېماتىك
mathematics	0	0	0	0	0	0	0	0	0	0	ماتېماتىكا
matriculation	0	0	0	0	0	0	0	0	0	0	matriculation
matrimony	0	1	0	0	1	0	1	0	0	1	نىكاھ
matrix	0	0	0	0	0	0	0	0	0	0	matrix
matron	0	0	0	0	0	0	1	0	0	1	matron
matted	0	0	0	0	0	0	0	0	0	0	ماسلاشتۇرۇلغان
matter	0	0	0	0	0	0	0	0	0	0	matter
matting	0	0	0	0	0	0	0	0	0	0	ماسلاشتۇرۇش
mattress	0	0	0	0	0	0	0	0	0	0	تەشتەك
maturation	0	0	0	0	0	0	0	0	0	0	پىشىپ يېتىلىش
maturity	0	0	0	0	0	0	0	0	0	0	پىشىپ يېتىلىش
mausoleum	0	0	0	0	0	0	0	1	0	0	مەقبەرى
mauve	0	0	0	0	0	0	0	0	0	0	mauve
maxim	0	0	0	0	0	0	0	0	0	1	maxim
maximum	0	0	0	0	0	0	1	0	0	0	ئەڭ چوڭ
mayor	0	0	0	0	0	0	1	0	0	0	شەھەر باشلىقى
maze	0	0	0	0	0	0	0	0	0	0	maze
mead	0	0	0	0	0	0	0	0	0	0	mead
meadow	0	0	0	0	0	0	1	0	0	0	يايلاق
meal	0	0	0	0	0	0	0	0	0	0	تاماق
meander	0	0	0	0	0	0	0	0	0	0	meander
meandering	0	0	0	0	0	1	0	0	0	0	meandering
meaning	0	0	0	0	0	0	0	0	0	0	مەنىسى
meaningless	0	0	0	0	0	1	0	1	0	0	مەنىسىز
means	0	0	0	0	0	0	0	0	0	0	دېگەنلىك
meantime	0	0	0	0	0	0	0	0	0	0	بۇ ئارىلىقتا
measles	0	0	1	1	0	1	0	1	0	0	قىزىل كېسەل
measurable	0	0	0	0	0	0	0	0	0	0	ئۆلچەملىك
measure	0	0	0	0	0	0	0	0	0	1	measure
measured	0	0	0	0	0	0	1	0	0	1	ئۆلچەملىك
measurement	0	0	0	0	0	0	0	0	0	0	ئۆلچەش
measuring	0	0	0	0	0	0	0	0	0	0	ئۆلچەش
meat	0	0	0	0	0	0	0	0	0	0	گۆش
mechanic	0	0	0	0	0	0	0	0	0	0	مېخانىك
mechanical	0	0	0	0	0	0	0	0	0	0	مېخانىك
mechanism	0	0	0	0	0	0	0	0	0	0	مېخانىزم
medal	0	1	0	0	1	0	1	0	1	1	مېدال
medallion	0	0	0	0	0	0	0	0	0	0	medallion
medallist	0	0	0	0	0	0	0	0	0	0	مېدال
meddle	1	0	0	0	0	1	0	0	0	0	meddle
meddling	0	0	0	0	0	0	0	0	0	0	meddling
media	0	0	0	0	0	0	0	0	0	0	media
medial	0	0	0	0	0	0	0	0	0	0	medial
median	0	0	0	0	0	0	0	0	0	0	median
mediate	0	1	0	0	0	0	1	0	0	1	مۇرەسسە قىلىڭ
mediation	0	0	0	0	0	0	1	0	0	0	مۇرەسسە
mediator	0	1	0	0	0	0	1	0	0	1	مۇرەسسەچى
medical	0	1	0	1	0	0	1	0	0	1	medical
medicinal	0	0	0	0	0	0	0	0	0	0	دورىلىق
medicine	0	0	0	0	0	0	0	0	0	0	medicine
medieval	0	0	0	0	0	0	0	0	0	0	ئوتتۇرا ئەسىر
mediocre	0	0	0	0	0	1	0	0	0	0	mediocre
mediocrity	0	0	0	0	0	1	0	0	0	0	ئوتتۇراھاللىق
meditate	0	1	0	0	1	0	1	0	0	1	تەپەككۇر قىلىڭ
meditation	0	0	0	0	0	0	0	0	0	0	meditation
meditative	0	0	0	0	0	0	0	0	0	0	ئوتتۇراھال
mediterranean	0	0	0	0	0	0	1	0	0	0	ئوتتۇرا دېڭىز
medium	0	0	0	0	0	0	0	0	0	0	ئوتتۇراھال
medley	0	0	0	0	0	0	1	0	0	0	medley
meek	0	0	0	0	0	0	0	1	0	0	مۇلايىم
meet	0	0	0	0	0	0	0	0	0	0	كۆرۈش
meeting	0	0	0	0	0	0	0	0	0	0	يىغىن
melancholic	0	0	0	0	0	1	0	1	0	0	melancholic
melancholy	0	0	0	0	0	1	0	1	0	0	مۇڭلۇق
melee	0	0	0	1	0	1	0	0	0	0	melee
melodious	0	0	0	0	0	0	0	0	0	0	melodious
melodrama	1	0	0	0	0	1	0	1	0	0	melodrama
melodramatic	0	0	0	0	0	0	0	0	0	0	melodramatic
melody	0	0	0	0	0	0	0	0	0	0	melody
melt	0	0	0	0	0	0	0	0	0	0	ئېرىدى
meltdown	0	0	0	0	0	1	0	1	0	0	ئېرىتىش
melting	0	0	0	0	0	0	0	0	0	0	ئېرىتىش
member	0	0	0	0	0	0	0	0	0	0	ئەزا
membrane	0	0	0	0	0	0	0	0	0	0	پەردە
memento	0	0	0	0	0	0	1	0	0	0	memento
memo	0	0	0	0	0	0	0	0	0	0	memo
memoir	0	0	0	0	0	0	0	0	0	0	ئەسلىمە
memorabilia	0	0	0	0	0	0	0	0	0	0	خاتىرە
memorable	0	0	0	0	1	0	1	0	1	1	ئۇنتۇلغۇسىز
memorandum	0	0	0	0	0	0	0	0	0	0	ئەسلەتمە
memorial	0	0	0	0	0	0	0	0	0	0	خاتىرە سارىيى
memorials	0	0	0	0	0	0	0	1	0	0	خاتىرە سارىيى
memorize	0	0	0	0	0	0	0	0	0	0	ئەستە تۇتۇش
memory	0	0	0	0	0	0	0	0	0	0	ئىچكى ساقلىغۇچ
menace	1	0	0	1	0	1	0	0	0	0	menace
menacing	1	0	0	1	0	1	0	0	0	0	menacing
menagerie	0	0	0	0	0	0	0	0	0	0	menagerie
mend	0	0	0	0	0	0	0	0	0	0	mend
mending	0	0	0	0	0	0	1	0	0	0	تۈزىتىش
menial	0	0	0	0	0	1	0	0	0	0	menial
meniscus	0	0	0	0	0	0	0	0	0	0	meniscus
menses	0	0	0	0	0	0	1	0	0	0	menses
menstrual	0	0	0	0	0	0	0	0	0	0	ھەيز
mental	0	0	0	0	0	0	0	0	0	0	روھىي
mention	0	0	0	0	0	0	0	0	0	0	تىلغا ئېلىڭ
mentor	0	0	0	0	0	0	1	0	0	1	يېتەكچى
menu	0	0	0	0	0	0	0	0	0	0	تىزىملىك
meow	0	0	0	0	0	0	0	0	0	0	meow
mercantile	0	0	0	0	0	0	0	0	0	0	mercantile
mercenary	0	0	0	1	0	1	0	0	0	0	ياللانما ئەسكەر
merchandise	0	0	0	0	0	0	0	0	0	0	تاۋار
merchant	0	0	0	0	0	0	0	0	0	1	سودىگەر
merciful	0	0	0	0	0	0	1	0	0	0	رەھىمدىل
merciless	0	0	0	1	0	1	0	0	0	0	رەھىمسىز
mercurial	0	0	0	0	0	0	0	0	0	0	mercurial
mercy	0	0	0	0	0	0	1	0	0	0	رەھىم
mere	0	0	0	0	0	0	0	0	0	0	نوقۇل
merge	0	1	0	0	0	0	1	0	0	0	بىرلەشتۈرۈش
meridian	0	0	0	0	0	0	0	0	0	0	meridian
meridional	0	0	0	0	0	0	0	0	0	0	meridional
merit	0	0	0	0	0	0	1	0	0	1	لايىق
meritorious	0	0	0	0	1	0	1	0	0	1	شەرەپلىك
mermaid	0	0	0	0	0	0	0	0	0	0	سۇ پەرىسى
merriment	0	0	0	0	1	0	1	0	1	0	خۇشاللىق
merry	0	0	0	0	1	0	1	0	0	0	خۇشال
mesa	0	0	0	0	0	0	0	0	0	0	mesa
mesh	0	0	0	0	0	0	0	0	0	0	mesh
meshes	0	0	0	0	0	0	0	0	0	0	meshes
mesmerized	0	0	0	0	0	0	0	0	0	0	mesmerized
mess	0	0	1	0	0	1	0	0	0	0	قالايمىقان
message	0	0	0	0	0	0	0	0	0	0	ئۇچۇر
messenger	0	0	0	0	0	0	0	0	0	1	ئەلچى
messy	0	0	1	0	0	1	0	0	0	0	قالايمىقان
metabolism	0	0	0	0	0	0	0	0	0	0	مېتابولىزم
metal	0	0	0	0	0	0	0	0	0	0	مېتال
metallurgy	0	0	0	0	0	0	0	0	0	0	مېتاللورگىيە
metamorphosis	0	0	0	0	0	0	0	0	0	0	metamorphosis
metaphor	0	0	0	0	0	0	0	0	0	0	مىتافورا
metaphorical	0	0	0	0	0	0	0	0	0	0	مىتافورالىق
metaphysical	0	0	0	0	0	0	0	0	0	0	مېتافىزىكىلىق
metaphysics	0	0	0	0	0	0	0	0	0	0	مېتافىزىكا
metastasis	0	0	0	0	0	1	0	0	0	0	metastasis
meteor	0	0	0	0	0	0	0	0	0	0	meteor
meteoric	0	0	0	0	0	0	0	0	0	0	مېتېئورىت
meteorite	0	0	0	0	0	0	0	0	0	0	مېتېئورىت
meteorological	0	0	0	0	0	0	0	0	0	0	مېتېئورولوگىيە
meteorology	0	0	0	0	0	0	0	0	0	0	مېتېئورولوگىيە
meter	0	0	0	0	0	0	0	0	0	0	مېتىر
methanol	0	0	0	0	0	1	0	0	0	0	methanol
method	0	0	0	0	0	0	0	0	0	0	method
methodical	0	0	0	0	0	0	0	0	0	0	methodical
meticulous	0	0	0	0	0	0	0	0	0	0	ئىنچىكە
metric	0	0	0	0	0	0	0	0	0	0	metric
metrical	0	0	0	0	0	0	0	0	0	0	metrical
metrology	0	0	0	0	0	0	0	0	0	0	metrology
metropolis	0	0	0	0	0	0	0	0	0	0	metropolis
metropolitan	0	0	0	0	0	0	1	0	0	0	metropolitan
mettle	0	0	0	0	0	0	1	0	0	0	mettle
mew	0	0	0	0	0	0	0	0	0	0	mew
mica	0	0	0	0	0	0	0	0	0	0	mica
mick	0	0	0	0	0	0	0	0	0	0	mick
microbe	0	0	0	0	0	0	0	0	0	0	مىكروب
microbiology	0	0	0	0	0	0	0	0	0	0	microbiology
microcosm	0	0	0	0	0	0	0	0	0	0	microcosm
microgram	0	0	0	0	0	0	0	0	0	0	microgram
micrometer	0	0	0	0	0	0	0	0	0	0	micrometer
micron	0	0	0	0	0	0	0	0	0	0	micron
microphone	0	0	0	0	0	0	0	0	0	0	مىكروفون
microscope	0	0	0	0	0	0	0	0	0	1	مىكروسكوپ
microscopic	0	0	0	0	0	0	0	0	0	0	مىكروسكوپ
microscopically	0	0	0	0	0	0	0	0	0	0	مىكروسكوپ جەھەتتىن
microscopy	0	0	0	0	0	0	1	0	0	0	مىكروسكوپ
mid	0	0	0	0	0	0	0	0	0	0	mid
midday	0	0	0	0	0	0	0	0	0	0	چۈشتە
middle	0	0	0	0	0	0	0	0	0	0	ئوتتۇرى
middleman	0	0	0	0	0	0	0	0	0	0	midman
midland	0	0	0	0	0	0	0	0	0	0	midland
midnight	0	0	0	0	0	0	0	0	0	0	يېرىم كېچىدە
midst	0	0	0	0	0	0	0	0	0	0	midst
midsummer	0	0	0	0	0	0	0	0	0	0	midsummer
midway	0	0	0	0	0	0	0	0	0	0	midway
midwife	0	1	0	0	1	1	1	0	0	1	تۇغۇت ئانىسى
midwifery	0	0	0	0	0	0	1	0	0	0	تۇغۇت ئانىسى
mien	0	0	0	0	0	0	0	0	0	0	mien
mighty	1	0	0	1	1	0	1	0	0	1	كۈچلۈك
migrate	0	0	0	0	0	0	0	0	0	0	كۆچمەن
migration	0	0	0	0	0	0	0	0	0	0	كۆچۈش
migratory	0	0	0	0	0	0	0	0	0	0	كۆچمەن
mike	0	0	0	0	0	0	0	0	0	0	mike
mildew	0	0	1	0	0	1	0	0	0	0	يېنىك
mile	0	0	0	0	0	0	0	0	0	0	مىل
mileage	0	0	0	0	0	0	0	0	0	0	مۇساپىسى
milestone	0	0	0	0	0	0	0	0	0	0	ئابىدە
militant	0	0	0	0	0	0	0	0	0	0	مىلىتانت
military	0	0	0	1	0	0	0	0	0	0	ھەربىي
militia	1	0	0	1	0	1	0	1	0	0	خەلق ئەسكەرلىرى
milk	0	0	0	0	0	0	0	0	0	0	سۈت
milky	0	0	0	0	0	0	0	0	0	0	سۈت
mill	0	1	0	0	0	0	0	0	0	0	mill
millennium	0	0	0	0	0	0	0	0	0	0	مىڭ يىل
milligram	0	0	0	0	0	0	0	0	0	0	مىللىگىرام
millimeter	0	0	0	0	0	0	0	0	0	0	مىللىمېتىر
million	0	0	0	0	0	0	0	0	0	0	مىليون
millionaire	0	0	0	0	0	0	0	0	0	0	مىليونېر
mime	0	0	0	0	0	0	1	0	0	0	mime
mimic	0	0	0	0	0	0	0	0	0	0	mimic
mimicking	0	0	0	0	0	0	0	0	0	0	تەقلىد قىلىش
mimicry	0	0	0	0	0	1	0	0	1	0	تەقلىد قىلىش
mind	0	0	0	0	0	0	0	0	0	0	mind
minded	0	0	0	0	0	0	0	0	0	0	minded
mindful	0	0	0	0	0	0	1	0	0	0	mindful
mindfulness	0	0	0	0	0	0	1	0	0	0	تەپەككۇر
mine	0	0	0	0	0	0	0	0	0	0	مېنىڭ
miner	0	0	0	0	0	0	0	0	0	0	كان ئىشچىسى
mineral	0	0	0	0	0	0	0	0	0	0	مىنېرال
mineralogy	0	0	0	0	0	0	0	0	0	0	مىنېرالوگى
mingle	0	0	0	0	0	0	0	0	0	0	mingle
mingled	0	0	0	0	0	0	0	0	0	0	ئارىلىشىپ كەتتى
miniature	0	0	0	0	0	0	0	0	0	0	miniature
minibus	0	0	0	0	0	0	0	0	0	0	مىنىبۇس
minim	0	0	0	0	0	0	0	0	0	0	minim
minimize	0	0	0	0	0	1	0	0	0	0	ئەڭ تۆۋەن چەك
minimum	0	0	0	0	0	1	0	0	0	0	ئەڭ تۆۋەن
minister	0	0	0	0	0	0	0	0	0	0	مىنىستىر
ministerial	0	0	0	0	0	0	0	0	0	0	مىنىستىر
ministry	0	0	0	0	1	0	1	0	0	1	مىنىستىرلىق
minivan	0	0	0	0	0	0	0	0	0	0	minivan
minnow	0	0	0	0	0	0	0	0	0	0	minnow
minor	0	0	0	0	0	0	0	0	0	0	قۇرامىغا يەتمىگەن
minority	0	0	0	0	0	1	0	0	0	0	ئاز سانلىق مىللەت
minstrel	0	0	0	0	0	0	0	0	0	0	minstrel
mint	0	0	0	0	0	0	0	0	0	0	mint
minuscule	0	0	0	0	0	0	0	0	0	0	minuscule
minute	0	0	0	0	0	0	0	0	0	0	مىنۇت
minutiae	0	0	0	0	0	0	0	0	0	0	minutiae
mir	0	0	0	0	0	0	0	0	0	0	mir
miracle	0	1	0	0	1	0	1	0	1	1	مۆجىزە
miraculous	0	0	0	0	1	0	1	0	1	0	مۆجىزە
mirage	0	0	0	0	0	0	0	0	0	0	mirage
mire	0	0	1	0	0	1	0	0	0	0	پاتقاق
mirror	0	0	0	0	0	0	0	0	0	0	ئەينەك
mirth	0	0	0	0	1	0	1	0	0	0	mirth
misappropriation	0	0	0	0	0	0	0	0	0	0	ئىگىلىۋېلىش
misbehavior	1	0	1	0	0	1	0	0	1	0	قائىدىگە خىلاپلىق قىلىش
miscarriage	0	0	0	1	0	1	0	1	0	0	بالا چۈشۈرۈش
miscellaneous	0	0	0	0	0	0	0	0	0	0	ھەرخىل
miscellany	0	0	0	0	0	0	0	0	0	0	miscellany
mischief	0	0	0	0	0	1	0	0	0	0	بۇزۇقچىلىق
mischievous	0	0	0	0	0	1	0	0	0	0	mischievous
misconception	1	0	1	1	0	1	0	0	0	0	خاتا قاراش
misconduct	0	0	1	0	0	1	0	0	0	0	ناتوغرا ئىستىل
misdemeanor	0	0	0	0	0	0	0	0	0	0	misdemeanor
miserable	1	0	1	0	0	1	0	1	0	0	ئېچىنىشلىق
miserably	0	0	0	0	0	1	0	1	0	0	ئېچىنىشلىق
misery	1	0	1	1	0	1	0	1	0	0	بەختسىزلىك
misfortune	0	0	0	1	0	1	0	1	0	0	بەختسىزلىك
misguided	0	0	1	0	0	1	0	0	0	0	خاتا
mishap	0	0	1	1	0	1	0	1	1	0	mishap
misinformed	0	0	0	0	0	0	0	0	0	0	خاتا ئۇچۇر
misinterpretation	0	0	0	0	0	1	0	0	0	0	خاتا چۈشەندۈرۈش
mislead	1	0	0	1	0	1	0	0	0	1	ئازدۇرۇش
misleading	1	0	1	0	0	1	0	0	0	0	ئازدۇرغۇچى
mismanagement	0	0	0	0	0	1	0	0	0	0	خاتا باشقۇرۇش
mismatch	0	0	0	0	0	1	0	0	0	0	ماس كەلمەيدۇ
mismatched	0	0	0	0	0	0	0	0	0	0	ماس كەلمىدى
misnomer	0	0	0	0	0	1	0	0	0	0	misnomer
misplace	1	0	1	0	0	1	0	0	0	0	misplace
misplaced	0	0	0	0	0	1	0	0	0	0	جايىدا
misrepresent	0	0	0	0	0	1	0	0	0	0	خاتا
misrepresentation	0	0	0	0	0	1	0	1	0	0	خاتا تونۇش
misrepresented	1	0	0	0	0	1	0	0	0	0	خاتا كۆرسىتىلدى
miss	0	0	0	0	0	0	0	0	0	0	miss
missile	0	0	0	1	0	0	0	0	0	0	باشقۇرۇلىدىغان بومبا
missing	0	0	0	1	0	1	0	1	0	0	يوقاپ كەتتى
mission	0	0	0	0	0	0	0	0	0	0	ۋەزىپە
missionary	0	0	0	0	0	0	1	0	0	0	مىسسىيونېر
misstatement	1	0	1	0	0	1	0	0	0	0	خاتا چۈشەنچە
mist	0	0	0	0	0	0	0	0	0	0	تۇمان
mistake	0	0	0	0	0	1	0	1	0	0	خاتالىق
mistaken	0	0	0	1	0	1	0	0	0	0	خاتا
mister	0	0	0	0	0	0	0	0	0	0	mister
mistress	1	0	1	0	0	1	0	0	0	0	خوجايىن
mistrust	0	0	1	1	0	1	0	0	0	0	ئىشەنمەسلىك
misty	0	0	0	0	0	0	0	0	0	0	تۇمان
misunderstand	0	0	0	0	0	1	0	0	0	0	خاتا چۈشىنىش
misunderstanding	1	0	0	0	0	1	0	1	0	0	خاتا چۈشىنىش
misuse	0	0	0	0	0	1	0	0	0	0	قالايمىقان ئىشلىتىش
mite	0	0	1	0	0	1	0	0	0	0	mite
miter	0	0	0	0	0	0	0	0	0	0	miter
mitigation	0	0	0	0	0	0	0	0	0	0	ئازايتىش
mix	0	0	0	0	0	0	0	0	0	0	mix
mixed	0	0	0	0	0	0	0	0	0	0	ئارىلاش
mixture	0	0	0	0	0	0	0	0	0	0	mix
moan	0	0	0	1	0	0	0	1	0	0	نالە
moat	0	0	0	0	0	0	0	0	0	1	moat
mob	1	0	0	1	0	1	0	0	0	0	توپ
mobile	0	1	0	0	0	0	0	0	0	0	mobile
mobility	0	0	0	0	0	0	0	0	0	0	يۆتكىلىشچانلىقى
mobilization	0	0	0	0	0	0	0	0	0	0	سەپەرۋەرلىك
mobilize	0	0	0	0	0	0	0	0	0	0	سەپەرۋەر قىلىش
mockery	0	0	1	0	0	1	0	0	0	0	مەسخىرە
mocking	1	0	1	0	0	1	0	1	0	0	مەسخىرە قىلىش
modal	0	0	0	0	0	0	0	0	0	0	modal
modality	0	0	0	0	0	0	0	0	0	0	modality
mode	0	0	0	0	0	0	0	0	0	0	mode
model	0	0	0	0	0	0	1	0	0	0	model
modeler	0	0	0	0	0	0	0	0	0	0	مودېل
moderate	0	0	0	0	0	0	1	0	0	0	ئوتتۇراھال
moderately	0	0	0	0	0	0	0	0	0	0	ئوتتۇراھال
moderating	0	0	0	0	0	0	0	0	0	0	ئوتتۇراھال
moderation	0	0	0	0	0	0	0	0	0	0	ئوتتۇراھال
moderator	0	0	0	0	0	0	1	0	0	1	رىياسەتچى
modern	0	0	0	0	0	0	0	0	0	0	modern
modernism	0	0	0	0	0	0	0	0	0	0	مودېرنىزم
modest	0	0	0	0	0	0	1	0	0	1	ھايالىق
modesty	0	0	0	0	0	0	1	0	0	0	ھايا
modicum	0	0	0	0	0	0	0	0	0	0	modicum
modifiable	0	0	0	0	0	0	0	0	0	0	ئۆزگەرتكىلى بولىدۇ
modification	0	0	0	0	0	0	0	0	0	0	ئۆزگەرتىش
modified	0	0	0	0	0	0	0	0	0	0	ئۆزگەرتىلدى
modify	0	0	0	0	0	0	0	0	1	0	ئۆزگەرتىش
modulate	0	0	0	0	0	0	0	0	0	0	modulate
modulation	0	0	0	0	0	0	0	0	0	0	modulation
module	0	0	0	0	0	0	0	0	0	0	module
modulus	0	0	0	0	0	0	0	0	0	0	modulus
mogul	0	0	0	0	0	0	0	0	0	0	mogul
moiety	0	0	0	0	0	0	0	0	0	0	moiety
moist	0	0	0	0	0	0	0	0	0	0	نەم
moisture	0	0	0	0	0	0	0	0	0	0	نەملىك
molar	0	0	0	0	0	0	0	0	0	0	molar
molasses	0	0	0	0	0	0	0	0	0	0	molasses
mold	0	0	0	0	0	0	0	0	0	0	قېلىپ
molded	0	0	0	0	0	0	0	0	0	0	قېلىپلاشقان
molding	0	0	0	0	0	0	0	0	0	0	قېلىپ
moldy	0	0	0	0	0	0	0	0	0	0	moldy
molecular	0	0	0	0	0	0	0	0	0	0	مولېكۇلا
molecule	0	0	0	0	0	0	0	0	0	0	مولېكۇلا
molestation	1	0	1	1	0	1	0	1	0	0	خورلاش
molten	0	0	0	0	0	0	0	0	0	0	ئېرىتىلگەن
moment	0	0	0	0	0	0	0	0	0	0	moment
momentary	0	0	0	0	0	0	0	0	0	0	momentary
momentous	0	0	0	0	0	0	0	0	0	0	دەقىقە
momentum	0	1	0	0	0	0	1	0	0	0	ھەرىكەتلەندۈرگۈچ كۈچ
monad	0	0	0	0	0	0	0	0	0	0	monad
