English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Amharic Word
illegal	1	0	1	1	0	1	0	1	0	0	ሕገወጥ
illegality	1	0	1	1	0	1	0	0	0	0	ሕገ-ወጥነት
illegally	0	0	0	0	0	0	0	0	0	0	በሕገ-ወጥ መንገድ
illegible	0	0	0	0	0	1	0	0	0	0	የማይነበብ
illegitimate	1	0	1	1	0	1	0	1	1	0	ሕገወጥ
illicit	1	0	1	1	0	1	0	0	0	0	ሕገወጥ
illiterate	0	0	1	0	0	1	0	0	0	0	መሃይም
illness	0	0	0	1	0	1	0	1	0	0	ህመም
illogical	0	0	0	0	0	1	0	0	0	0	አመክንዮአዊ ያልሆነ
illuminate	0	1	0	0	1	0	1	0	1	0	ማብራት
illumination	0	0	0	0	1	0	1	0	1	1	ማብራት
illuminator	0	0	0	0	0	0	0	0	0	0	አብራሪ
illusion	0	0	0	0	0	1	0	0	1	0	ቅዠት
illustrate	0	0	0	0	0	0	1	0	0	0	በምሳሌ አስረዳ
illustration	0	0	0	0	0	0	0	0	0	0	ምሳሌ
illustrative	0	0	0	0	0	0	0	0	0	0	ምሳሌያዊ
illustrious	0	0	0	0	0	0	1	0	0	0	ገላጭ
image	0	0	0	0	0	0	0	0	0	0	ምስል
imagery	0	0	0	0	0	0	0	0	0	0	ምስል
imaginary	0	0	0	0	0	0	0	0	0	0	ምናባዊ
imagination	0	0	0	0	0	0	0	0	0	0	ምናብ
imaginative	0	0	0	0	0	0	1	0	0	0	ምናባዊ
imagine	0	0	0	0	0	0	0	0	0	0	አስቡት
imagined	0	0	0	0	0	0	0	0	0	0	መገመት
imagining	0	0	0	0	0	0	0	0	0	0	መገመት
imam	0	0	0	0	0	0	0	0	0	0	ኢማም
imbedded	0	0	0	0	0	0	0	0	0	0	የተከተተ
imitate	0	0	0	0	0	0	0	0	0	0	መኮረጅ
imitated	0	0	0	0	0	1	0	0	0	0	መኮረጅ
imitation	0	0	0	0	0	1	0	0	0	0	ማስመሰል
immaculate	0	0	0	0	1	0	1	0	0	1	ንጹህ ያልሆነ
immaterial	0	0	0	0	0	0	0	0	0	0	ቁሳዊ ያልሆነ
immature	0	1	0	0	0	1	0	0	0	0	ያልበሰለ
immaturity	1	1	0	0	0	1	0	0	0	0	አለመብሰል
immeasurable	0	0	0	0	0	0	0	0	0	0	የማይለካ
immeasurably	0	0	0	0	0	0	0	0	0	0	በማይለካው
immediacy	0	0	0	0	0	0	0	0	1	0	ፈጣንነት
immediately	0	1	0	0	0	1	1	0	0	0	ወድያው
immemorial	0	0	0	0	0	0	0	0	0	0	የማይረሳ
immense	0	0	0	0	0	0	1	0	0	0	እጅግ በጣም ብዙ
immerse	0	1	0	1	1	0	1	0	1	1	ማጥለቅ
immersion	0	0	0	0	0	0	0	0	0	0	ማጥለቅ
immigrant	0	0	0	1	0	0	0	0	0	0	ስደተኛ
immigration	0	0	0	0	0	0	0	0	0	0	ኢሚግሬሽን
imminent	0	1	0	1	0	0	0	0	0	0	የማይቀር
immoral	1	0	1	1	0	1	0	1	0	0	ሥነ ምግባር የጎደለው
immorality	1	0	1	0	0	1	0	0	0	0	ብልግና
immortal	0	0	0	0	0	0	1	0	0	0	የማይሞት
immortality	0	1	0	0	0	0	0	0	0	0	ያለመሞት
immovable	0	0	0	0	0	1	1	0	0	1	የማይንቀሳቀስ
immune	0	0	0	0	0	0	0	0	0	0	የበሽታ መከላከያ
immunity	0	0	0	0	0	0	0	0	0	0	የበሽታ መከላከል
immunization	0	0	0	0	0	0	0	0	0	1	የበሽታ መከላከያ ክትባት
immutable	0	0	0	0	0	0	0	0	0	0	የማይለወጥ
imp	0	0	0	0	0	0	0	0	0	0	imp
impact	0	0	0	0	0	0	0	0	0	0	ተጽዕኖ
impair	0	0	0	0	0	1	0	0	0	0	ማበላሸት
impairment	0	0	0	0	0	1	0	0	0	0	እክል
impart	0	0	0	0	0	0	1	0	0	1	መስጠት
impartial	0	0	0	0	0	0	1	0	0	1	የማያዳላ
impartiality	0	0	0	0	0	0	1	0	0	1	ገለልተኛ መሆን
impassable	0	0	0	0	0	1	0	0	0	0	የማይተላለፍ
impassioned	0	0	0	0	0	0	0	0	0	0	ስሜትን የሚነካ
impatience	0	0	0	0	0	1	0	0	0	0	ትዕግስት ማጣት
impatient	0	1	0	0	0	1	0	0	0	0	ትዕግስት የሌለው
impeach	0	0	1	1	0	1	0	0	0	0	ኢምፔች
impeachment	0	0	0	0	0	1	0	0	0	0	ክስ መመስረት
impeccable	0	0	0	0	0	0	1	0	0	1	እንከን የለሽ
impede	0	0	0	0	0	1	0	0	0	0	እንቅፋት
impediment	0	0	0	0	0	0	0	0	0	0	እንቅፋት
impelled	0	0	0	0	0	0	0	0	0	0	ተገፋፍቷል።
impending	0	1	0	1	0	0	0	0	0	0	እየቀረበ ነው።
impenetrable	0	0	0	0	0	0	0	0	0	1	የማይበገር
imperative	0	0	0	0	0	0	0	0	0	0	አስፈላጊ
imperceptible	0	0	0	0	0	0	0	0	0	0	የማይታወቅ
imperfection	0	0	0	0	0	1	0	0	0	0	አለፍጽምና
imperfectly	0	0	0	0	0	1	0	0	0	0	ፍጽምና የጎደለው
imperial	0	0	0	0	0	0	0	0	0	0	ኢምፔሪያል
impermeable	1	0	0	1	0	0	0	0	0	0	የማይበገር
impermissible	0	0	0	0	0	0	0	0	0	0	የማይፈቀድ
impersonal	0	0	0	0	0	0	0	0	0	0	ግላዊ ያልሆነ
impersonate	0	0	0	0	0	1	0	0	0	0	ማስመሰል
impersonation	0	0	0	0	0	1	0	0	0	0	ማስመሰል
impervious	0	0	0	0	0	0	1	0	0	0	የማይበገር
impetus	0	0	0	0	0	0	0	0	0	0	ተነሳሽነት
implacable	0	0	0	0	0	1	0	0	0	0	የማይቻል
implant	0	0	0	0	0	0	0	0	0	0	መትከል
implantation	0	0	0	0	0	0	0	0	0	0	መትከል
implanted	0	0	0	0	0	0	0	0	0	0	የተተከለው
implement	0	0	0	0	0	0	0	0	0	0	መተግበር
implicate	1	0	0	0	0	1	0	0	0	0	አንድምታ
implicated	0	0	0	0	0	0	0	0	0	0	አንድምታ ያለው
implication	0	0	0	0	0	0	0	0	0	0	አንድምታ
implied	0	0	0	0	0	0	0	0	0	0	በተዘዋዋሪ
implore	0	0	0	0	0	0	0	0	0	0	ተማጸነ
implosion	0	0	0	0	0	0	0	0	0	0	implosion
imply	0	0	0	0	0	0	0	0	0	0	ማለቱ ነው።
impolite	0	0	1	0	0	1	0	0	0	0	ጨዋነት የጎደለው
import	0	0	0	0	0	0	0	0	0	0	አስመጣ
importance	0	1	0	0	0	0	1	0	0	0	አስፈላጊነት
important	0	0	0	0	0	0	1	0	0	1	አስፈላጊ
importation	0	0	0	0	0	0	0	0	0	0	ማስመጣት
impose	0	0	0	0	0	0	0	0	0	0	መጫን
imposing	0	0	0	0	0	0	0	0	0	0	መጫን
imposition	0	0	0	0	0	1	0	0	0	0	መጫን
impossibility	0	0	0	0	0	0	0	0	0	0	የማይቻል
impossible	0	0	0	0	0	1	0	1	0	0	የማይቻል
impotence	1	0	0	1	0	1	0	1	0	0	አቅም ማጣት
impotent	0	0	0	0	0	1	0	0	0	0	አቅም የሌለው
impound	0	0	0	0	0	1	0	0	0	0	ማሰር
impracticable	0	0	0	0	0	1	0	0	0	0	ሊተገበር የማይችል
impress	0	0	0	0	0	0	1	0	0	0	መደነቅ
impression	0	0	0	0	0	0	1	0	0	0	እንድምታ
impressionable	0	0	0	0	0	0	0	0	0	1	ሊታወቅ የሚችል
imprint	0	0	0	0	0	0	0	0	0	0	አሻራ
imprison	0	0	0	0	0	1	0	0	0	0	ማሰር
imprisoned	1	0	1	1	0	1	0	1	0	0	ታስሯል።
imprisonment	1	0	1	1	0	1	0	1	0	0	እስራት
improbable	0	0	0	0	0	0	0	0	0	0	የማይቻል
impromptu	0	0	0	0	0	0	0	0	0	0	ሳይታሰብ
impropriety	0	0	0	0	0	1	0	0	0	0	አላግባብ
improve	0	1	0	0	1	0	1	0	0	1	ማሻሻል
improved	0	0	0	0	0	0	1	0	0	0	ተሻሽሏል
improvement	0	0	0	0	1	0	1	0	0	1	ማሻሻል
improving	0	0	0	0	0	0	1	0	0	0	ማሻሻል
improvisation	0	0	0	0	0	0	0	0	1	0	ማሻሻል
improvise	0	1	0	0	0	0	1	0	1	0	ማሻሻል
improvised	0	0	0	0	0	0	0	0	0	0	ተሻሽሏል
imprudent	0	0	0	0	0	1	0	1	0	0	የማይታወቅ
impulse	0	0	0	0	0	0	0	0	0	0	መነሳሳት።
impunity	0	0	0	0	0	0	0	0	0	0	ያለመከሰስ
impure	0	0	1	0	0	1	0	0	0	0	ርኩስ
impurity	0	0	1	0	0	1	0	0	0	0	ርኩሰት
imputation	0	0	0	0	0	1	0	0	0	0	ግምት
inability	0	0	0	0	0	1	0	1	0	0	አለመቻል
inaccessible	0	0	0	0	0	1	0	0	0	0	የማይደረስ
inaccurate	0	0	0	0	0	1	0	0	0	0	ትክክል ያልሆነ
inaction	0	0	0	0	0	1	0	0	0	0	እንቅስቃሴ አለማድረግ
inactivate	0	0	0	0	0	0	0	0	0	0	የማይነቃነቅ
inactivation	0	0	0	0	0	0	0	0	0	0	ማንቃት
inactive	0	0	0	0	0	0	0	0	0	0	እንቅስቃሴ-አልባ
inactivity	0	0	0	0	0	1	0	0	0	0	እንቅስቃሴ-አልባነት
inadequacy	0	0	0	0	0	1	0	0	0	0	በቂ አለመሆን
inadequate	0	0	0	0	0	1	0	1	0	0	በቂ ያልሆነ
inadmissible	1	0	1	0	0	1	0	0	0	0	ተቀባይነት የሌለው
inadvertent	0	0	0	0	0	0	0	0	0	0	ባለማወቅ
inadvertently	0	0	0	0	0	0	0	0	0	0	ባለማወቅ
inalienable	0	0	0	0	0	0	1	0	0	0	የማይገሰስ
inane	0	0	0	0	0	1	0	0	0	0	ኢኔን
inanimate	0	0	0	0	0	0	0	0	0	0	ግዑዝ
inapplicable	0	0	0	0	0	1	0	0	0	0	የማይተገበር
inappropriate	1	0	1	0	0	1	0	1	0	0	ተገቢ ያልሆነ
inattention	1	0	0	0	0	1	0	0	0	0	ትኩረት የለሽነት
inaudible	0	0	0	0	0	1	0	0	0	0	የማይሰማ
inaugural	0	1	0	0	0	0	0	0	0	0	የመክፈቻ
inaugurate	0	0	0	0	0	0	0	0	0	0	መመረቅ
inauguration	0	1	0	0	1	0	1	0	0	1	ምረቃ
inborn	0	0	0	0	0	0	0	0	0	0	መወለድ
inbred	0	0	0	0	0	0	0	0	0	0	የተዳቀለ
incalculable	0	0	0	0	0	1	0	0	0	0	ሊቆጠር የማይችል
incandescent	0	0	0	0	0	0	0	0	0	0	ያለፈበት
incapable	0	0	0	0	0	0	0	0	0	0	አቅም የሌለው
incapacity	0	0	0	0	0	1	0	0	0	0	አቅም ማጣት
incarceration	1	0	1	1	0	1	0	1	0	0	መታሰር
incase	1	0	1	1	0	1	0	1	0	0	ምናልባት
incendiary	1	0	0	1	0	1	0	0	1	0	ተቀጣጣይ
incense	1	0	0	0	0	1	0	0	0	0	ዕጣን
incentive	0	0	0	0	0	0	0	0	0	0	ማበረታቻ
inception	0	0	0	0	0	0	0	0	0	0	አጀማመር
incessant	0	0	0	0	0	1	0	0	0	0	የማያቋርጥ
incessantly	0	0	0	0	0	0	0	0	0	0	ያለማቋረጥ
incest	1	0	1	1	0	1	0	1	0	0	የጾታ ግንኙነት
incestuous	0	0	1	0	0	1	0	0	0	0	ዘመዳሞች
inch	0	0	0	0	0	0	0	0	0	0	ኢንች
incidence	0	0	0	0	0	0	0	0	0	0	ክስተት
incident	0	0	0	0	0	0	0	0	1	0	ክስተት
incidentally	0	0	0	0	0	0	0	0	0	0	በአጋጣሚ
incineration	0	0	0	0	0	1	0	0	0	0	ማቃጠል
incipient	0	0	0	0	0	0	0	0	0	0	ተነሳሽነት
incision	0	0	0	0	0	0	0	0	0	0	መቆረጥ
incisive	0	0	0	0	0	0	1	0	0	0	ቀስቃሽ
incite	1	1	0	1	0	1	0	0	0	0	ማነሳሳት።
incitement	0	0	0	0	0	0	0	0	0	0	ማነሳሳት።
inclement	0	0	0	0	0	1	0	0	0	0	መበደል
inclination	0	0	0	0	0	0	0	0	0	0	ዝንባሌ
incline	0	0	0	0	0	0	0	0	0	1	ማዘንበል
inclined	0	0	0	0	0	0	0	0	0	0	ያዘነብላል
include	0	0	0	0	0	0	1	0	0	0	ማካተት
included	0	0	0	0	0	0	1	0	0	0	ተካቷል
including	0	0	0	0	0	0	1	0	0	0	ጨምሮ
inclusion	0	0	0	0	0	0	0	0	0	1	ማካተት
inclusive	0	0	0	0	0	0	1	0	0	0	አካታች
incognito	0	0	0	0	0	0	0	0	0	0	ማንነት የማያሳውቅ
incoherent	0	0	0	0	0	1	0	0	0	0	የማይጣጣም
income	0	1	0	0	1	1	1	1	0	1	ገቢ
incoming	0	0	0	0	0	0	0	0	0	0	ገቢ
incompatible	1	0	1	0	0	1	0	1	0	0	የማይጣጣም
incompetence	0	0	0	0	0	1	0	0	0	0	አለመቻል
incompetent	1	0	0	0	0	1	0	1	0	0	ብቃት የሌለው
incompletely	0	0	0	0	0	0	0	0	0	0	ያልተሟላ
incompleteness	0	0	0	0	0	1	0	0	0	0	አለመሟላት
incomprehensible	0	0	0	0	0	1	0	0	0	0	ለመረዳት የማይቻል
inconclusive	0	0	0	0	0	0	0	0	0	0	የማይጨበጥ
incongruous	1	0	0	0	0	1	0	0	0	0	የማይመሳሰል
inconsequential	0	0	0	0	0	1	0	1	0	0	የማይጠቅም
inconsiderate	1	0	1	0	0	1	0	1	0	0	ግምት ውስጥ የማይገባ
inconsistency	0	0	0	0	0	1	0	0	0	0	አለመመጣጠን
inconspicuous	0	0	0	0	0	0	0	0	0	0	የማይታይ
incontinence	0	0	0	0	0	0	0	0	1	0	አለመስማማት
inconvenient	1	0	1	0	0	1	0	1	0	0	የማይመች
incorporate	0	0	0	0	0	0	0	0	0	0	ማካተት
incorporation	0	0	0	0	0	0	0	0	0	0	ማካተት
incorrect	0	0	0	0	0	1	0	0	0	0	ትክክል አይደለም
increase	0	0	0	0	0	0	1	0	0	0	መጨመር
increased	0	0	0	0	0	0	0	0	0	0	ጨምሯል
incredulous	1	0	1	0	0	1	0	0	0	0	የማይታመን
increment	0	0	0	0	0	0	0	0	0	0	መጨመር
incrimination	0	0	0	1	0	1	0	1	0	0	መወንጀል
incubation	0	0	0	0	0	0	0	0	0	0	መፈልፈያ
incubus	0	0	1	1	0	1	0	0	0	0	incubus
incur	0	0	0	0	0	1	0	0	0	0	ያስከትላሉ
incurable	1	0	1	1	0	1	0	1	0	0	የማይድን
incursion	0	0	0	1	0	1	0	0	0	0	ወረራ
indebted	0	0	0	0	0	0	0	0	0	0	ዕዳ ያለበት
indecency	1	0	1	0	0	0	0	0	0	0	ብልግና
indecent	0	0	1	0	0	1	0	0	0	0	ጨዋነት የጎደለው
indecision	0	0	0	0	0	1	0	0	0	0	አለመወሰን
indecisive	0	0	0	0	0	1	0	0	0	0	ውሳኔ የማይሰጥ
indefensible	0	0	0	1	0	1	0	0	0	0	የማይከላከል
indelible	0	0	0	0	0	0	1	0	0	1	የማይጠፋ
indemnification	0	0	0	0	0	0	0	0	0	0	ማካካሻ
indemnify	0	0	0	0	0	1	0	0	0	0	ካሳ መክፈል
indemnity	0	0	0	0	0	0	1	0	0	1	ካሳ
indent	0	0	0	0	0	0	0	0	0	1	ገብ
indentation	0	0	0	0	0	0	0	0	0	0	ወደ ውስጥ መግባት
indenture	1	0	0	0	0	1	0	0	0	0	ኢንደንቸር
independence	0	1	0	0	1	0	1	0	1	1	ነፃነት
independent	0	0	0	0	0	0	0	0	0	0	ገለልተኛ
indescribable	0	0	0	0	0	0	0	0	0	0	ሊገለጽ የማይችል
indestructible	0	0	0	0	0	0	1	0	0	1	የማይበላሽ
indeterminate	0	0	0	0	0	1	0	0	0	0	ያልተወሰነ
index	0	0	0	0	0	0	0	0	0	0	ኢንዴክስ
indicating	0	0	0	0	0	0	0	0	0	0	የሚያመለክት
indication	0	0	0	0	0	0	0	0	0	0	ምልክት
indicative	0	0	0	0	0	0	0	0	0	0	አመላካች
indicator	0	0	0	0	0	0	0	0	0	0	አመልካች
indice	0	0	0	0	0	0	0	0	0	0	አመልካች
indict	1	0	0	1	0	1	0	0	0	0	መወንጀል
indictment	0	0	0	1	0	1	0	0	0	0	ክስ
indifference	1	0	1	1	0	1	0	1	0	0	ግዴለሽነት
indigenous	0	0	0	0	0	0	0	0	0	0	አገር በቀል
indigent	0	0	0	0	0	1	0	1	0	0	ድሆች
indigestion	0	0	0	0	0	0	0	0	0	0	የምግብ አለመፈጨት
indignant	1	0	0	0	0	1	0	0	0	0	የተናደደ
indignation	1	0	1	0	0	1	0	0	0	0	ቁጣ
indigo	0	0	0	0	0	0	0	0	0	0	ኢንዲጎ
indirect	0	0	0	0	0	0	0	0	0	0	ቀጥተኛ ያልሆነ
indispensable	0	0	0	0	0	0	0	0	0	0	አስፈላጊ ነው
indistinct	0	0	0	0	0	1	0	0	0	0	ግልጽ ያልሆነ
indistinguishable	0	0	0	0	0	0	0	0	0	0	የማይለይ
individuality	0	0	0	0	0	0	1	0	0	0	ግለሰባዊነት
indivisible	0	0	0	0	0	0	0	0	0	1	የማይከፋፈል
indoctrination	1	0	0	1	0	1	0	0	0	0	ኢንዶክትሪኔሽን
indolent	0	0	0	0	0	1	0	0	0	0	የማይረባ
indomitable	0	0	0	1	0	0	1	0	0	0	የማይበገር
indoor	0	0	0	0	0	0	0	0	0	0	የቤት ውስጥ
induce	0	0	0	0	0	0	0	0	0	0	ማነሳሳት።
induced	0	0	0	0	0	0	0	0	0	0	ተነሳሳ
inducement	0	0	0	0	0	0	0	0	0	0	ማነሳሳት
induction	0	0	0	0	0	0	0	0	0	0	ማስተዋወቅ
indulge	0	0	0	0	0	0	0	0	0	0	ማስደሰት
indulgence	0	0	0	0	0	0	0	0	0	0	መደሰት
indulgent	0	0	0	0	0	0	0	0	0	0	ነፍጠኛ
industrious	0	0	0	0	0	0	0	0	0	0	ታታሪ
industry	0	0	0	0	0	0	0	0	0	0	ኢንዱስትሪ
ineffable	0	0	0	0	0	0	1	0	0	0	የማይታወቅ
ineffective	0	0	0	0	0	1	0	0	0	0	ውጤታማ ያልሆነ
ineffectual	0	0	1	0	0	1	0	0	0	0	ውጤታማ ያልሆነ
inefficiency	0	0	1	0	0	1	0	1	0	0	ቅልጥፍና ማጣት
inefficient	0	0	0	0	0	1	0	1	0	0	ውጤታማ ያልሆነ
inelastic	0	0	0	0	0	0	0	0	0	0	የማይበገር
ineligible	0	0	0	0	0	0	0	0	0	0	ብቁ ያልሆነ
inept	1	0	1	0	0	1	0	0	0	0	ያልተስተካከለ
ineptitude	0	0	1	1	0	1	0	1	0	0	ኢፍትሃዊነት
inequality	1	0	0	1	0	1	0	1	0	0	አለመመጣጠን
inequitable	0	0	0	0	0	1	0	0	0	0	ተመጣጣኝ ያልሆነ
inert	0	0	0	0	0	1	0	0	0	0	የማይነቃነቅ
inertia	0	0	0	0	0	0	0	0	0	0	መቸገር
inevitable	0	0	0	0	0	0	0	0	0	0	የማይቀር
inexact	0	0	0	0	0	0	0	0	0	0	ትክክል ያልሆነ
inexcusable	1	0	1	0	0	1	0	1	0	0	ማመካኛ የሌለው
inexhaustible	0	0	0	0	0	0	0	0	0	0	የማይጠፋ
inexpensive	0	0	0	0	0	0	1	0	0	0	ርካሽ
inexperience	0	0	0	0	0	1	0	0	0	0	ልምድ ማጣት
inexperienced	0	0	0	0	0	1	0	0	0	0	ልምድ የሌለው
inexplicable	0	0	0	0	0	1	0	0	1	0	ሊገለጽ የማይችል
infallibility	0	0	0	0	0	0	0	0	0	1	አለመሳሳት
infallible	0	0	0	0	0	0	1	0	0	0	የማይሳሳት
infamous	1	0	1	1	0	1	0	0	0	0	የማይታወቅ
infamy	0	0	0	0	0	1	0	1	0	0	ስም ማጥፋት
infancy	0	0	0	0	0	0	0	0	0	0	የልጅነት ጊዜ
infant	0	1	0	1	1	0	1	0	1	0	ሕፃን
infanticide	1	1	1	1	0	1	0	1	0	0	የጨቅላ ነፍስ ግድያ
infantile	1	0	1	0	0	1	0	0	0	0	ጨቅላ
infantry	0	0	0	0	0	0	0	0	0	0	እግረኛ ወታደር
infarct	0	0	0	1	0	1	0	0	1	0	ኢንፍራክቲክ
infatuation	0	0	0	0	0	0	0	0	0	0	የፍቅር ስሜት
infeasible	0	0	0	0	0	0	0	0	0	0	የማይቻል
infect	0	0	1	0	0	1	0	0	0	0	መበከል
infection	0	0	0	1	0	1	0	0	0	0	ኢንፌክሽን
infectious	0	0	1	1	0	1	0	1	0	0	ተላላፊ
infer	0	0	0	0	0	0	0	0	0	0	ማመዛዘን
inference	0	0	0	0	0	0	0	0	0	0	ግምት
inferential	0	0	0	0	0	0	0	0	0	0	የማይታመን
inferior	0	0	0	0	0	1	0	1	0	0	የበታች
inferiority	0	0	0	0	0	1	0	0	0	0	ዝቅተኛነት
inferno	1	0	0	1	0	1	0	0	0	0	እሳተ ገሞራ
infertile	0	0	0	0	0	0	0	0	0	0	መካን
infertility	0	0	0	0	0	1	0	1	0	0	መሃንነት
infestation	0	0	1	1	0	1	0	0	0	0	መበከል
infidel	1	0	1	1	0	1	0	0	0	0	የማያምን
infidelity	1	0	1	1	0	1	0	1	0	0	ክህደት
infiltration	0	0	0	0	0	1	1	0	0	0	ሰርጎ መግባት
infinite	0	0	0	0	0	0	1	0	0	0	ማለቂያ የሌለው
infinitely	0	0	0	0	0	0	0	0	0	0	ማለቂያ የሌለው
infinitesimal	0	0	0	0	0	0	0	0	0	0	ማለቂያ የሌለው
infinity	0	1	0	0	1	0	1	0	0	1	ማለቂያ የሌለው
infirm	0	0	0	0	0	1	0	0	0	0	ደካማ
infirmary	0	0	0	0	0	0	0	0	0	0	የሕሙማን ክፍል
infirmity	0	0	0	1	0	1	0	0	0	0	ድካም
inflammation	0	0	0	0	0	1	0	0	0	0	እብጠት
inflated	0	0	0	0	0	1	0	0	0	0	የተነፈሰ
inflation	0	0	0	1	0	1	0	0	0	0	የዋጋ ግሽበት
inflection	0	0	0	0	0	0	0	0	0	0	ኢንፌክሽኑ
inflict	1	0	0	1	0	1	0	1	0	0	ማድረስ
infliction	0	0	0	1	0	1	0	1	0	0	መጎሳቆል
inflorescence	0	0	0	0	0	0	0	0	0	0	የአበባ ማበጠር
influence	0	0	0	0	0	1	1	0	0	0	ተጽዕኖ
influential	0	0	0	0	0	0	1	0	0	1	ተፅዕኖ ፈጣሪ
influenza	0	0	0	0	0	1	0	0	0	0	ኢንፍሉዌንዛ
influx	0	0	0	0	0	0	0	0	0	0	ወደ ውስጥ መግባት
inform	0	0	0	0	0	0	0	0	0	1	ማሳወቅ
informal	0	0	0	0	0	0	0	0	0	0	መደበኛ ያልሆነ
informant	0	0	0	0	0	0	0	0	0	0	መረጃ ሰጪ
information	0	0	0	0	0	0	1	0	0	0	መረጃ
informed	0	0	0	0	0	0	0	0	0	0	ተነግሯል
informer	0	0	0	0	0	1	0	0	0	0	መረጃ ሰጪ
infraction	1	0	0	0	0	1	0	0	0	0	ጥሰት
infrequent	0	0	0	0	0	0	0	0	1	0	አልፎ አልፎ
infrequently	0	0	0	0	0	1	0	0	0	0	አልፎ አልፎ
infringement	0	0	0	0	0	1	0	0	0	0	ጥሰት
infuse	0	0	0	0	0	0	0	0	0	0	አስገባ
infused	0	0	0	0	0	0	0	0	0	0	ገብቷል
infusion	0	0	0	0	0	0	0	0	0	0	መረቅ
ingenious	0	0	0	0	0	0	1	0	0	0	ብልሃተኛ
ingenuity	0	0	0	0	0	0	0	0	0	0	ብልሃት
ingest	0	0	0	0	0	0	0	0	0	0	አስገባ
ingestion	0	0	0	0	0	0	0	0	0	0	ወደ ውስጥ ማስገባት
ingot	0	0	0	0	0	0	0	0	0	0	ingot
ingrained	0	0	0	0	0	0	0	0	0	0	ሥር የሰደዱ
ingredient	0	0	0	0	0	0	0	0	0	0	ንጥረ ነገር
ingress	0	0	0	0	0	0	0	0	0	0	ወደ ውስጥ መግባት
inhabit	0	0	0	0	0	0	0	0	0	0	መኖር
inhabitant	0	0	0	0	0	0	0	0	0	0	ነዋሪ
inhabited	0	0	0	0	0	0	0	0	0	0	የሚኖርበት
inhabiting	0	0	0	0	0	0	0	0	0	0	መኖር
inhalation	0	0	0	0	0	0	0	0	0	0	ወደ ውስጥ መተንፈስ
inhale	0	0	0	0	0	0	0	0	0	0	ወደ ውስጥ መተንፈስ
inherent	0	0	0	0	0	0	0	0	0	0	ተፈጥሯዊ
inherit	0	0	0	0	0	0	0	0	0	0	ይወርሳሉ
inheritance	0	1	0	0	1	0	1	0	1	1	ውርስ
inhibit	1	0	1	0	0	1	0	1	0	0	መከልከል
inhibition	0	0	0	0	0	0	0	0	0	0	መከልከል
inhospitable	0	0	0	0	0	1	0	1	0	0	የማይመች
inhuman	1	0	1	1	0	1	0	1	0	0	ኢሰብአዊ
inhumanity	0	0	0	0	0	1	0	1	0	0	ኢሰብአዊነት
inimical	1	0	0	0	0	1	0	1	0	0	ኢሚካል
inimitable	0	0	0	0	0	0	1	0	0	1	የማይታመን
iniquity	0	0	1	0	0	1	0	0	0	0	በደል
initial	0	0	0	0	0	0	0	0	0	0	የመጀመሪያ
initiate	0	0	0	0	0	0	0	0	0	0	አስነሳ
initiated	0	0	0	0	0	0	0	0	0	0	ተጀመረ
initiative	0	0	0	0	0	0	0	0	0	0	ተነሳሽነት
inject	0	0	0	0	0	0	0	0	0	0	መርፌ
injection	0	0	0	1	0	0	0	0	0	0	መርፌ
injunction	0	0	0	0	0	1	0	0	0	0	ትእዛዝ
injure	1	0	0	1	0	1	0	1	0	0	መጉዳት
injured	0	0	0	1	0	1	0	1	0	0	ተጎድቷል
injurious	1	0	0	1	0	1	0	1	0	0	ጎጂ
injury	1	0	0	1	0	1	0	1	0	0	ጉዳት
injustice	1	0	0	0	0	1	0	0	0	0	ኢፍትሃዊነት
ink	0	0	0	0	0	0	0	0	0	0	ቀለም
inkling	0	0	0	0	0	0	0	0	0	0	መሳል
inland	0	0	0	0	0	0	0	0	0	0	ወደ ውስጥ
inlay	0	0	0	0	0	0	0	0	0	0	inlay
inlet	0	0	0	0	0	0	0	0	0	0	ማስገቢያ
inmate	0	0	1	1	0	1	0	0	0	0	እስረኛ
inn	0	0	0	0	0	0	0	0	0	0	ትንሽ ሆቴል
innate	0	0	0	0	0	0	0	0	0	0	የተፈጠረ
innermost	0	0	0	0	0	0	0	0	0	0	ከውስጥ
innings	0	0	0	0	0	0	0	0	0	0	ኢኒንግስ
innkeeper	0	0	0	0	0	0	0	0	0	0	የእንግዳ ማረፊያ ጠባቂ
innocence	0	0	0	0	0	0	1	0	0	0	ንፁህነት
innocent	0	0	0	0	0	0	1	0	0	1	ንፁሀን
innocently	0	0	0	0	0	0	1	0	0	0	ያለ ጥፋተኝነት
innocuous	0	0	0	0	0	0	1	0	0	0	የማይጎዳ
innovate	0	0	0	0	0	0	1	0	0	0	ፈጠራን መፍጠር
innovation	0	0	0	0	0	0	1	0	0	0	ፈጠራ
innuendo	0	0	0	0	0	0	0	0	0	0	ንቀት
innumerable	0	0	0	0	0	0	0	0	0	0	ስፍር ቁጥር የሌላቸው
inoculation	0	1	0	0	0	0	0	0	0	1	መከተብ
inoperative	1	0	0	0	0	1	0	0	0	0	የማይሰራ
inordinate	0	0	0	0	0	0	0	0	0	0	ከመጠን ያለፈ
inorganic	0	0	0	0	0	0	0	0	0	0	ኦርጋኒክ ያልሆነ
inquest	0	0	0	0	0	0	0	0	0	0	መመርመር
inquire	0	0	0	0	0	0	0	0	0	0	መጠየቅ
