English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Turkmen Word
inflated	0	0	0	0	0	1	0	0	0	0	çişirildi
inflation	0	0	0	1	0	1	0	0	0	0	inflýasiýa
inflection	0	0	0	0	0	0	0	0	0	0	inflýasiýa
inflict	1	0	0	1	0	1	0	1	0	0	urmak
infliction	0	0	0	1	0	1	0	1	0	0	inflýasiýa
inflorescence	0	0	0	0	0	0	0	0	0	0	inflorescence
influence	0	0	0	0	0	1	1	0	0	0	täsir
influential	0	0	0	0	0	0	1	0	0	1	täsirli
influenza	0	0	0	0	0	1	0	0	0	0	dümew
influx	0	0	0	0	0	0	0	0	0	0	akymy
inform	0	0	0	0	0	0	0	0	0	1	habar ber
informal	0	0	0	0	0	0	0	0	0	0	resmi däl
informant	0	0	0	0	0	0	0	0	0	0	maglumatçy
information	0	0	0	0	0	0	1	0	0	0	maglumat
informed	0	0	0	0	0	0	0	0	0	0	habarly
informer	0	0	0	0	0	1	0	0	0	0	maglumatçy
infraction	1	0	0	0	0	1	0	0	0	0	bozulmagy
infrequent	0	0	0	0	0	0	0	0	1	0	ýygy-ýygydan
infrequently	0	0	0	0	0	1	0	0	0	0	ýygy-ýygydan
infringement	0	0	0	0	0	1	0	0	0	0	hukuklarynyň bozulmagy
infuse	0	0	0	0	0	0	0	0	0	0	guýuň
infused	0	0	0	0	0	0	0	0	0	0	guýulýar
infusion	0	0	0	0	0	0	0	0	0	0	infuziýa
ingenious	0	0	0	0	0	0	1	0	0	0	ussat
ingenuity	0	0	0	0	0	0	0	0	0	0	ugurtapyjylyk
ingest	0	0	0	0	0	0	0	0	0	0	içmek
ingestion	0	0	0	0	0	0	0	0	0	0	iýmitlenmek
ingot	0	0	0	0	0	0	0	0	0	0	ingot
ingrained	0	0	0	0	0	0	0	0	0	0	kök urupdyr
ingredient	0	0	0	0	0	0	0	0	0	0	düzümi
ingress	0	0	0	0	0	0	0	0	0	0	girelge
inhabit	0	0	0	0	0	0	0	0	0	0	ýaşa
inhabitant	0	0	0	0	0	0	0	0	0	0	ýaşaýjysy
inhabited	0	0	0	0	0	0	0	0	0	0	ilaty
inhabiting	0	0	0	0	0	0	0	0	0	0	ýaşaýan
inhalation	0	0	0	0	0	0	0	0	0	0	dem almak
inhale	0	0	0	0	0	0	0	0	0	0	dem al
inherent	0	0	0	0	0	0	0	0	0	0	mahsusdyr
inherit	0	0	0	0	0	0	0	0	0	0	miras al
inheritance	0	1	0	0	1	0	1	0	1	1	miras
inhibit	1	0	1	0	0	1	0	1	0	0	saklamak
inhibition	0	0	0	0	0	0	0	0	0	0	gadaganlyk
inhospitable	0	0	0	0	0	1	0	1	0	0	myhmansöýer
inhuman	1	0	1	1	0	1	0	1	0	0	adamkärçiliksiz
inhumanity	0	0	0	0	0	1	0	1	0	0	adamkärçiliksizlik
inimical	1	0	0	0	0	1	0	1	0	0	manysyz
inimitable	0	0	0	0	0	0	1	0	0	1	bahasyna ýetip bolmajak zat
iniquity	0	0	1	0	0	1	0	0	0	0	zalymlyk
initial	0	0	0	0	0	0	0	0	0	0	başlangyç
initiate	0	0	0	0	0	0	0	0	0	0	başla
initiated	0	0	0	0	0	0	0	0	0	0	başlady
initiative	0	0	0	0	0	0	0	0	0	0	inisiatiwasy
inject	0	0	0	0	0	0	0	0	0	0	sanjym
injection	0	0	0	1	0	0	0	0	0	0	sanjym
injunction	0	0	0	0	0	1	0	0	0	0	görkezme
injure	1	0	0	1	0	1	0	1	0	0	şikes ýetmek
injured	0	0	0	1	0	1	0	1	0	0	ýaralandy
injurious	1	0	0	1	0	1	0	1	0	0	zyýanly
injury	1	0	0	1	0	1	0	1	0	0	şikes
injustice	1	0	0	0	0	1	0	0	0	0	adalatsyzlyk
ink	0	0	0	0	0	0	0	0	0	0	syýa
inkling	0	0	0	0	0	0	0	0	0	0	syýa
inland	0	0	0	0	0	0	0	0	0	0	içerde
inlay	0	0	0	0	0	0	0	0	0	0	örtük
inlet	0	0	0	0	0	0	0	0	0	0	giriş
inmate	0	0	1	1	0	1	0	0	0	0	tussag
inn	0	0	0	0	0	0	0	0	0	0	myhmanhana
innate	0	0	0	0	0	0	0	0	0	0	dogabitdi
innermost	0	0	0	0	0	0	0	0	0	0	içerde
innings	0	0	0	0	0	0	0	0	0	0	inning
innkeeper	0	0	0	0	0	0	0	0	0	0	myhmanhana işgäri
innocence	0	0	0	0	0	0	1	0	0	0	bigünälik
innocent	0	0	0	0	0	0	1	0	0	1	bigünä
innocently	0	0	0	0	0	0	1	0	0	0	bigünä
innocuous	0	0	0	0	0	0	1	0	0	0	bigünä
innovate	0	0	0	0	0	0	1	0	0	0	täzeläň
innovation	0	0	0	0	0	0	1	0	0	0	innowasiýa
innuendo	0	0	0	0	0	0	0	0	0	0	innuendo
innumerable	0	0	0	0	0	0	0	0	0	0	sansyz
inoculation	0	1	0	0	0	0	0	0	0	1	sanjym
inoperative	1	0	0	0	0	1	0	0	0	0	işlemeýär
inordinate	0	0	0	0	0	0	0	0	0	0	nädogry
inorganic	0	0	0	0	0	0	0	0	0	0	organiki däl
inquest	0	0	0	0	0	0	0	0	0	0	gözleg
inquire	0	0	0	0	0	0	0	0	0	0	sora
inquirer	0	0	0	0	0	0	1	0	0	0	soraýjy
inquiring	0	0	0	0	0	0	0	0	0	0	soramak
inquiry	0	1	0	0	0	0	1	0	0	0	derňew
inquisitive	0	0	0	0	0	0	1	0	0	0	bilesigeliji
insane	1	0	0	1	0	1	0	0	0	0	däli
insanity	1	0	1	1	0	1	0	1	0	0	dälilik
inscription	0	0	0	0	0	0	0	0	0	0	ýazgy
inscrutable	0	0	0	0	0	0	0	0	0	0	düşündirip bolmaýar
insect	0	0	0	0	0	0	0	0	0	0	mör-möjek
insecure	1	0	0	1	0	1	0	1	0	0	ygtybarly däl
insecurity	0	0	0	1	0	1	0	0	0	0	howpsuzlyk
inseparable	0	0	0	0	1	0	1	0	0	1	aýrylmaz
insert	0	0	0	0	0	0	0	0	0	0	goýmak
inserted	0	0	0	0	0	0	0	0	0	0	goýuldy
insertion	0	0	0	0	0	0	0	0	0	0	goýmak
inside	0	0	0	0	0	0	0	0	0	0	içinde
insidious	1	0	1	1	0	1	0	0	0	0	mekir
insight	0	0	0	0	0	0	0	0	0	0	düşünje
insignia	0	0	0	0	0	0	1	0	0	0	nyşan
insignificance	0	0	0	0	0	1	0	0	0	0	ähmiýetsiz
insignificant	1	0	0	0	0	1	0	1	0	0	ujypsyz
insipid	0	0	0	0	0	1	0	0	0	0	içgysgynç
insist	0	0	0	0	0	0	0	0	0	0	tutuň
insolent	0	0	0	0	0	1	0	0	0	0	kemsidiji
insoluble	0	0	0	0	0	0	0	0	0	0	eräp bilmeýär
insolvency	0	0	0	1	0	1	0	1	1	0	tozmak
insolvent	0	0	0	1	0	1	0	1	0	1	tölege ukypsyz
inspect	0	0	0	0	0	0	0	0	0	0	barlamak
inspector	0	0	0	0	0	0	1	0	0	0	inspektor
inspiration	0	1	0	0	1	0	1	0	0	0	Ylham
inspire	0	1	0	0	1	0	1	0	0	1	ylham ber
inspired	0	0	0	0	1	0	1	0	1	1	ylham aldy
instability	0	0	1	1	0	1	0	0	0	0	durnuksyzlyk
install	0	1	0	0	0	0	0	0	0	0	gurmak
installation	0	0	0	0	0	0	0	0	0	0	gurmak
installment	0	0	0	0	0	0	0	0	0	0	Bölüm
instance	0	0	0	0	0	0	0	0	0	0	mysal
instant	0	0	0	0	0	0	0	0	0	0	dessine
instantaneous	0	0	0	0	0	0	0	0	0	0	dessine
instantaneously	0	0	0	0	0	0	0	0	0	0	dessine
instigate	0	0	0	0	0	1	0	0	0	0	öjükdirmek
instigation	0	0	0	0	0	1	0	0	0	0	öjükdirmek
instill	0	0	0	0	0	0	0	0	0	0	ornaşdyrmak
instinct	0	0	0	0	0	0	0	0	0	0	instinkt
instinctive	1	0	1	1	0	0	1	0	0	0	instinkt
institute	0	0	0	0	0	0	0	0	0	1	instituty
institution	0	0	0	0	0	0	0	0	0	0	edara
instruct	0	0	0	0	0	0	1	0	0	1	görkezme
instructed	0	0	0	0	0	0	0	0	0	0	görkezmesi berildi
instruction	0	0	0	0	0	0	1	0	0	1	görkezme
instructional	0	0	0	0	0	0	0	0	0	0	görkezme
instructions	0	1	0	0	0	0	0	0	0	1	görkezmeleri
instructive	0	0	0	0	0	0	0	0	0	0	öwrediji
instructor	0	1	0	0	0	0	1	0	0	1	mugallym
instrument	0	0	0	0	0	0	0	0	0	0	gural
instrumental	0	0	0	0	0	0	1	0	0	0	gural
instrumentalist	0	0	0	0	0	0	0	0	0	0	instrumentalist
instrumentality	0	0	0	0	0	0	0	0	0	0	gural
insufficiency	1	0	0	0	0	1	0	0	0	0	ýetmezçiligi
insufficient	0	0	0	0	0	1	0	0	0	0	ýeterlik däl
insufficiently	0	0	0	0	0	1	0	0	0	0	ýeterlik däl
insular	0	0	0	0	0	0	0	0	0	0	insular
insulate	0	0	0	0	0	0	0	0	0	0	izolýasiýa
insulation	0	0	0	0	0	0	0	0	0	1	izolýasiýa
insult	1	0	1	0	0	1	0	1	1	0	kemsitmek
insulting	1	0	1	1	0	1	0	1	0	0	kemsidiji
insurance	0	0	0	0	0	0	0	0	0	0	ätiýaçlandyryş
insure	0	0	0	0	0	0	1	0	0	1	ätiýaçlandyryş
insurgent	0	0	0	0	0	1	0	0	0	0	gozgalaňçy
insurmountable	0	0	0	1	0	1	0	1	0	0	ýeňip bolmajak
insurrection	1	0	0	0	0	1	0	0	0	0	gozgalaň
intact	0	0	0	0	0	0	1	0	0	1	bitewi
intangible	0	0	0	0	0	0	0	0	0	0	maddy däl
integer	0	0	0	0	0	0	0	0	0	0	bitewi
integral	0	0	0	0	0	0	0	0	0	0	aýrylmaz
integrate	0	0	0	0	0	0	0	0	0	0	birleşdirmek
integration	0	0	0	0	0	0	0	0	0	0	integrasiýa
integrity	0	0	0	0	0	0	1	0	0	1	bitewilik
intellect	0	0	0	0	0	0	1	0	0	0	akyl
intellectual	0	0	0	0	0	0	1	0	0	0	intellektual
intelligence	0	0	0	1	1	0	1	0	0	1	akyl
intelligent	0	0	0	0	0	0	1	0	0	1	akylly
intelligibility	0	0	0	0	0	0	0	0	0	0	düşnükli
intelligible	0	0	0	0	0	0	0	0	0	0	düşnükli
intend	0	0	0	0	0	0	0	0	0	1	niýet etmek
intended	0	1	0	0	0	0	1	0	0	0	niýetlenen
intending	0	0	0	0	0	0	0	0	0	0	niýetli
intense	1	0	1	1	1	1	1	0	1	1	güýçli
intensely	0	0	0	0	0	0	0	0	0	0	intensiw
intensify	0	0	0	0	0	0	0	0	0	0	güýçlendirýär
intensity	0	0	0	0	0	0	0	0	0	0	intensiwligi
intent	0	0	0	0	0	0	0	0	0	0	niýet
intention	0	0	0	0	0	0	0	0	0	0	niýet
intentional	0	0	0	0	0	0	0	0	0	0	bilgeşleýin
intentionally	0	0	0	0	0	0	0	0	0	0	bilgeşleýin
inter	0	0	0	0	0	1	0	1	0	0	inter
interaction	0	0	0	0	0	0	0	0	0	0	özara täsir
intercede	0	0	0	1	0	0	0	1	0	0	şepagat et
intercept	0	0	0	0	0	0	0	0	0	0	saklamak
interception	0	0	0	0	0	0	0	0	0	0	saklamak
intercession	0	0	0	0	0	0	0	0	0	1	şepagat
interchange	0	0	0	0	0	0	0	0	0	0	çalyşmak
interchangeable	0	0	0	0	0	0	0	0	0	0	çalşylýar
interchanged	0	0	0	0	0	0	0	0	0	0	çalyşdy
intercom	0	0	0	0	0	0	0	0	0	0	interkom
intercourse	0	0	0	0	0	0	1	0	0	0	jyns gatnaşyklary
interdependence	0	0	0	0	0	0	0	0	0	0	baglylyk
interdependent	0	0	0	0	0	0	0	0	0	0	garaşly
interdiction	0	0	0	0	0	1	0	0	0	0	päsgelçilik
interest	0	0	0	0	0	0	1	0	0	0	göterim
interested	0	0	1	0	0	0	1	1	0	0	gyzyklanýar
interesting	0	0	0	0	0	0	1	0	0	0	gyzykly
interference	0	0	0	0	0	1	0	0	0	0	päsgelçilik
interferometer	0	0	0	0	0	0	0	0	0	0	interferometr
interim	0	1	0	0	0	0	0	0	0	0	aralyk
interior	0	0	1	0	0	0	1	0	0	1	içki
interlocutory	0	0	0	0	0	0	1	0	0	0	söhbetdeşlik
interlude	0	0	0	0	0	0	1	0	0	0	goşuň
intermediary	0	0	0	0	0	0	0	0	0	0	araçy
intermediate	0	0	0	0	0	0	0	0	0	0	aralyk
interment	0	0	0	0	0	1	0	1	0	0	aralyk
interminable	1	1	0	0	0	1	1	0	0	0	tükeniksiz
intermission	0	1	0	0	0	0	0	0	0	0	arakesme
intermittent	0	0	0	0	0	0	0	0	0	0	aralyk
intern	0	0	0	0	0	0	0	0	0	0	tejribe
internal	0	0	0	0	0	0	0	0	0	0	içerki
internally	0	0	0	0	0	0	0	0	0	0	içerde
international	0	0	0	0	0	0	0	0	0	0	halkara
interpolate	0	0	0	0	0	0	0	0	0	0	interpol
interpolation	0	0	0	0	0	0	0	0	0	0	interpolýasiýa
interpret	0	0	0	0	0	0	0	0	0	0	düşündir
interpretation	0	0	0	0	0	0	0	0	0	0	düşündiriş
interpreter	0	0	0	0	0	0	0	0	0	0	terjimeçi
interrelated	0	0	0	0	0	0	0	0	0	0	biri-biri bilen baglanyşyklydyr
interrogate	0	0	0	1	0	0	0	0	0	0	sorag etmek
interrogation	0	0	0	1	0	0	0	0	0	0	sorag etmek
interrupt	1	0	0	0	0	1	0	0	1	0	kesmek
interrupted	0	0	0	0	0	1	0	1	0	0	kesildi
interruption	0	0	0	0	0	0	0	0	0	0	arakesme
intersect	0	0	0	0	0	0	0	0	0	0	kesişýär
intersection	0	0	0	0	0	0	0	0	0	0	çatrygy
interstitial	0	0	0	0	0	0	0	0	0	0	interstisial
interval	0	0	0	0	0	0	0	0	0	0	aralyk
intervening	0	0	0	0	0	0	0	0	0	0	gatyşmak
intervention	0	0	0	0	0	1	1	1	0	0	gatyşmak
interview	0	0	0	0	0	0	0	0	0	0	söhbetdeşlik
interviewer	0	0	0	1	0	0	0	0	0	0	söhbetdeş
interworking	0	0	0	0	0	0	0	0	0	0	işlemek
intestate	0	0	0	0	0	1	0	0	0	0	içege
intestinal	0	0	1	0	0	0	0	0	0	0	içege
intestine	0	0	0	0	0	0	0	0	0	0	içege
intestines	0	0	0	0	0	0	0	0	0	0	içegeler
intimacy	0	0	0	0	0	0	0	0	0	0	ýakynlyk
intimate	0	1	0	0	1	0	1	0	0	1	ýakyn
intimately	0	1	0	1	1	0	0	0	0	0	ýakyn
intimation	0	0	0	0	0	0	0	0	0	0	ýakynlyk
intimidate	0	0	0	1	0	1	0	0	0	0	gorkuzmak
intimidation	1	0	0	1	0	1	0	0	0	0	gorkuzmak
intolerable	1	0	0	0	0	1	0	0	0	0	çydamsyz
intolerance	1	0	1	1	0	1	0	0	0	0	çydamsyzlyk
intolerant	1	0	1	1	0	1	0	1	0	0	çydamsyzlyk
intonation	0	0	0	0	0	0	1	0	0	0	intonasiýa
intoxicated	0	0	1	0	0	1	0	0	0	0	serhoş
intoxication	0	0	0	0	0	0	0	0	0	0	serhoşlyk
intractable	1	0	0	0	0	1	0	0	0	0	çylşyrymly
intramural	0	0	0	0	0	0	0	0	0	0	içerki
intrepid	0	0	0	0	0	0	1	0	0	0	intrepid
intricate	0	0	0	0	0	0	0	0	0	0	çylşyrymly
intrigue	0	1	0	1	0	1	0	0	1	0	dildüwşük
intriguing	0	0	0	0	0	0	0	0	0	0	gyzykly
intrinsic	0	0	0	0	0	0	0	0	0	0	içerki
intrinsically	0	0	0	0	0	0	0	0	0	0	içerde
introduction	0	0	0	0	0	0	0	0	0	0	giriş
introductory	0	0	0	0	0	0	0	0	0	0	giriş
introspection	0	0	0	0	0	0	0	0	0	0	gözleg
introspective	0	0	0	0	0	0	0	0	0	0	perspektiwaly
intruder	1	0	0	1	0	1	0	0	1	0	çozýan
intrusion	0	0	0	1	0	1	0	0	0	0	çozuş
intrusive	1	0	1	1	0	1	0	0	1	0	çozuş
intuition	0	0	0	0	0	0	1	0	0	1	duýgurlyk
intuitive	0	0	0	0	0	0	1	0	0	0	duýgur
intuitively	0	1	0	0	0	0	0	0	0	0	içgin
inundation	0	0	0	0	0	0	0	0	0	0	suwa düşmek
invade	1	0	0	1	0	1	0	1	1	0	çozmak
invader	1	0	0	1	0	1	0	1	0	0	basybalyjy
invalid	0	0	0	0	0	0	0	1	0	0	nädogry
invalidate	0	0	0	0	0	1	0	0	0	0	nädogry
invalidation	0	0	0	0	0	1	0	0	0	0	nädogry
invalidity	0	0	0	0	0	1	0	0	0	0	nädogry
invaluable	0	0	0	0	0	0	0	0	0	0	bahasyna ýetip bolmajak zatdyr
invariably	0	0	0	0	0	0	1	0	0	0	elmydama
invasion	1	0	0	0	0	1	0	0	0	0	çozuş
invent	0	0	0	0	0	0	0	0	0	0	oýlap tapyň
invention	0	0	0	0	0	0	0	0	0	0	oýlap tapyş
inventive	0	0	0	0	0	0	1	0	0	0	oýlap tapyjy
inventor	0	0	0	0	0	0	1	0	0	0	oýlap tapyjy
inventory	0	0	0	0	0	0	0	0	0	0	inwentar
inverse	0	0	0	0	0	0	0	0	0	0	ters
inversely	0	0	0	0	0	0	0	0	0	0	tersine
inversion	0	0	0	0	0	0	0	0	0	0	inversiýa
invert	0	0	0	0	0	0	0	0	0	0	tersine
inverted	0	0	0	0	0	0	0	0	0	0	tersine
investigate	0	0	0	0	0	0	1	0	0	0	derňe
investigation	0	1	0	0	0	0	0	0	0	0	derňew
investigator	0	0	0	0	0	0	0	0	0	0	sülçi
investor	0	0	0	0	0	0	0	0	0	0	inwestor
invigorate	0	0	0	0	0	0	1	0	0	0	güýçlendirmek
invincible	0	0	0	0	0	0	0	0	0	0	ýeňilmezek
invisibility	0	0	0	0	0	0	0	0	0	0	görünmezlik
invisible	0	0	0	0	0	0	0	0	0	0	görünmeýän
invitation	0	1	0	0	0	0	1	0	0	0	çakylyk
invite	0	1	0	0	1	0	1	0	1	1	çakylyk
inviting	0	1	0	0	1	0	1	0	1	1	çakylyk
invocation	0	1	0	0	0	0	0	0	0	1	çakylyk
invoice	0	0	0	0	0	0	0	0	0	0	hasap-faktura
invoke	0	1	0	0	0	0	0	0	0	0	çagyryň
involuntary	0	0	0	0	0	1	0	0	0	0	meýletin
involution	1	0	0	0	0	1	0	0	0	0	çekmek
involvement	1	0	0	0	0	0	0	0	0	0	gatnaşmak
inwards	0	0	0	0	0	0	0	0	0	0	içerde
iota	0	0	0	0	0	0	0	0	0	0	iota
irate	1	0	0	0	0	1	0	0	0	0	gaharlanýar
ire	1	0	0	0	0	1	0	0	0	0	gahar
iridescent	0	0	0	0	0	0	0	0	0	0	iridescent
iris	0	0	0	1	0	0	0	0	0	0	iris
iron	0	0	0	0	0	0	1	0	0	1	demir
ironic	0	0	0	0	0	0	0	0	0	0	gülkünç
irons	0	0	0	0	0	1	0	0	0	0	ütükler
irony	0	0	0	0	0	0	0	0	0	0	gülkünç
irradiation	0	0	0	0	0	0	0	0	0	0	şöhlelenme
irrational	0	0	1	1	0	1	0	0	0	0	manysyz
irrationality	0	0	0	0	0	1	0	0	0	0	manysyzlyk
irreconcilable	1	0	0	1	0	1	0	1	0	0	ylalaşyp bolmaýar
irreducible	0	0	0	0	0	0	1	0	0	0	düşnüksiz
irrefutable	0	0	0	0	0	0	1	0	0	1	jedelsiz
irregular	0	0	0	0	0	1	0	0	0	0	tertipsiz
irregularity	0	0	0	0	0	1	0	0	0	0	tertipsizlik
irregularly	0	0	0	0	0	0	0	0	0	0	tertipsiz
irrelevant	0	0	0	0	0	1	0	0	0	0	ähmiýetsiz
irreparable	0	0	0	1	0	1	0	1	0	0	düzedip bolmajak
irrepressible	0	0	0	0	0	0	0	0	0	0	gaýtaryp bolmajak
irresistible	0	0	0	0	0	0	0	0	0	0	gaýtaryp bolmajak
irrespective	0	0	0	0	0	0	0	0	0	0	garamazdan
irresponsible	0	0	0	0	0	1	0	0	0	0	jogapkärçiliksiz
irreverent	0	0	0	0	0	1	0	0	0	0	hormatsyz
irreversible	0	0	0	0	0	0	0	0	0	0	yzyna gaýtaryp bolmajak
irrevocable	0	0	0	0	0	1	0	0	0	0	yzyna gaýtaryp bolmajak
irrigate	0	0	0	0	0	0	0	0	0	0	suwarmak
irrigation	0	0	0	0	0	0	0	0	0	0	suwaryş
irritability	1	0	0	0	0	1	0	0	0	0	gaharjaňlyk
irritable	1	0	0	0	0	1	0	0	0	0	gaharjaň
irritating	1	0	1	0	0	1	0	0	0	0	gaharlandyryjy
irritation	1	0	1	0	0	1	0	1	0	0	gaharlanma
island	0	0	0	0	0	0	0	0	0	0	ada
isle	0	0	0	0	0	0	0	0	0	0	ada
islet	0	0	0	0	0	0	0	0	0	0	ada
isolate	0	0	0	0	0	0	0	1	0	0	izolirlemek
isolated	0	0	0	1	0	1	0	1	0	0	izolirlenen
isolation	0	0	0	0	0	1	0	1	0	0	izolýasiýa
isomorphism	0	0	0	0	0	0	0	0	0	0	izomorfizm
isothermal	0	0	0	0	0	0	0	0	0	0	izotermiki
issue	0	0	0	0	0	0	0	0	0	0	mesele
itch	0	0	0	0	0	0	0	0	0	0	gijilewük
itching	0	0	0	0	0	0	0	0	0	0	gijilewük
item	0	0	0	0	0	0	0	0	0	0	element
itemize	0	0	0	0	0	0	0	0	0	0	elementleşdirmek
items	0	0	0	0	0	0	0	0	0	0	elementler
iterate	0	0	0	0	0	0	0	0	0	0	gaýtala
iteration	0	0	0	0	0	0	0	0	0	0	gaýtalamak
iterative	0	0	0	0	0	0	0	0	0	0	gaýtalama
itinerant	0	0	0	0	0	0	0	0	0	0	marşrut
itinerary	0	0	0	0	0	0	0	0	0	0	ugur
ivory	0	0	0	0	0	0	0	0	0	0	pil süňkü
jab	1	0	0	0	0	0	0	0	0	0	jab
jabber	0	0	0	0	0	1	0	0	0	0	jabber
jack	0	0	0	0	0	0	0	0	0	0	jak
jackass	0	0	0	0	0	0	0	0	0	0	jak
jackpot	0	1	0	0	1	0	1	0	1	0	jekpot
jacks	0	0	0	0	0	0	0	0	0	0	jaklar
jade	0	0	0	0	0	0	0	0	0	0	jade
jag	0	0	0	0	0	0	0	0	0	0	jag
jagged	0	0	0	0	0	0	0	0	0	0	ýapyşdy
jaguar	0	0	0	0	0	0	0	0	0	0	jaguar
jail	0	0	0	1	0	1	0	1	0	0	türme
jam	0	0	0	0	0	0	1	0	0	0	jam
jammed	0	0	0	0	0	0	0	0	0	0	dykyldy
janitor	0	0	1	0	0	0	0	0	0	0	garawul
japan	0	0	0	0	0	0	0	0	0	0	ýapon
jar	0	0	0	0	0	0	0	0	0	0	banka
jargon	0	0	0	0	0	1	0	0	0	0	jargon
jarring	0	0	0	1	0	1	0	1	0	0	gaplamak
jasper	0	0	0	0	0	0	0	0	0	0	jasper
jaundice	0	0	0	1	0	1	0	0	0	0	sarylyk
jaunt	0	0	0	0	0	0	0	0	0	0	samsyklyk
javelin	0	0	0	0	0	0	0	0	0	0	naýza
jaw	0	0	0	0	0	0	0	0	0	0	eňek
jaws	0	0	0	1	0	0	0	0	0	0	eňekler
jay	0	0	0	0	0	0	0	0	0	0	jay
jealous	1	0	1	0	0	1	0	0	0	0	gabanjaň
jealousy	1	0	1	1	0	1	0	1	0	0	gabanjaňlyk
jeans	0	0	0	0	0	0	0	0	0	0	jeans
jeep	0	0	0	0	0	0	0	0	0	0	jip
jelly	0	0	0	0	0	0	0	0	0	0	jele
jenny	0	0	0	0	0	0	0	0	0	0	Jenny
jeopardize	1	0	0	1	0	1	0	0	0	0	howp sal
jeopardy	0	1	0	1	0	1	0	0	0	0	howp abanýar
jerk	1	0	0	0	0	0	0	0	1	0	degişme
jersey	0	0	0	0	0	0	0	0	0	0	forma
jest	0	0	0	0	1	0	1	0	1	0	degişme
jester	0	0	0	0	0	0	0	0	0	0	degişme
jet	0	0	0	0	0	0	0	0	0	0	uçar
jetty	0	0	0	0	0	0	0	0	0	0	jetty
jewel	0	0	0	0	0	0	0	0	0	0	şaý-sepler
jeweler	0	0	0	0	0	0	0	0	0	0	zergär
jewelry	0	0	0	0	0	0	0	0	0	0	şaý-sepler
jib	0	0	0	0	0	0	0	0	0	0	jib
jiffy	0	0	0	0	0	0	0	0	0	0	gülkünç
jimmy	0	0	0	0	0	0	0	0	0	0	jimmy
jingle	0	0	0	0	0	0	0	0	0	0	jylaw
job	0	0	0	0	0	0	1	0	0	0	iş
jock	0	0	0	0	0	0	0	0	0	0	degişme
jockey	0	0	0	0	0	0	0	0	0	0	Joke
jog	0	0	0	0	0	0	0	0	0	0	ylga
john	0	0	1	0	0	1	0	0	0	0	john
join	0	0	0	0	0	0	1	0	0	0	goşul
joined	0	0	0	0	0	0	1	0	0	0	goşuldy
joining	0	0	0	0	0	0	0	0	0	0	goşulmak
joint	0	0	0	0	0	0	0	0	0	0	bogun
jointly	0	0	0	0	0	0	0	0	0	0	bilelikde
joke	0	0	0	0	0	1	0	0	0	0	degişme
joker	0	0	0	0	1	0	1	0	1	0	degişme
joking	0	0	0	0	0	0	1	0	0	0	degişme
jolt	0	0	0	0	0	0	0	0	1	0	jolt
jornada	0	0	0	0	0	1	0	0	0	0	jornada
jot	0	0	0	0	0	0	0	0	0	0	bellik
journal	0	0	0	0	0	0	0	0	0	0	.urnal
journalism	0	0	0	0	0	0	0	0	0	1	ismurnalistika
journalist	0	0	0	0	0	0	1	0	0	0	journalisturnalist
journey	0	1	0	1	1	0	1	0	0	0	syýahat
journeyman	0	0	0	0	0	0	0	0	0	1	syýahatçy
jovial	0	0	0	0	1	0	1	0	0	0	jovial
joy	0	0	0	0	1	0	1	0	0	0	şatlyk
joyful	0	0	0	0	1	0	1	0	0	1	şat
joyous	0	0	0	0	1	0	1	0	0	0	şatlyk
jubilant	0	0	0	0	1	0	1	0	1	1	şatlyk
jubilee	0	0	0	0	1	0	1	0	1	0	ýubileý
judge	0	0	0	0	0	0	0	0	0	0	kazy
judging	0	0	0	0	0	0	0	0	0	0	höküm etmek
judgment	0	0	0	0	0	0	0	0	1	0	höküm
judicial	0	1	0	0	0	0	1	0	0	1	kazyýet
judiciary	0	1	0	0	0	0	0	0	0	1	kazyýet ulgamy
judicious	0	0	0	0	0	0	1	0	0	1	paýhasly
jug	0	0	0	0	0	0	0	0	0	0	küýze
juggle	0	0	0	0	0	0	0	0	0	0	juggle
juggling	0	0	0	0	0	0	0	0	0	0	degişme
juice	0	0	0	0	0	0	0	0	0	0	şiresi
juicy	0	0	0	0	0	0	0	0	0	0	şireli
jumble	0	0	0	0	0	1	0	0	0	0	gümürtik
jumbled	0	0	0	0	0	0	0	0	0	0	büdredi
jumbo	0	0	0	0	0	0	0	0	0	0	jumbo
jump	0	0	0	0	1	0	1	0	0	0	bökmek
junction	0	0	0	0	0	0	0	0	0	0	çatryk
juncture	0	0	0	0	0	0	0	0	0	0	çatryk
jungle	0	0	0	1	0	0	0	0	0	0	jeňňel
junior	0	0	0	0	0	0	0	0	0	0	kiçi
junk	0	0	0	0	0	1	0	0	0	0	gereksiz
junta	0	0	0	0	0	1	0	0	0	0	junta
juridical	0	0	0	0	0	0	0	0	0	0	kanuny
jurisdiction	0	0	0	0	0	0	0	0	0	0	ýurisdiksiýa
jurisprudence	0	0	0	0	0	0	0	1	0	0	hukuk
jurist	0	0	0	0	0	0	0	0	0	1	hukukçy
jury	0	0	0	0	0	0	0	0	0	1	eminler
justice	0	0	0	0	0	0	1	0	0	1	adalat
justifiable	0	0	0	0	0	0	1	0	0	1	esasly
justification	0	0	0	0	0	0	1	0	0	0	delillendirmek
justify	0	0	0	0	0	0	0	0	0	0	delillendir
jute	0	0	0	0	0	0	0	0	0	0	jute
