English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Mongolian Word
madam	0	0	0	0	0	0	0	0	0	0	хатагтай
madame	0	0	0	0	0	0	0	0	0	0	хатагтай
madden	1	0	0	1	0	1	0	0	0	0	галзуу
madman	1	0	0	1	0	1	0	0	0	0	галзуу хүн
madness	1	0	0	1	0	1	0	0	0	0	галзуурал
mafia	0	0	0	1	0	1	0	0	0	0	мафи
magazine	0	0	0	0	0	0	0	0	0	0	сэтгүүл
mage	0	0	0	1	0	0	0	0	0	0	илбэчин
magenta	0	0	0	0	0	0	0	0	0	0	ягаан
maggot	0	0	1	0	0	1	0	0	0	0	шавхай
magic	0	0	0	0	0	0	0	0	0	0	ид шид
magical	0	1	0	0	1	0	1	0	1	0	ид шидийн
magician	0	0	0	0	0	0	0	0	1	0	илбэчин
magistrate	0	0	0	0	0	0	0	0	0	0	шүүгч
magma	0	0	0	0	0	0	0	0	0	0	магма
magnate	0	0	0	0	0	0	0	0	0	0	магнат
magnet	0	0	0	0	0	0	1	0	0	1	соронз
magnetism	0	0	0	0	0	0	1	0	0	0	соронзон
magnetite	0	0	0	0	0	0	1	0	0	0	магнетит
magnificence	0	1	0	0	1	0	1	0	0	1	сүр жавхлан
magnificent	0	1	0	0	1	0	1	0	1	1	гайхалтай
magnifier	0	0	0	0	0	0	0	0	0	0	томруулагч
magnify	0	0	0	0	0	0	0	0	0	0	томруулах
magnitude	0	0	0	0	0	0	0	0	0	0	хэмжээ
magpie	0	0	0	0	0	0	0	0	0	0	шаазгай
maid	0	0	0	0	0	0	0	0	0	0	үйлчлэгч
maiden	0	0	0	0	0	0	1	0	0	0	охин
mail	0	1	0	0	0	0	0	0	0	0	шуудан
main	0	0	0	0	0	0	1	0	0	0	гол
mainland	0	0	0	0	0	0	0	0	0	0	эх газар
mainstay	0	0	0	0	0	0	1	0	0	1	тулгуур
maintenance	0	0	0	0	0	0	0	0	0	1	засвар үйлчилгээ
majestic	0	1	0	0	1	0	1	0	1	1	Сүр жавхлант
majesty	0	0	0	0	0	0	1	0	0	1	эрхэмсэг
major	0	0	0	0	0	0	1	0	0	0	хошууч
majority	0	0	0	0	1	0	1	0	0	1	олонхи
make	0	0	0	0	0	0	0	0	0	0	хийх
maker	0	0	0	0	0	0	0	0	0	0	бүтээгч
makeshift	0	0	0	0	0	1	0	0	0	0	түр зуурын
makeup	0	0	0	0	0	0	0	0	0	0	нүүр будалт
malady	0	0	0	0	0	1	0	0	0	0	өвчин
malaise	0	0	0	0	0	1	0	1	0	0	эмгэг
malaria	0	0	1	1	0	1	0	1	0	0	хумхаа
malevolent	1	0	1	1	0	1	0	1	0	0	хорон санаатай
malfeasance	0	0	1	0	0	1	0	0	0	0	хууль бус үйлдэл
malformation	0	0	0	0	0	1	0	0	0	0	гажиг
malice	1	0	0	1	0	1	0	0	0	0	хорон санаа
malicious	1	0	1	1	0	1	0	1	0	0	хорлонтой
malign	1	0	1	0	0	1	0	0	0	0	хортой
malignancy	0	0	0	1	0	1	0	1	0	0	хорт хавдар
malignant	1	0	0	1	0	1	0	0	0	0	хорт хавдар
mall	0	0	0	0	0	0	0	0	0	0	худалдааны төв
malleable	0	0	0	0	0	0	0	0	0	0	уян хатан
mallet	0	0	0	0	0	0	0	0	0	0	алх
malpractice	1	0	0	0	0	1	0	0	0	0	буруу үйлдэл
mamma	0	0	0	0	0	0	0	0	0	1	ээж
mammal	0	0	0	0	0	0	0	0	0	0	хөхтөн амьтан
mammoth	0	0	0	0	0	0	0	0	0	0	мамонт
manage	0	0	0	0	0	0	1	0	0	1	удирдах
management	0	0	0	0	0	0	1	0	0	1	удирдлага
manager	0	0	0	0	0	0	0	0	0	0	менежер
mandamus	0	0	0	1	0	1	0	0	0	0	мандамус
mandarin	0	0	0	0	0	0	1	0	0	1	мандарин
mandate	0	0	0	0	0	0	0	0	0	0	бүрэн эрх
mandible	0	0	0	0	0	0	0	0	0	0	доод эрүү
mandolin	0	0	0	0	0	0	0	0	0	0	мандолин
mandrel	0	0	0	0	0	0	0	0	0	0	мандал
mane	0	0	0	0	0	0	0	0	0	0	дэл
maneuver	0	0	0	0	0	0	0	0	0	0	маневр хийх
maneuvering	0	0	0	0	0	0	0	0	0	0	маневр хийх
mange	0	0	1	1	0	1	0	0	0	0	манж
manger	0	0	0	0	0	0	0	0	0	0	тэвш
mangle	1	0	1	1	0	1	0	1	0	0	мангар
mango	0	0	0	0	0	0	0	0	0	0	манго
mangosteen	0	0	0	0	0	0	0	0	0	0	мангостин
manhood	0	0	0	0	0	0	1	0	0	0	эр хүн
mania	0	0	0	0	0	1	0	0	0	0	маниа
maniac	1	0	0	1	0	1	0	0	0	0	маньяк
maniacal	0	0	0	0	0	1	0	0	0	0	маньяк
manicure	0	0	0	0	0	0	0	0	0	0	маникюр
manifest	0	0	0	0	0	0	0	0	0	0	манифест
manifestation	0	0	0	1	0	0	0	0	0	0	илрэл
manifested	0	0	0	0	0	0	1	0	0	0	илэрсэн
manifestly	0	0	0	0	0	0	0	0	0	0	илт
manifesto	0	0	0	0	0	0	0	0	0	0	тунхаг
manifold	0	0	0	0	0	0	0	0	0	0	олон талт
manipulate	0	0	0	0	0	1	0	0	0	0	манипуляци хийх
manipulation	1	0	0	1	0	1	0	0	0	0	заль мэх
mankind	0	0	0	0	0	0	0	0	0	0	хүн төрөлхтөн
manly	0	0	0	0	0	0	1	0	0	0	эрлэг
manna	0	0	0	0	0	0	1	0	0	0	манна
manner	0	0	0	0	0	0	0	0	0	0	арга барил
mannered	0	0	0	0	0	0	1	0	0	0	ааштай
manners	0	0	0	0	0	0	1	0	0	0	зан үйл
manor	0	0	0	0	0	0	0	0	0	0	эдлэн газар
mansion	0	0	0	0	0	0	0	0	0	0	харш
manslaughter	1	0	1	1	0	1	0	1	1	0	хүний аминд хүрсэн
mantle	0	0	0	0	0	0	0	0	0	0	манти
manual	0	0	0	0	0	0	0	0	0	1	гарын авлага
manufacture	0	0	0	0	0	0	0	0	0	0	үйлдвэрлэл
manufacturer	0	0	0	0	0	0	1	0	0	0	үйлдвэрлэгч
manure	0	0	1	0	0	1	0	0	0	0	бууц
manuscript	0	0	0	0	0	0	0	0	0	0	гар бичмэл
map	0	0	0	0	0	0	0	0	0	0	газрын зураг
mar	0	0	0	0	0	1	0	0	0	0	3-р сар
marble	0	0	0	0	0	0	0	0	0	0	гантиг
marbled	0	0	0	0	0	0	0	0	0	0	гантиг
marbles	0	0	0	0	0	0	0	0	0	0	гантиг
march	0	0	0	0	0	0	1	0	0	0	марш
mare	0	0	0	0	0	0	0	0	0	0	гүү
margin	0	0	0	0	0	1	0	1	0	0	маржин
marginal	0	0	0	0	0	0	0	0	0	0	ахиу
marijuana	0	0	0	0	0	0	0	0	0	0	марихуан
marine	0	0	0	0	0	0	0	0	0	1	далайн
mariner	0	0	0	0	0	0	0	0	0	0	далайчин
maritime	0	0	0	0	0	0	0	0	0	0	далайн
mark	0	0	0	0	0	0	0	0	0	0	тэмдэг
marked	0	0	0	0	0	0	1	0	0	0	тэмдэглэгдсэн
market	0	0	0	0	0	0	0	0	0	0	зах зээл
marketable	0	0	0	0	0	0	1	0	0	0	борлуулах боломжтой
marketplace	0	0	0	0	0	0	0	0	0	0	зах зээл
marks	0	0	0	0	0	0	0	0	0	0	тэмдэг
marl	0	0	0	0	0	0	0	0	0	0	марл
marmalade	0	0	0	0	0	0	0	0	0	0	тарвага
maroon	0	0	0	0	0	1	0	0	0	0	хүрэн улаан
marquee	0	0	0	0	0	0	0	0	0	0	marquee
marquis	0	0	0	0	0	0	1	0	0	0	Маркиз
marriage	0	1	0	0	1	0	1	0	0	1	гэрлэлт
married	0	0	0	0	0	0	0	0	0	0	гэрлэсэн
marrow	0	0	0	0	1	0	1	0	0	1	чөмөг
marry	0	1	0	1	1	0	1	0	1	1	гэрлэх
marsh	0	0	0	0	0	0	0	0	0	0	намаг
marshal	0	0	0	0	0	0	1	0	0	1	маршал
mart	0	0	0	0	0	0	0	0	0	0	март
martial	1	0	0	0	0	0	0	0	0	0	тулааны
martingale	0	0	0	0	0	1	0	0	0	0	Мартингал
martyr	0	0	0	1	0	1	0	1	0	0	алагдсан
martyrdom	0	0	0	1	0	1	0	1	0	0	аллага
marvel	0	0	0	0	0	0	1	0	1	0	гайхах
marvelous	0	0	0	0	1	0	1	0	0	0	гайхалтай
marvelously	0	0	0	0	1	0	1	0	0	0	гайхалтай
masculine	0	0	0	0	0	0	1	0	0	0	эрэгтэйлэг
masculinity	0	0	0	0	0	0	0	0	0	0	эрэгтэйлэг байдал
mash	0	0	0	0	0	0	0	0	0	0	нухаш
mask	0	0	0	0	0	0	0	0	0	0	маск
masochism	1	0	1	1	0	1	0	0	0	0	мазохизм
mason	0	0	0	0	0	0	0	0	0	0	өрлөгчин
masquerade	0	0	0	0	0	0	0	0	0	0	маскарад
mass	0	0	0	0	0	0	0	0	0	0	масс
massacre	1	0	1	1	0	1	0	1	0	0	аллага
massage	0	0	0	0	1	0	1	0	0	0	массаж хийх
massive	0	0	0	0	0	0	0	0	0	0	асар их
master	0	0	0	0	0	0	1	0	0	0	мастер
mastermind	0	0	0	0	0	0	0	0	0	0	эзэн
masterpiece	0	0	0	0	1	0	1	0	0	0	шилдэг бүтээл
mastery	1	0	0	0	1	0	1	0	0	1	эзэмшсэн
masturbate	0	0	0	0	0	0	0	0	0	0	мастурбат хийх
masturbation	0	0	0	0	0	0	0	0	0	0	мастурбация
mat	0	0	0	0	0	0	0	0	0	0	дэвсгэр
match	0	0	0	0	0	0	0	0	0	0	таарах
matching	0	0	0	0	0	0	0	0	0	0	тохирох
matchmaker	0	1	0	0	0	0	0	0	0	0	тохирооч
mate	0	0	0	0	0	0	1	0	0	1	анд
material	0	0	0	0	0	0	0	0	0	0	материал
materialism	0	0	0	0	0	1	0	0	0	0	материализм
materialist	0	0	1	0	0	1	0	0	0	0	материалист
materialistic	0	0	0	0	0	0	0	0	0	0	материалист
materiality	0	0	0	0	0	0	0	0	0	0	материаллаг байдал
materialize	0	0	0	0	0	0	0	0	0	0	хэрэгжих
materially	0	0	0	0	0	0	0	0	0	0	материаллаг байдлаар
materials	0	0	0	0	0	0	0	0	0	0	материал
materiel	0	0	0	0	0	0	0	0	0	0	материал
maternal	0	1	0	0	0	1	1	0	0	0	эхийн
maternity	0	0	0	0	0	0	0	0	0	0	Жирэмсний
mathematical	0	0	0	0	0	0	0	0	0	1	математикийн
mathematician	0	0	0	0	0	0	0	0	0	0	математикч
mathematics	0	0	0	0	0	0	0	0	0	0	математик
matriculation	0	0	0	0	0	0	0	0	0	0	элсэлт
matrimony	0	1	0	0	1	0	1	0	0	1	гэрлэлт
matrix	0	0	0	0	0	0	0	0	0	0	матриц
matron	0	0	0	0	0	0	1	0	0	1	Матрон
matted	0	0	0	0	0	0	0	0	0	0	царцсан
matter	0	0	0	0	0	0	0	0	0	0	асуудал
matting	0	0	0	0	0	0	0	0	0	0	дэвсгэр
mattress	0	0	0	0	0	0	0	0	0	0	гудас
maturation	0	0	0	0	0	0	0	0	0	0	төлөвшил
maturity	0	0	0	0	0	0	0	0	0	0	төлөвшил
mausoleum	0	0	0	0	0	0	0	1	0	0	бунхан
mauve	0	0	0	0	0	0	0	0	0	0	голт бор
maxim	0	0	0	0	0	0	0	0	0	1	максим
maximum	0	0	0	0	0	0	1	0	0	0	дээд тал нь
mayor	0	0	0	0	0	0	1	0	0	0	хотын дарга
maze	0	0	0	0	0	0	0	0	0	0	төөрдөг байшин
mead	0	0	0	0	0	0	0	0	0	0	mead
meadow	0	0	0	0	0	0	1	0	0	0	нуга
meal	0	0	0	0	0	0	0	0	0	0	хоол
meander	0	0	0	0	0	0	0	0	0	0	мандер
meandering	0	0	0	0	0	1	0	0	0	0	эргэлдэх
meaning	0	0	0	0	0	0	0	0	0	0	утга учир
meaningless	0	0	0	0	0	1	0	1	0	0	утгагүй
means	0	0	0	0	0	0	0	0	0	0	гэсэн үг
meantime	0	0	0	0	0	0	0	0	0	0	Энэ хооронд
measles	0	0	1	1	0	1	0	1	0	0	улаанбурхан
measurable	0	0	0	0	0	0	0	0	0	0	хэмжигдэхүйц
measure	0	0	0	0	0	0	0	0	0	1	хэмжих
measured	0	0	0	0	0	0	1	0	0	1	хэмжсэн
measurement	0	0	0	0	0	0	0	0	0	0	хэмжилт
measuring	0	0	0	0	0	0	0	0	0	0	хэмжилт
meat	0	0	0	0	0	0	0	0	0	0	мах
mechanic	0	0	0	0	0	0	0	0	0	0	механикч
mechanical	0	0	0	0	0	0	0	0	0	0	механик
mechanism	0	0	0	0	0	0	0	0	0	0	механизм
medal	0	1	0	0	1	0	1	0	1	1	медаль
medallion	0	0	0	0	0	0	0	0	0	0	медальон
medallist	0	0	0	0	0	0	0	0	0	0	медальт
meddle	1	0	0	0	0	1	0	0	0	0	хөндлөнгөөс оролцох
meddling	0	0	0	0	0	0	0	0	0	0	хөндлөнгөөс оролцох
media	0	0	0	0	0	0	0	0	0	0	хэвлэл мэдээллийн хэрэгсэл
medial	0	0	0	0	0	0	0	0	0	0	дунд
median	0	0	0	0	0	0	0	0	0	0	дундаж
mediate	0	1	0	0	0	0	1	0	0	1	зуучлах
mediation	0	0	0	0	0	0	1	0	0	0	зуучлал
mediator	0	1	0	0	0	0	1	0	0	1	зуучлагч
medical	0	1	0	1	0	0	1	0	0	1	эмнэлгийн
medicinal	0	0	0	0	0	0	0	0	0	0	эмийн
medicine	0	0	0	0	0	0	0	0	0	0	эм
medieval	0	0	0	0	0	0	0	0	0	0	Дундад зууны
mediocre	0	0	0	0	0	1	0	0	0	0	дунд зэргийн
mediocrity	0	0	0	0	0	1	0	0	0	0	дунд зэргийн байдал
meditate	0	1	0	0	1	0	1	0	0	1	бясалгах
meditation	0	0	0	0	0	0	0	0	0	0	бясалгал
meditative	0	0	0	0	0	0	0	0	0	0	бясалгал хийдэг
mediterranean	0	0	0	0	0	0	1	0	0	0	газар дундын тэнгис
medium	0	0	0	0	0	0	0	0	0	0	дунд
medley	0	0	0	0	0	0	1	0	0	0	холимог
meek	0	0	0	0	0	0	0	1	0	0	даруухан
meet	0	0	0	0	0	0	0	0	0	0	уулзах
meeting	0	0	0	0	0	0	0	0	0	0	уулзалт
melancholic	0	0	0	0	0	1	0	1	0	0	меланхолик
melancholy	0	0	0	0	0	1	0	1	0	0	гунигтай
melee	0	0	0	1	0	1	0	0	0	0	тулаан
melodious	0	0	0	0	0	0	0	0	0	0	уянгалаг
melodrama	1	0	0	0	0	1	0	1	0	0	мелодрам
melodramatic	0	0	0	0	0	0	0	0	0	0	уянгалаг
melody	0	0	0	0	0	0	0	0	0	0	аялгуу
melt	0	0	0	0	0	0	0	0	0	0	хайлах
meltdown	0	0	0	0	0	1	0	1	0	0	хайлж урсах
melting	0	0	0	0	0	0	0	0	0	0	хайлах
member	0	0	0	0	0	0	0	0	0	0	гишүүн
membrane	0	0	0	0	0	0	0	0	0	0	мембран
memento	0	0	0	0	0	0	1	0	0	0	дурсамж
memo	0	0	0	0	0	0	0	0	0	0	тэмдэглэл
memoir	0	0	0	0	0	0	0	0	0	0	дурсамж
memorabilia	0	0	0	0	0	0	0	0	0	0	дурсгалын зүйл
memorable	0	0	0	0	1	0	1	0	1	1	Дурсамжтай
memorandum	0	0	0	0	0	0	0	0	0	0	санамж бичиг
memorial	0	0	0	0	0	0	0	0	0	0	дурсгал
memorials	0	0	0	0	0	0	0	1	0	0	дурсгалт газрууд
memorize	0	0	0	0	0	0	0	0	0	0	цээжлэх
memory	0	0	0	0	0	0	0	0	0	0	санах ой
menace	1	0	0	1	0	1	0	0	0	0	аюул заналхийлэл
menacing	1	0	0	1	0	1	0	0	0	0	заналхийлсэн
menagerie	0	0	0	0	0	0	0	0	0	0	мал аж ахуй
mend	0	0	0	0	0	0	0	0	0	0	засах
mending	0	0	0	0	0	0	1	0	0	0	засах
menial	0	0	0	0	0	1	0	0	0	0	харгис
meniscus	0	0	0	0	0	0	0	0	0	0	мениск
menses	0	0	0	0	0	0	1	0	0	0	сарын тэмдэг
menstrual	0	0	0	0	0	0	0	0	0	0	сарын тэмдэг
mental	0	0	0	0	0	0	0	0	0	0	сэтгэцийн
mention	0	0	0	0	0	0	0	0	0	0	дурдах
mentor	0	0	0	0	0	0	1	0	0	1	зөвлөгч
menu	0	0	0	0	0	0	0	0	0	0	цэс
meow	0	0	0	0	0	0	0	0	0	0	миау
mercantile	0	0	0	0	0	0	0	0	0	0	худалдааны
mercenary	0	0	0	1	0	1	0	0	0	0	хөлсний цэрэг
merchandise	0	0	0	0	0	0	0	0	0	0	бараа
merchant	0	0	0	0	0	0	0	0	0	1	худалдаачин
merciful	0	0	0	0	0	0	1	0	0	0	энэрэнгүй
merciless	0	0	0	1	0	1	0	0	0	0	өршөөлгүй
mercurial	0	0	0	0	0	0	0	0	0	0	мөнгөн ус
mercy	0	0	0	0	0	0	1	0	0	0	өршөөл
mere	0	0	0	0	0	0	0	0	0	0	зүгээр л
merge	0	1	0	0	0	0	1	0	0	0	нэгтгэх
meridian	0	0	0	0	0	0	0	0	0	0	меридиан
meridional	0	0	0	0	0	0	0	0	0	0	меридиал
merit	0	0	0	0	0	0	1	0	0	1	гавьяа
meritorious	0	0	0	0	1	0	1	0	0	1	гавьяат
mermaid	0	0	0	0	0	0	0	0	0	0	лусын дагина
merriment	0	0	0	0	1	0	1	0	1	0	баяр баясгалан
merry	0	0	0	0	1	0	1	0	0	0	хөгжилтэй
mesa	0	0	0	0	0	0	0	0	0	0	меза
mesh	0	0	0	0	0	0	0	0	0	0	тор
meshes	0	0	0	0	0	0	0	0	0	0	торон
mesmerized	0	0	0	0	0	0	0	0	0	0	ховсдуулсан
mess	0	0	1	0	0	1	0	0	0	0	замбараагүй
message	0	0	0	0	0	0	0	0	0	0	Захиа
messenger	0	0	0	0	0	0	0	0	0	1	элч
messy	0	0	1	0	0	1	0	0	0	0	замбараагүй
metabolism	0	0	0	0	0	0	0	0	0	0	бодисын солилцоо
metal	0	0	0	0	0	0	0	0	0	0	металл
metallurgy	0	0	0	0	0	0	0	0	0	0	металлурги
metamorphosis	0	0	0	0	0	0	0	0	0	0	метаморфоз
metaphor	0	0	0	0	0	0	0	0	0	0	зүйрлэл
metaphorical	0	0	0	0	0	0	0	0	0	0	зүйрлэл
metaphysical	0	0	0	0	0	0	0	0	0	0	метафизик
metaphysics	0	0	0	0	0	0	0	0	0	0	метафизик
metastasis	0	0	0	0	0	1	0	0	0	0	метастаз
meteor	0	0	0	0	0	0	0	0	0	0	солир
meteoric	0	0	0	0	0	0	0	0	0	0	солир
meteorite	0	0	0	0	0	0	0	0	0	0	солир
meteorological	0	0	0	0	0	0	0	0	0	0	цаг уурын
meteorology	0	0	0	0	0	0	0	0	0	0	цаг уур
meter	0	0	0	0	0	0	0	0	0	0	метр
methanol	0	0	0	0	0	1	0	0	0	0	метанол
method	0	0	0	0	0	0	0	0	0	0	арга
methodical	0	0	0	0	0	0	0	0	0	0	арга зүйн
meticulous	0	0	0	0	0	0	0	0	0	0	нямбай
metric	0	0	0	0	0	0	0	0	0	0	хэмжүүр
metrical	0	0	0	0	0	0	0	0	0	0	хэмжүүр
metrology	0	0	0	0	0	0	0	0	0	0	хэмжил зүй
metropolis	0	0	0	0	0	0	0	0	0	0	метрополис
metropolitan	0	0	0	0	0	0	1	0	0	0	нийслэл
mettle	0	0	0	0	0	0	1	0	0	0	зоригтой
mew	0	0	0	0	0	0	0	0	0	0	mew
mica	0	0	0	0	0	0	0	0	0	0	гялтгануур
mick	0	0	0	0	0	0	0	0	0	0	мик
microbe	0	0	0	0	0	0	0	0	0	0	микроб
microbiology	0	0	0	0	0	0	0	0	0	0	микробиологи
microcosm	0	0	0	0	0	0	0	0	0	0	бичил ертөнц
microgram	0	0	0	0	0	0	0	0	0	0	микрограмм
micrometer	0	0	0	0	0	0	0	0	0	0	микрометр
micron	0	0	0	0	0	0	0	0	0	0	микрон
microphone	0	0	0	0	0	0	0	0	0	0	микрофон
microscope	0	0	0	0	0	0	0	0	0	1	микроскоп
microscopic	0	0	0	0	0	0	0	0	0	0	микроскоп
microscopically	0	0	0	0	0	0	0	0	0	0	микроскопоор
microscopy	0	0	0	0	0	0	1	0	0	0	микроскоп
mid	0	0	0	0	0	0	0	0	0	0	дунд
midday	0	0	0	0	0	0	0	0	0	0	Үд дунд
middle	0	0	0	0	0	0	0	0	0	0	дунд
middleman	0	0	0	0	0	0	0	0	0	0	зуучлагч
midland	0	0	0	0	0	0	0	0	0	0	дунд газар
midnight	0	0	0	0	0	0	0	0	0	0	шөнө дунд
midst	0	0	0	0	0	0	0	0	0	0	дунд
midsummer	0	0	0	0	0	0	0	0	0	0	зуны дунд
midway	0	0	0	0	0	0	0	0	0	0	дундуур
midwife	0	1	0	0	1	1	1	0	0	1	эх баригч
midwifery	0	0	0	0	0	0	1	0	0	0	эх баригч
mien	0	0	0	0	0	0	0	0	0	0	миен
mighty	1	0	0	1	1	0	1	0	0	1	хүчирхэг
migrate	0	0	0	0	0	0	0	0	0	0	нүүдэллэх
migration	0	0	0	0	0	0	0	0	0	0	шилжилт хөдөлгөөн
migratory	0	0	0	0	0	0	0	0	0	0	нүүдлийн
mike	0	0	0	0	0	0	0	0	0	0	майк
mildew	0	0	1	0	0	1	0	0	0	0	хөгц
mile	0	0	0	0	0	0	0	0	0	0	миль
mileage	0	0	0	0	0	0	0	0	0	0	миль
milestone	0	0	0	0	0	0	0	0	0	0	чухал үе шат
militant	0	0	0	0	0	0	0	0	0	0	дайчин
military	0	0	0	1	0	0	0	0	0	0	цэрэг
militia	1	0	0	1	0	1	0	1	0	0	цагдаа
milk	0	0	0	0	0	0	0	0	0	0	сүү
milky	0	0	0	0	0	0	0	0	0	0	сүүн
mill	0	1	0	0	0	0	0	0	0	0	тээрэм
millennium	0	0	0	0	0	0	0	0	0	0	мянган жил
milligram	0	0	0	0	0	0	0	0	0	0	миллиграмм
millimeter	0	0	0	0	0	0	0	0	0	0	миллиметр
million	0	0	0	0	0	0	0	0	0	0	сая
millionaire	0	0	0	0	0	0	0	0	0	0	саятан
mime	0	0	0	0	0	0	1	0	0	0	мим
mimic	0	0	0	0	0	0	0	0	0	0	дуурайх
mimicking	0	0	0	0	0	0	0	0	0	0	дуурайдаг
mimicry	0	0	0	0	0	1	0	0	1	0	дуураймал
mind	0	0	0	0	0	0	0	0	0	0	оюун ухаан
minded	0	0	0	0	0	0	0	0	0	0	сэтгэлгээтэй
mindful	0	0	0	0	0	0	1	0	0	0	ухамсартай
mindfulness	0	0	0	0	0	0	1	0	0	0	ухамсар
mine	0	0	0	0	0	0	0	0	0	0	минийх
miner	0	0	0	0	0	0	0	0	0	0	уурхайчин
mineral	0	0	0	0	0	0	0	0	0	0	ашигт малтмал
mineralogy	0	0	0	0	0	0	0	0	0	0	эрдэс судлал
mingle	0	0	0	0	0	0	0	0	0	0	холих
mingled	0	0	0	0	0	0	0	0	0	0	холилдсон
miniature	0	0	0	0	0	0	0	0	0	0	бяцхан
minibus	0	0	0	0	0	0	0	0	0	0	микроавтобус
minim	0	0	0	0	0	0	0	0	0	0	хамгийн бага
minimize	0	0	0	0	0	1	0	0	0	0	багасгах
minimum	0	0	0	0	0	1	0	0	0	0	хамгийн бага
minister	0	0	0	0	0	0	0	0	0	0	сайд
ministerial	0	0	0	0	0	0	0	0	0	0	сайд
ministry	0	0	0	0	1	0	1	0	0	1	яам
minivan	0	0	0	0	0	0	0	0	0	0	микроавтобус
minnow	0	0	0	0	0	0	0	0	0	0	минноу
minor	0	0	0	0	0	0	0	0	0	0	бага
minority	0	0	0	0	0	1	0	0	0	0	цөөнх
minstrel	0	0	0	0	0	0	0	0	0	0	найрагч
mint	0	0	0	0	0	0	0	0	0	0	гаа
minuscule	0	0	0	0	0	0	0	0	0	0	өчүүхэн
minute	0	0	0	0	0	0	0	0	0	0	минут
minutiae	0	0	0	0	0	0	0	0	0	0	жижиг зүйл
mir	0	0	0	0	0	0	0	0	0	0	мир
miracle	0	1	0	0	1	0	1	0	1	1	гайхамшиг
miraculous	0	0	0	0	1	0	1	0	1	0	гайхамшигт
mirage	0	0	0	0	0	0	0	0	0	0	гайхамшиг
mire	0	0	1	0	0	1	0	0	0	0	шавар
mirror	0	0	0	0	0	0	0	0	0	0	толь
mirth	0	0	0	0	1	0	1	0	0	0	баяр баясгалан
misappropriation	0	0	0	0	0	0	0	0	0	0	завших
misbehavior	1	0	1	0	0	1	0	0	1	0	буруу зан үйл
miscarriage	0	0	0	1	0	1	0	1	0	0	зулбалт
miscellaneous	0	0	0	0	0	0	0	0	0	0	янз бүрийн
miscellany	0	0	0	0	0	0	0	0	0	0	янз бүрийн
mischief	0	0	0	0	0	1	0	0	0	0	золгүй явдал
mischievous	0	0	0	0	0	1	0	0	0	0	дэггүй
misconception	1	0	1	1	0	1	0	0	0	0	буруу ойлголт
misconduct	0	0	1	0	0	1	0	0	0	0	зүй бус үйлдэл
misdemeanor	0	0	0	0	0	0	0	0	0	0	гэмт хэрэг
miserable	1	0	1	0	0	1	0	1	0	0	өрөвдөлтэй
miserably	0	0	0	0	0	1	0	1	0	0	өрөвдөлтэй
misery	1	0	1	1	0	1	0	1	0	0	зовлон
misfortune	0	0	0	1	0	1	0	1	0	0	золгүй явдал
misguided	0	0	1	0	0	1	0	0	0	0	төөрөгдүүлсэн
mishap	0	0	1	1	0	1	0	1	1	0	золгүй явдал
misinformed	0	0	0	0	0	0	0	0	0	0	ташаа мэдээлэл өгсөн
misinterpretation	0	0	0	0	0	1	0	0	0	0	буруу тайлбар
mislead	1	0	0	1	0	1	0	0	0	1	төөрөгдүүлэх
misleading	1	0	1	0	0	1	0	0	0	0	ташаа мэдээлэл өгөх
mismanagement	0	0	0	0	0	1	0	0	0	0	буруу менежмент
mismatch	0	0	0	0	0	1	0	0	0	0	таарахгүй
mismatched	0	0	0	0	0	0	0	0	0	0	таарахгүй
misnomer	0	0	0	0	0	1	0	0	0	0	буруу нэршил
misplace	1	0	1	0	0	1	0	0	0	0	буруу газар
misplaced	0	0	0	0	0	1	0	0	0	0	буруу байрлуулсан
misrepresent	0	0	0	0	0	1	0	0	0	0	буруу илэрхийлэх
misrepresentation	0	0	0	0	0	1	0	1	0	0	буруу мэдээлэл
misrepresented	1	0	0	0	0	1	0	0	0	0	буруу илэрхийлсэн
miss	0	0	0	0	0	0	0	0	0	0	мисс
missile	0	0	0	1	0	0	0	0	0	0	пуужин
missing	0	0	0	1	0	1	0	1	0	0	алга
mission	0	0	0	0	0	0	0	0	0	0	эрхэм зорилго
missionary	0	0	0	0	0	0	1	0	0	0	номлогч
misstatement	1	0	1	0	0	1	0	0	0	0	буруу мэдэгдэл
mist	0	0	0	0	0	0	0	0	0	0	манан
mistake	0	0	0	0	0	1	0	1	0	0	алдаа
mistaken	0	0	0	1	0	1	0	0	0	0	андуурсан
mister	0	0	0	0	0	0	0	0	0	0	ноён
mistress	1	0	1	0	0	1	0	0	0	0	эзэгтэй
mistrust	0	0	1	1	0	1	0	0	0	0	үл итгэх
misty	0	0	0	0	0	0	0	0	0	0	манантай
misunderstand	0	0	0	0	0	1	0	0	0	0	буруу ойлгох
misunderstanding	1	0	0	0	0	1	0	1	0	0	үл ойлголцол
misuse	0	0	0	0	0	1	0	0	0	0	буруугаар ашиглах
mite	0	0	1	0	0	1	0	0	0	0	хачиг
miter	0	0	0	0	0	0	0	0	0	0	митер
mitigation	0	0	0	0	0	0	0	0	0	0	бууруулах
mix	0	0	0	0	0	0	0	0	0	0	холино
mixed	0	0	0	0	0	0	0	0	0	0	холимог
mixture	0	0	0	0	0	0	0	0	0	0	холимог
moan	0	0	0	1	0	0	0	1	0	0	ёолох
