English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Sinhala Word
mogul	0	0	0	0	0	0	0	0	0	0	මෝගල්
moiety	0	0	0	0	0	0	0	0	0	0	කොටස
moist	0	0	0	0	0	0	0	0	0	0	තෙත්
moisture	0	0	0	0	0	0	0	0	0	0	තෙතමනය
molar	0	0	0	0	0	0	0	0	0	0	මෝලර්
molasses	0	0	0	0	0	0	0	0	0	0	මොලැසස්
mold	0	0	0	0	0	0	0	0	0	0	පුස්
molded	0	0	0	0	0	0	0	0	0	0	වාත්තු කළා
molding	0	0	0	0	0	0	0	0	0	0	වාත්තු කිරීම
moldy	0	0	0	0	0	0	0	0	0	0	පුස්
molecular	0	0	0	0	0	0	0	0	0	0	අණුක
molecule	0	0	0	0	0	0	0	0	0	0	අණුව
molestation	1	0	1	1	0	1	0	1	0	0	අතවර කිරීම
molten	0	0	0	0	0	0	0	0	0	0	උණු කළ
moment	0	0	0	0	0	0	0	0	0	0	මොහොත
momentary	0	0	0	0	0	0	0	0	0	0	තාවකාලික
momentous	0	0	0	0	0	0	0	0	0	0	වැදගත්
momentum	0	1	0	0	0	0	1	0	0	0	ගම්යතාව
monad	0	0	0	0	0	0	0	0	0	0	මොනාඩ්
monarch	0	0	0	0	0	0	0	0	0	0	රාජාණ්ඩුව
monarchy	0	0	0	0	0	0	0	0	0	0	රාජාණ්ඩුව
monastery	0	0	0	0	0	0	0	0	0	0	ආරාමය
monastic	0	0	0	0	0	0	0	0	0	0	පැවිදි
monetary	0	1	0	0	0	0	1	0	0	0	මූල්ය
money	1	1	0	0	1	0	1	0	1	1	මුදල
monk	0	0	0	0	0	0	1	0	0	1	භික්ෂුව
monkey	0	0	0	0	0	0	0	0	0	0	වඳුරා
monochrome	0	0	1	0	0	1	0	0	0	0	ඒකවර්ණ
monogamy	0	0	0	0	0	0	0	0	0	1	ඒකාධිකාරය
monogram	0	0	0	0	0	0	0	0	0	0	monogram
monograph	0	0	0	0	0	0	0	0	0	0	monograph
monolayer	0	0	0	0	0	0	0	0	0	0	ඒක ස්ථරය
monologue	0	0	0	0	0	0	0	0	0	0	ඒකපුද්ගල කථාව
monopolist	0	0	0	0	0	1	0	0	0	0	ඒකාධිකාරී
monopoly	0	0	0	0	0	0	0	0	0	0	ඒකාධිකාරය
monotony	0	0	0	0	0	0	0	0	0	0	ඒකාකාරී බව
monsoon	0	0	0	0	0	1	0	1	0	0	මෝසම් වැසි
monster	0	0	0	1	0	1	0	0	0	0	රකුසා
monstrosity	1	0	1	1	0	1	0	0	1	0	රකුසා
monte	0	0	0	0	0	0	0	0	0	0	මොන්ටේ
month	0	0	0	0	0	0	0	0	0	0	මස
monthly	0	0	0	0	0	0	0	0	0	0	මාසිකව
monument	0	0	0	0	0	0	1	0	0	0	ස්මාරකය
monumental	0	0	0	0	0	0	0	0	0	0	ස්මාරක
moo	0	0	0	0	0	0	0	0	0	0	මූ
moods	0	0	0	0	0	0	0	0	0	0	මනෝභාවයන්
moody	1	0	0	0	0	1	0	1	0	0	චිත්තවේගීය
moon	0	0	0	0	0	0	0	0	0	0	සඳ
moonlight	0	0	0	0	0	0	0	0	0	0	සඳ එළිය
moored	0	0	0	0	0	0	0	0	0	0	නැංගුරම් ලා ඇත
mooring	0	0	0	0	0	0	0	0	0	0	නැංගුරම් දැමීම
moorings	0	0	0	0	0	0	0	0	0	1	මෝරිං
moorland	0	0	0	0	0	0	0	0	0	0	මුවර්ලන්ඩ්
moose	0	0	0	0	0	0	0	0	0	0	මූස්
moot	0	0	0	0	0	1	0	0	0	0	moot
mooted	0	0	0	0	0	0	0	0	0	0	යෝජනා කළා
mop	0	0	0	0	0	0	0	0	0	0	mop
moral	1	0	0	0	0	0	1	0	0	1	සදාචාරාත්මක
morality	0	0	0	0	0	0	1	0	0	1	සදාචාරය
morals	1	1	1	0	1	0	1	0	1	1	සදාචාරය
morass	0	0	0	0	0	0	0	0	0	0	මෝරාස්
moratorium	0	0	0	0	0	0	0	0	0	0	තහනම්
morbid	0	0	0	0	0	1	0	1	0	0	රෝගී
morbidity	1	0	1	1	0	1	0	1	0	0	රෝගාතුර වීම
morgue	0	0	1	1	0	1	0	1	0	0	මෘත ශරීරාගාරය
moribund	0	0	0	0	0	1	0	1	0	0	මරණාසන්න
morn	0	1	0	0	0	0	0	0	0	0	උදෑසන
morning	0	0	0	0	0	0	0	0	0	0	උදෑසන
moron	0	0	0	0	0	1	0	0	0	0	මන්දබුද්ධිකයා
moronic	0	0	0	0	0	1	0	0	0	0	මෝරොනික
morphine	0	0	0	0	0	0	0	0	0	0	මෝෆීන්
morphism	0	0	0	0	0	0	0	0	0	0	රූපවාදය
morphology	0	0	0	0	0	0	0	0	0	0	රූප විද්යාව
morrow	0	1	0	0	0	0	0	0	0	0	හෙට
morsel	0	0	0	0	0	1	0	0	0	0	morsel
mortal	0	0	0	0	0	1	0	0	0	0	මාරාන්තික
mortality	1	0	0	1	0	1	0	1	0	0	මරණ අනුපාතය
mortar	0	0	0	0	0	0	1	0	0	0	බදාම
mortgage	0	0	0	1	0	0	0	0	0	0	උකස්
mortgagee	0	0	0	0	0	0	0	0	0	1	උකස්
mortgagor	0	0	0	1	0	0	0	0	0	0	උකස් කරන්නා
mortification	0	1	1	1	0	1	0	1	0	0	මරණාසන්න වීම
mortuary	0	0	0	1	0	1	0	1	0	0	මෘත ශරීරාගාරය
mosaic	0	0	0	0	0	0	0	0	0	0	මොසෙයික්
mosquito	1	0	1	0	0	1	0	0	0	0	මදුරුවා
moss	0	0	0	0	0	0	0	0	0	0	පාසි
mossy	0	0	0	0	0	0	0	0	0	0	පාසි
mote	0	0	0	0	0	0	0	0	0	0	මෝටේ
moth	0	0	0	0	0	0	0	0	0	0	සලබයා
mother	0	1	0	0	1	1	1	1	0	1	මව
motherhood	0	0	0	0	1	0	1	0	0	1	මාතෘත්වය
motion	0	1	0	0	0	0	0	0	0	0	චලනය
motionless	0	0	0	0	0	0	0	0	0	0	චලනය නොවන
motive	0	0	0	0	0	0	1	0	0	0	චේතනාව
motley	0	0	0	0	0	0	0	0	0	0	වර්ණාලේප
motor	0	0	0	0	0	0	0	0	0	0	මෝටර්
motorbike	0	0	0	0	0	0	0	0	0	0	යතුරුපැදිය
motorcycle	0	0	0	0	0	0	0	0	0	0	යතුරුපැදිය
motte	0	0	0	0	0	0	0	0	0	0	motte
mottled	0	0	0	0	0	0	0	0	0	0	පැල්ලම් සහිත
motto	0	0	0	0	0	0	0	0	0	0	ආදර්ශ පාඨය
mould	0	0	0	0	0	0	0	0	0	0	පුස්
mound	0	0	0	0	0	0	0	0	0	0	ගොඩැල්ල
mount	0	0	0	0	0	0	0	0	0	0	කන්ද
mountain	0	1	0	0	0	0	0	0	0	0	කන්ද
mountaineer	0	0	0	0	0	0	0	0	0	0	කඳු නගින්නෙක්
mountainous	0	0	0	0	0	0	0	0	0	0	කඳුකරය
mourn	0	0	0	0	0	1	0	1	0	0	වැළපීම
mournful	1	0	0	1	0	1	0	1	0	0	ශෝකජනක
mourning	0	0	0	0	0	1	0	1	0	0	වැලපීම
mouse	0	0	0	0	0	0	0	0	0	0	මූසිකය
moustache	0	0	0	0	0	0	0	0	0	0	උඩුරැවුල
mouth	0	0	0	0	0	0	0	0	1	0	මුඛය
mouthful	0	0	1	0	0	0	0	0	0	0	කටින්
mouthpiece	0	0	0	0	0	0	0	0	0	0	මුඛය
movable	0	0	0	0	0	0	1	0	0	0	චංචල
move	0	0	0	0	0	0	0	0	0	0	චලනය
movement	0	0	0	0	0	0	0	0	0	0	චලනය
mover	0	0	0	0	0	0	1	0	0	0	චලනය කරන්නා
movie	0	0	0	0	0	0	0	0	0	0	චිත්රපටය
moving	0	0	0	0	0	0	0	0	0	0	චලනය
mow	0	0	0	0	0	0	0	0	0	0	කපනය
muck	0	0	1	0	0	1	0	0	0	0	මඩ
mucous	0	0	1	0	0	0	0	0	0	0	ශ්ලේෂ්මල
mucus	0	0	1	0	0	0	0	0	0	0	ශ්ලේෂ්මල
mud	0	0	0	0	0	1	0	0	0	0	මඩ
muddle	0	0	0	0	0	1	0	0	0	0	අවුල්
muddled	0	0	0	0	0	1	0	0	0	0	මඩ ගැසී ඇත
muddy	0	0	1	0	0	1	0	0	0	0	මඩ සහිත
muff	1	0	1	0	0	1	0	0	0	0	muff
muffled	0	0	0	0	0	0	0	0	0	0	මුවහත් කර ඇත
muffler	0	0	0	0	0	0	0	0	0	0	මෆ්ලර්
mug	1	0	0	1	0	1	1	1	0	0	මග්
mule	1	0	0	0	0	1	0	0	0	1	කොටළුවා
multilateral	0	0	0	0	0	0	0	0	0	0	බහුපාර්ශ්වික
multiple	0	0	0	0	0	0	0	0	0	0	බහු
multiplex	0	0	0	0	0	0	0	0	0	0	බහුකාර්ය
multiplication	0	0	0	0	0	0	0	0	0	0	ගුණ කිරීම
multiplicity	0	0	0	0	0	0	0	0	0	0	බහුත්වය
multiplied	0	0	0	0	0	0	0	0	0	0	ගුණ කළා
multiplier	0	0	0	0	0	0	0	0	0	0	ගුණකය
multiply	0	0	0	0	0	0	0	0	0	0	ගුණ කරන්න
multitude	0	0	0	0	0	0	0	0	0	0	සමූහයක්
mum	0	0	0	1	0	1	0	0	0	0	අම්මා
mumble	0	0	0	0	0	1	0	0	0	0	මුමුණනවා
mummy	0	0	0	0	0	0	0	0	0	0	මමී
mumps	0	0	0	0	0	1	0	0	0	0	කම්මුල්ගාය
munch	0	0	0	0	0	0	0	0	0	0	munch
mundane	0	0	0	0	0	0	0	0	0	0	ලෞකික
municipal	0	0	0	0	0	0	0	0	0	0	මහ නගර
municipality	0	0	0	0	0	0	0	0	0	0	මහ නගර සභාව
mural	0	0	0	0	0	0	0	0	0	0	බිතුසිතුවම්
murder	1	0	1	1	0	1	0	1	1	0	ඝාතනය
murderer	1	0	1	1	0	1	0	1	0	0	මිනීමරුවා
murderous	1	0	1	1	0	1	0	1	1	0	මිනීමරු
murky	0	0	1	0	0	1	0	1	0	0	අඳුරු
murmur	0	0	0	0	0	0	0	0	0	0	මැසිවිලි නඟනවා
muscle	0	0	0	0	0	0	0	0	0	0	මාංශ පේශී
muscular	0	0	0	0	0	0	1	0	0	0	මාංශපේශී
muse	0	0	0	0	0	0	0	0	0	0	කෞතුකාගාරය
muses	0	0	0	0	0	0	0	0	0	0	muses
museum	0	0	0	0	0	0	0	0	0	0	කෞතුකාගාරය
mush	0	0	0	0	0	0	0	0	0	0	හතු
mushroom	0	0	0	0	0	0	0	0	0	0	හතු
music	0	0	0	0	1	0	1	1	0	0	සංගීත
musical	1	1	0	0	1	0	1	1	1	1	සංගීත
musician	0	0	0	0	0	0	0	0	0	0	සංගීතඥයා
musing	0	0	0	0	0	0	0	0	0	0	කල්පනා කරනවා
musk	0	0	0	0	0	0	0	0	0	0	කස්තුරි
musket	0	0	0	1	0	0	0	0	0	0	මස්කට්
muslin	0	0	0	0	0	0	0	0	0	0	මස්ලින්
muss	0	0	0	0	0	1	0	0	0	0	මස්
mustang	0	0	0	0	0	0	0	0	0	0	මස්සැන්ග්
mustard	0	0	0	0	0	0	0	0	0	0	අබ
muster	0	0	0	0	0	0	0	0	0	0	රැස් කරන්න
musty	0	0	1	0	0	1	0	0	0	0	මස්ති
mutable	0	1	0	0	0	0	1	0	0	0	වෙනස් කළ හැකි
mutant	0	0	0	0	0	1	0	0	0	0	විකෘති
mutation	0	0	0	0	0	0	0	0	0	0	විකෘතිය
mutilated	0	0	1	0	0	1	0	0	0	0	විකෘති කළා
mutilation	1	0	1	1	0	1	0	1	0	0	විකෘති කිරීම
mutiny	1	0	1	1	0	1	0	0	1	0	කැරැල්ල
mutter	1	0	0	0	0	1	0	0	0	0	මුමුණනවා
mutton	0	0	0	0	0	0	0	0	0	0	එළු මස්
mutual	0	0	0	0	0	0	1	0	0	0	අන්යෝන්ය
mutually	0	0	0	0	0	0	0	0	0	0	අන්යෝන්ය වශයෙන්
muzzle	0	0	0	1	0	1	0	0	0	0	මුඛය
myopia	1	0	0	0	0	1	0	1	0	0	මයෝපියාව
myopic	0	0	0	0	0	0	0	0	0	0	myopic
myriad	0	0	0	0	0	0	0	0	0	0	අසංඛ්යාත
mysterious	0	1	0	1	0	0	0	0	1	0	අද්භූත
mystery	0	1	0	0	0	0	0	0	1	0	අභිරහස
mystic	0	0	0	0	0	0	0	0	1	0	අද්භූත
mystical	0	0	0	0	0	0	0	0	0	0	අද්භූත
mysticism	0	0	0	0	0	0	0	0	0	0	අද්භූතවාදය
myth	0	0	0	0	0	0	0	0	0	0	මිථ්යාව
mythic	0	0	0	0	0	0	0	0	0	0	මිථ්යාව
mythical	0	0	0	0	0	0	0	0	0	0	මිථ්යා
mythological	0	0	0	0	0	0	0	0	0	0	මිත්යාදෘෂ්ටික
mythology	0	0	0	0	0	0	0	0	0	0	පුරාවෘත්තය
nab	0	0	0	0	0	1	0	0	1	0	nab
nadir	0	0	0	0	0	1	0	0	0	0	nadir
nag	1	0	0	0	0	1	0	0	0	0	nag
nail	0	0	0	0	0	0	0	0	0	0	ඇණ
naive	0	0	0	0	0	1	0	0	0	0	බොළඳ
naked	0	0	0	0	0	0	0	0	0	0	නිරුවතින්
named	0	0	0	0	0	0	0	0	0	0	නම් කර ඇත
nameless	0	0	1	0	0	1	0	0	0	0	නමක් නැති
namesake	0	0	0	0	0	0	0	0	0	0	නාමකරණය
naming	0	0	0	0	0	0	0	0	0	0	නම් කිරීම
nanny	0	0	0	0	0	0	0	0	0	0	නැනී
nanometer	0	0	0	0	0	0	0	0	0	0	නැනෝමීටරය
nap	0	0	0	0	1	0	1	0	0	0	නින්ද
nape	0	0	0	0	0	0	0	0	0	0	nape
napkin	0	0	0	0	0	0	0	1	0	0	තුවා
napping	0	0	0	0	0	0	0	0	0	0	නිදාගැනීම
nappy	0	0	1	0	0	1	0	0	0	0	නැපි
narcotic	0	0	0	0	0	1	0	0	0	0	මත්ද්රව්ය
narrate	0	0	0	0	0	0	0	0	0	0	විස්තර කරන්න
narration	0	0	0	0	0	0	0	0	0	0	ආඛ්‍යානය
narrative	0	0	0	0	0	0	0	0	0	0	ආඛ්‍යානය
narrator	0	0	0	0	0	0	0	0	0	0	කථකයා
narrow	0	0	0	0	0	0	0	0	0	0	පටු
narrowing	0	0	0	0	0	0	0	0	0	0	පටු වීම
nascent	0	1	0	0	0	0	0	0	0	0	නවසීය
nasty	1	0	1	1	0	1	0	1	0	0	නපුරු
natal	0	0	0	0	0	0	0	0	0	0	උපත
nation	0	0	0	0	0	0	0	0	0	1	ජාතිය
national	0	0	0	0	0	0	0	0	0	0	ජාතික
nationality	0	0	0	0	0	0	0	0	0	0	ජාතිය
native	0	0	0	0	0	0	0	0	0	0	ස්වදේශික
nativity	0	0	0	0	0	0	0	0	0	0	උපත
naturalist	0	0	0	0	0	0	1	0	0	0	ස්වභාවිකවාදියෙක්
naturalization	0	0	0	0	0	0	0	0	0	0	ස්වභාවිකකරණය
naturalized	0	0	0	0	0	0	0	0	0	0	ස්වභාවිකකරණය
naturally	0	0	0	0	0	0	0	0	0	0	ස්වභාවිකව
nature	0	0	0	0	0	0	0	0	0	0	ස්වභාවය
naught	0	0	0	0	0	0	0	0	0	0	කිසිවක් නැත
naughty	0	0	0	0	0	1	0	0	0	0	දඟකාර
nausea	0	0	1	0	0	1	0	0	0	0	ඔක්කාරය
nauseous	0	0	1	0	0	1	0	1	0	0	ඔක්කාරය ඇති කරයි
nautical	0	0	0	0	0	0	0	0	0	0	නාවික
naval	0	0	0	0	0	0	0	0	0	0	නාවික
nave	0	0	0	0	0	0	0	0	0	0	nave
navel	0	0	0	0	0	0	0	0	0	0	නහය
navigable	0	1	0	0	0	0	1	0	0	0	යාත්රා කළ හැකි
navigate	0	0	0	0	0	0	0	0	0	0	සැරිසරන්න
navigation	0	0	0	0	0	0	0	0	0	0	සංචලනය
navigator	0	1	0	0	0	0	0	0	0	1	නාවිකයා
navy	0	0	0	0	0	0	0	0	0	0	නාවික
nay	0	0	0	0	0	1	0	0	0	0	නැත
neatly	0	0	0	0	0	0	1	0	0	0	පිළිවෙලට
nebula	0	0	0	0	0	0	0	0	0	0	නිහාරිකාව
nebulae	0	0	0	0	0	0	0	0	0	0	නිහාරිකා
nebulous	0	0	0	0	0	0	0	0	0	0	නිහාරික
necessarily	0	0	0	0	0	0	0	0	0	0	අවශ්යයෙන්ම
necessitate	0	0	0	0	0	0	0	0	0	0	අවශ්යයි
necessities	0	0	0	0	0	0	0	0	0	0	අවශ්යතා
necessity	0	0	0	0	0	0	0	1	0	0	අවශ්යතාවය
neck	0	0	0	0	0	0	0	0	0	0	බෙල්ල
necklace	0	0	0	0	0	0	0	0	0	0	මාලය
necrosis	0	0	0	0	0	0	0	0	0	0	necrosis
nectar	0	0	0	0	0	0	1	0	0	0	මල් පැණි
needful	0	0	0	0	0	1	0	0	0	0	අවශ්යයි
needle	0	0	0	0	0	0	1	0	0	0	ඉඳිකටුවක්
needless	0	0	0	0	0	0	0	0	0	0	අනවශ්ය
needy	0	0	0	0	0	1	0	0	0	0	අවශ්යයි
nefarious	0	0	1	1	0	1	0	1	1	0	නින්දිත
negation	1	0	0	0	0	1	0	0	0	0	නිෂේධනය
negative	0	0	0	0	0	1	0	1	0	0	සෘණ
neglect	0	0	0	0	0	1	0	0	0	0	නොසලකා හැරීම
neglected	1	0	1	0	0	1	0	1	0	0	නොසලකා හැර ඇත
neglecting	0	0	0	0	0	1	0	0	0	0	නොසලකා හැරීම
negligence	0	0	0	0	0	1	0	0	0	0	නොසැලකිල්ල
negligent	0	0	0	0	0	1	0	0	0	0	නොසැලකිලිමත්
negligently	0	0	0	0	0	1	0	0	0	0	නොසැලකිලිමත් ලෙස
negligible	0	0	0	0	0	0	0	0	0	0	නොසැලකිය හැකි
negotiate	0	0	0	0	0	0	1	0	0	1	සාකච්ඡා කරන්න
negotiation	0	0	0	0	0	0	0	0	0	0	සාකච්ඡා
negotiator	0	0	0	0	0	0	1	0	0	0	සාකච්ඡා කරන්නා
negro	0	0	0	0	0	1	0	1	0	0	නීග්රෝ
neigh	0	0	0	0	0	0	0	0	0	0	අසල්වැසි
neighbor	0	1	0	0	0	0	1	0	0	1	අසල්වැසියා
neighborhood	0	1	0	0	0	0	0	0	0	0	අසල් වැසියෝ
neighboring	0	0	0	0	0	0	0	0	0	0	අසල්වැසි
neonatal	0	0	0	0	0	0	0	0	0	0	අලුත උපන්
neophyte	0	0	0	0	0	0	0	0	0	0	neophyte
neoprene	0	0	0	0	0	0	0	0	0	0	neoprene
nephew	0	0	0	0	0	0	0	0	0	0	බෑණා
nepotism	1	0	1	0	0	1	0	1	0	0	ඥාති සංග්‍රහය
nerve	0	0	0	0	0	0	1	0	0	0	ස්නායු
nervous	0	1	0	1	0	1	0	0	0	0	ස්නායු
nervousness	0	0	0	1	0	0	0	0	0	0	ස්නායු භාවය
ness	0	0	0	0	0	0	0	0	0	0	ness
nest	0	0	0	0	0	0	0	0	0	1	කූඩුව
nestle	0	0	0	0	0	0	1	0	0	1	නෙස්ලේ
nestling	0	0	0	0	0	0	0	0	0	0	කැදැල්ල
net	0	0	0	0	0	0	0	0	0	0	ශුද්ධ
nether	1	0	0	1	0	1	0	1	0	0	nether
netting	0	0	0	0	0	0	0	0	0	0	දැල් දැමීම
nettle	1	0	1	0	0	1	0	0	0	0	nettle
network	0	1	0	0	0	0	0	0	0	0	ජාල
neuralgia	0	0	0	1	0	1	0	1	0	0	neuralgia
neurology	0	0	0	0	0	0	0	0	0	0	ස්නායු විද්යාව
neurosis	0	0	0	1	0	1	0	1	0	0	ස්නායු රෝගය
neurotic	0	0	1	1	0	1	0	0	0	0	ස්නායු රෝග
neuter	0	0	0	0	0	0	0	0	0	0	නපුංසක
neutral	0	1	0	0	0	0	0	0	0	1	මධ්යස්ථ
neutrality	0	0	0	0	0	0	0	0	0	1	මධ්යස්ථභාවය
neutralize	0	0	0	0	0	0	0	0	0	0	උදාසීන කරන්න
newborn	0	0	0	0	0	0	0	0	0	0	අලුත උපන්
newcomer	0	0	0	1	0	0	0	0	1	0	නවකයෙක්
newly	0	0	0	0	0	0	0	0	0	0	අලුතින්
newness	0	0	0	0	0	0	0	0	0	0	අලුත් බව
news	0	0	0	0	0	0	0	0	0	0	පුවත්
newspaper	0	0	0	0	0	0	0	0	0	0	පුවත්පත
newsstand	0	0	0	0	0	0	0	0	0	0	newsstand
nib	0	0	0	0	0	0	0	0	0	0	නිබ්
nibble	0	0	0	0	0	0	0	0	0	0	මිරිකන්න
niche	0	0	0	0	0	0	0	0	0	0	නිකේතනය
nichts	0	0	0	0	0	0	0	0	0	0	නිච්ට්ස්
nick	0	0	0	0	0	0	0	0	0	0	නික්
nickel	0	0	0	0	0	0	0	0	0	0	නිකල්
nickname	0	0	0	0	0	0	0	0	0	0	අන්වර්ථ නාමය
nicotine	0	0	1	0	0	1	0	0	0	0	නිකොටින්
niece	0	0	0	0	0	0	0	0	0	0	ලේලිය
nigh	0	0	0	0	0	0	0	0	0	0	ළඟ
night	0	0	0	0	0	0	0	0	0	0	රෑ
nightfall	0	0	0	0	0	0	0	0	0	0	රාත්රී කාලය
nightingale	0	0	0	0	0	0	0	0	0	0	නයිටිංගේල්
nightmare	0	0	0	1	0	1	0	0	0	0	නපුරු සිහිනය
nihilism	0	0	0	0	0	1	0	0	0	0	ශුන්‍යවාදය
nil	0	0	0	0	0	0	0	0	0	0	nil
nimble	0	0	0	0	0	0	0	0	0	0	වේගවත්
ninety	0	0	0	0	0	0	0	0	0	0	අනූවක්
ninth	0	0	0	0	0	0	0	0	0	0	නවවැනි
nip	0	0	0	0	0	0	0	0	0	0	nip
nipple	0	0	0	0	0	0	0	0	0	0	තන පුඩුව
nix	0	0	0	0	0	0	0	0	0	0	nix
nobility	0	1	0	0	0	0	1	0	0	1	වංශවත් බව
noble	0	0	0	0	0	0	1	0	0	1	උතුම්
nobleman	0	0	0	0	0	0	1	0	0	1	වංශාධිපතියා
nocturnal	0	0	0	0	0	0	0	0	0	0	නිශාචර
nod	0	0	0	0	0	0	0	0	0	0	හිස නමන්න
nodding	0	0	0	0	0	0	0	0	0	0	හිස වනමින්
node	0	0	0	0	0	0	0	0	0	0	නෝඩය
nodular	0	0	0	0	0	0	0	0	0	0	ගැටිති
nodule	0	0	0	0	0	0	0	0	0	0	ගැටිති
noise	0	0	0	0	0	1	0	0	0	0	ශබ්දය
noisy	1	0	0	0	0	1	0	0	0	0	ඝෝෂාකාරී
nomad	0	0	0	0	0	0	0	0	0	0	නාමික
nomadic	0	0	0	0	0	0	0	0	0	0	සංචාරක
nomenclature	0	0	0	0	0	0	0	0	0	0	නාමකරණය
nominal	0	0	0	0	0	0	0	0	0	0	නාමික
nominate	0	0	0	0	0	0	0	0	0	0	නම් කරනවා
nomination	0	0	0	0	0	0	1	0	0	0	නාමයෝජනා
nominee	0	0	0	0	0	0	0	0	0	0	නාමිකයා
nonce	0	0	0	0	0	0	0	0	0	0	කවදාවත්
noncompliance	1	1	0	1	0	1	0	1	0	0	අනුකූල නොවීම
nondescript	0	0	0	0	0	0	0	0	0	0	nondescript
nonexistent	0	0	0	0	0	0	0	0	0	0	නොපවතියි
nonpayment	0	0	0	0	0	0	0	0	0	0	නොගෙවීම
nonresident	0	0	0	0	0	0	0	0	0	0	අනේවාසික
nonsense	0	0	0	0	0	1	0	0	0	0	විකාර
nonsensical	0	0	0	0	0	1	0	1	0	0	විකාර
noodle	0	0	0	0	0	0	0	0	0	0	නූඩ්ල්ස්
nook	0	0	0	0	0	0	0	0	0	0	නෝක්
noon	0	0	0	0	0	0	0	0	0	0	දහවල්
noose	0	0	0	0	0	1	0	1	0	0	තුණ්ඩය
norm	0	0	0	0	0	0	0	0	0	0	සම්මතය
normal	0	0	0	0	0	0	0	0	0	0	සාමාන්ය
normalcy	0	0	0	0	0	0	0	0	0	0	සාමාන්ය තත්ත්වය
normality	0	0	0	0	0	0	1	0	0	0	සාමාන්ය බව
nose	0	0	1	0	0	0	0	0	0	0	නාසය
nostalgia	0	0	0	0	0	0	0	0	0	0	nostalgia
nostril	0	0	0	0	0	0	0	0	0	0	නාස්පුඩු
notable	0	0	0	0	1	0	1	0	0	1	කැපී පෙනෙන
notables	0	0	0	0	0	0	1	0	0	0	කැපී පෙනෙන අය
notably	0	0	0	0	0	0	0	0	0	0	සැලකිය යුතු ලෙස
notary	0	0	0	0	0	0	0	0	0	1	නොතාරිස්
notation	0	0	0	0	0	0	0	0	0	0	අංකනය
notch	0	0	0	0	0	0	0	0	0	0	නොච්
notched	0	0	0	0	0	0	0	0	0	0	සටහන් කර ඇත
note	0	0	0	0	0	0	0	0	0	0	සටහන
notebook	0	0	0	0	0	0	0	0	0	0	සටහන් පොත
noted	0	0	0	0	0	0	1	0	0	0	සටහන් කර ඇත
noteworthy	0	0	0	0	0	0	0	0	0	0	සැලකිය යුතු
nothingness	0	0	0	0	0	1	0	1	0	0	කිසිවක් නැතිකම
notice	0	0	0	0	0	0	0	0	0	0	දැනුම්දීම
noticeable	0	0	0	0	0	0	0	0	0	0	සැලකිය යුතු
notification	0	1	0	0	0	0	0	0	0	0	දැනුම්දීම
notify	0	0	0	0	0	0	0	0	0	0	දැනුම් දෙන්න
notion	0	0	0	0	0	0	1	0	0	0	සංකල්පය
notional	0	0	0	0	0	0	0	0	0	0	සංකල්පීය
notoriety	1	0	1	1	0	1	1	0	0	0	කීර්තිය
notwithstanding	0	0	0	0	0	0	0	0	0	0	කෙසේ වෙතත්
nought	0	0	0	0	0	0	0	0	0	0	කිසිවක් නැත
noun	0	0	0	0	0	0	0	0	0	0	නාම පදය
nourish	0	0	0	0	0	0	0	0	0	0	පෝෂණය කරනවා
nourishment	0	0	0	0	0	0	1	0	0	0	පෝෂණය
nouveau	0	0	0	0	0	0	0	0	0	0	නවෝව්
novelty	0	0	0	0	0	0	0	0	0	0	නවකතාව
novice	0	0	0	0	0	0	0	0	0	0	නවක
nowadays	0	0	0	0	0	0	0	0	0	0	වර්තමානයේ
noxious	0	0	1	1	0	1	0	0	0	0	හානිකර
nozzle	0	0	0	0	0	0	0	0	0	0	තුණ්ඩය
nuance	0	0	0	0	0	0	0	0	0	0	nuance
nuances	0	0	0	0	0	0	0	0	0	0	nuances
nucleus	0	0	0	0	0	0	0	0	0	0	න්යෂ්ටිය
nude	0	0	0	0	0	0	0	0	0	0	නිරුවත්
nudge	0	0	0	0	0	0	0	0	0	0	තල්ලු කරන්න
nudity	0	0	0	0	0	0	0	0	0	0	නිරුවත
nugget	0	0	0	0	0	0	0	0	0	0	කුට්ටිය
nuisance	1	0	0	0	0	1	0	0	0	0	කරදර
nul	0	0	0	0	0	1	0	0	0	0	nul
null	0	0	0	0	0	0	0	0	0	0	null
nullify	0	0	0	0	0	1	0	0	1	0	අවලංගු කරන්න
numb	0	0	0	0	0	1	0	0	0	0	හිරිවැටිලා
number	0	0	0	0	0	0	0	0	0	0	අංකය
numbering	0	0	0	0	0	0	0	0	0	0	අංකනය කිරීම
numbers	0	0	0	0	0	0	1	0	0	0	අංක
numbness	0	0	0	0	0	1	0	1	0	0	හිරිවැටීම
numeral	0	0	0	0	0	0	0	0	0	0	ඉලක්කම්
numerator	0	0	0	0	0	0	0	0	0	0	සංඛ්යාංකය
numerical	0	0	0	0	0	0	0	0	0	0	සංඛ්යාත්මක
numerically	0	0	0	0	0	0	0	0	0	0	සංඛ්යාත්මකව
numerous	0	0	0	0	0	0	0	0	0	0	බොහෝ
nun	0	0	0	0	0	1	0	0	0	1	කන්යා සොහොයුරිය
nurse	0	0	0	0	0	0	1	0	0	1	හෙදියක්
nursery	0	0	0	0	1	0	1	0	0	1	තවාන්
